,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,6,0,0,0,0,14,0,0,0,1,4,0.0,0,0,0,0,45,True,0,3,3,14
1,1,1,1,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,20,0,0,0,0,15,0,154,0,3,2,0.0,0,112,140,28,45,False,0,3,2,15
2,2,2,2,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2022-11-13T14:00:00Z,0,2,0,0,0,0,16,0,234,0,2,1,0.0,0,42,105,63,45,True,0,3,2,16
3,3,3,3,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,17,0,0,0,0,17,0,432,0,3,1,0.0,0,132,269,137,45,False,0,3,2,17
4,4,4,4,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,1,0,0,0,0,18,0,461,0,4,2,0.0,0,10,61,51,45,True,0,3,4,18
5,5,5,5,0,0,3,0,0.0,651,0.0,0.0,0.0,0.82,186,1,0,0.0,0.0,2023-01-03T19:45:00Z,11,8,0,0,0,0,19,0,454,0,4,1,0.0,1,-20,35,55,45,False,0,3,2,19
6,6,6,6,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,12,0,0,0,0,20,0,513,0,0,3,0.0,0,28,86,58,45,True,0,3,4,20
7,7,7,7,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,10,0,0,0,0,21,0,533,0,2,2,0.0,0,4,67,63,45,False,0,3,3,21
8,8,8,8,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,3,0,0,0,0,22,0,591,0,0,1,0.0,0,24,116,92,45,True,0,3,2,22
9,9,9,9,0,0,0,0,0.0,651,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,7,0,0,0,0,23,0,609,0,1,1,0.0,0,8,59,51,45,False,0,3,2,23
