,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,3,0,0,0,0,1,0,159116,0,0,2,0.0,0,0,0,0,40,False,0,2,2
1,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2022-08-13T11:30:00Z,0,8,0,0,0,0,2,0,178775,0,1,2,0.0,0,-1046,6091,7137,40,True,0,2,2
2,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,7,0,0,0,0,3,0,182301,0,1,3,0.0,0,-3326,6710,10036,40,False,0,2,2
3,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,19,0,0,0,0,4,0,181585,0,1,0,0.0,0,-4606,4308,8914,40,True,0,2,2
4,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,1,0,0,0,0,5,0,179422,0,1,2,0.0,0,-4500,2805,7305,40,False,0,2,4
5,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,13,0,0,0,0,6,0,177082,0,1,1,0.0,0,-4711,3551,8262,40,True,0,2,5
6,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,17,0,0,0,0,8,0,168105,0,0,1,0.0,0,-6546,972,7518,40,True,0,2,2
7,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,11,0,0,0,0,9,0,167300,0,0,0,0.0,0,-3350,2251,5601,40,False,0,2,2
8,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,16,0,0,0,0,10,0,165915,0,1,1,0.0,0,-2151,2261,4412,40,False,0,2,2
9,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,6,0,0,0,0,11,0,164455,0,2,0,0.0,0,-1944,1439,3383,40,True,0,2,3
10,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,9,0,0,0,0,12,0,160434,0,0,3,0.0,0,-2790,792,3582,40,False,0,2,2
11,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,4,0,0,0,0,13,0,159890,0,0,4,0.0,0,-2353,879,3232,40,True,0,2,3
12,0,0,9,0,0.0,35,0.0,0.0,0.0,2.89,140,4,0,1.6,16.2,2022-10-29T14:00:00Z,55,15,0,0,0,0,14,2,157904,0,0,4,0.0,-1,-2253,896,3149,40,False,0,2,4
13,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,14,0,0,0,0,15,0,156770,0,1,3,0.0,0,-1486,1366,2852,40,True,0,2,3
14,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2022-11-13T14:00:00Z,0,5,0,0,0,0,16,0,158606,0,2,1,0.0,0,1002,3598,2596,39,False,0,2,3
15,0,0,21,0,0.0,35,0.0,0.0,0.0,2.75,162,3,0,4.5,45.4,2022-12-26T17:30:00Z,90,12,0,0,0,0,17,6,151948,1,3,1,0.0,3,-7150,15104,22254,39,True,0,2,4
16,0,1,24,1,0.0,35,0.0,0.0,0.0,0.42,178,0,0,0.8,8.2,2023-01-01T14:00:00Z,90,18,0,0,0,0,18,1,158532,1,2,0,0.0,7,5575,7566,1991,39,False,0,2,4
17,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,20,0,0,0,0,19,0,165312,0,1,1,0.0,0,5847,7968,2121,39,True,0,2,2
18,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,11,0,0,0,0,20,0,182337,0,1,2,0.0,0,11555,16633,5078,39,True,0,2,2
19,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,209,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,17,0,0,0,0,21,0,181003,0,1,0,0.0,0,2873,7652,4779,39,False,0,2,2
20,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,10,0,0,0,0,22,0,183894,0,4,2,0.0,0,2232,8462,6230,39,True,0,2,3
21,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2023-02-12T16:30:00Z,0,13,0,0,0,0,23,0,185125,0,1,3,0.0,0,586,4792,4206,39,False,0,2,5
22,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,1,0,0,0,0,24,0,183224,0,4,2,0.0,0,-1478,1696,3174,39,True,0,2,4
23,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,8,0,0,0,0,25,0,183349,0,2,0,0.0,0,-2903,2780,5683,39,False,0,2,2
24,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,7,0,0,0,0,26,0,178186,0,0,1,0.0,0,-2448,915,3363,39,True,0,2,2
25,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,19,0,0,0,0,27,0,175293,0,1,1,0.0,0,-2959,570,3529,39,False,0,2,3
26,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,3,0,0,0,0,28,0,173044,0,0,3,0.0,0,-2565,554,3119,39,True,0,2,2
27,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01T16:30:00Z,0,6,0,0,0,0,29,0,168032,0,2,0,0.0,0,-4727,460,5187,39,False,0,2,4
28,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,10,0,0,0,0,29,0,168032,0,2,1,0.0,0,-4727,460,5187,39,False,0,2,3
29,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,16,0,0,0,0,30,0,167071,0,0,2,0.0,0,-1277,288,1565,39,True,0,2,2
30,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,0,0,0,0,31,0,166276,0,0,3,0.0,0,-841,361,1202,39,True,0,2,3
31,0,0,8,0,0.0,35,0.0,0.0,0.0,2.5,313,1,0,1.3,13.4,2023-04-22T14:00:00Z,45,4,0,0,0,0,32,2,164731,0,1,1,0.0,1,-1506,293,1799,39,False,0,2,3
32,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,321,0,0,0.0,0.0,2023-04-25T18:45:00Z,0,9,0,0,0,0,33,0,165485,0,0,1,0.0,0,564,1995,1431,39,True,0,2,2
33,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,14,0,0,0,0,34,0,163536,0,0,1,0.0,0,-1858,349,2207,39,False,0,2,4
34,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,20,0,0,0,0,35,0,162831,0,0,1,0.0,0,-810,547,1357,39,False,0,2,2
35,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,352,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,18,0,0,0,0,36,0,161993,0,1,2,0.0,0,-888,280,1168,39,True,0,2,3
36,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,364,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,12,0,0,0,0,37,0,163146,0,1,1,0.0,0,924,2291,1367,39,False,0,2,4
37,0,0,0,0,0.0,35,0.0,0.0,0.0,0.0,372,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,5,0,0,0,0,38,0,160569,0,1,2,0.0,0,-2345,331,2676,39,True,0,2,3
