,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,2,0,0,0,0,22,0,0,0,4,2,0.0,0,0,0,0,45,False,0,3,2,22
1,1,1,1,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,18,0,0,0,0,23,0,14,0,1,4,0.0,0,8,11,3,45,True,0,3,3,23
2,2,2,2,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2023-02-19T14:00:00Z,0,14,0,0,0,0,24,0,32,0,0,3,0.0,0,9,14,5,45,False,0,3,4,24
3,3,3,3,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,1,0,0,0,0,25,0,73,0,1,0,0.0,0,19,34,15,45,True,0,3,4,25
4,4,4,4,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,259,0,0,0.0,0.0,2023-03-04T17:30:00Z,0,17,0,0,0,0,26,0,69,0,0,1,0.0,0,-5,14,19,45,False,0,3,2,26
5,5,5,5,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,6,0,0,0,0,27,0,100,0,3,1,0.0,0,16,29,13,45,True,0,3,3,27
6,6,6,6,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,4,0,0,0,0,28,0,153,0,1,1,0.0,0,25,46,21,45,False,0,3,3,28
7,7,7,7,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,7,0,0,0,0,29,0,128,0,1,2,0.0,0,-18,15,33,45,False,0,3,2,29
8,8,8,8,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,2,0,0,0,0,29,0,128,0,2,1,0.0,0,-18,15,33,45,True,0,3,2,29
9,9,9,9,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,3,0,0,0,0,30,0,140,0,1,0,0.0,0,3,11,8,45,True,0,3,2,30
10,10,10,10,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,305,0,0,0.0,0.0,2023-04-15T16:30:00Z,0,13,0,0,0,0,31,0,157,0,1,3,0.0,0,5,13,8,45,False,0,3,5,31
11,11,11,11,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,20,0,0,0,0,32,0,171,0,1,2,0.0,0,-1,13,14,45,True,0,3,2,32
12,12,12,12,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,11,0,0,0,0,33,0,174,0,1,1,0.0,0,4,18,14,45,False,0,3,2,33
13,13,13,13,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,175,0,2,2,0.0,0,-2,11,13,45,True,0,3,2,34
14,14,14,14,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2023-05-08T14:00:00Z,0,9,0,0,0,0,35,0,195,0,3,5,0.0,0,5,14,9,45,False,0,3,2,35
15,15,15,15,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,12,0,0,0,0,36,0,202,0,3,0,0.0,0,-2,12,14,45,True,0,3,4,36
16,16,16,16,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,366,0,0,0.0,0.0,2023-05-22T19:00:00Z,0,15,0,0,0,0,37,0,206,0,0,0,0.0,0,2,11,9,45,False,0,3,4,37
17,17,17,17,0,0,0,0,0.0,735,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,19,0,0,0,0,38,0,224,0,1,2,0.0,0,12,23,11,45,True,0,3,2,38
