,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,11,0,0,0,0,12,0,0,0,0,3,0.0,0,0,0,0,45,False,0,3,5,12
1,1,1,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25T17:30:00Z,0,1,0,0,0,0,13,0,39,0,1,0,0.0,0,22,23,1,45,True,0,3,4,13
2,2,2,0,0,2,0,0.3,744,0.0,0.0,0.0,0.03,133,0,0,0.1,1.0,2023-12-02T15:00:00Z,1,12,0,0,0,0,14,0,84,0,1,3,0.0,1,35,47,12,45,True,0,3,2,14
3,3,3,0,0,2,0,0.3,744,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,6,5,0,0,0,0,15,0,115,0,1,2,0.0,1,22,37,15,45,False,0,3,3,15
4,4,4,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,17,0,0,0,0,16,0,135,0,0,1,0.0,0,4,18,14,45,False,0,3,2,16
5,5,5,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,2,0,0,0,0,17,0,136,0,2,1,0.0,0,-6,21,27,45,True,0,3,3,17
6,6,6,0,0,2,0,10.3,744,0.0,0.0,0.0,0.04,183,0,0,1.4,1.2,2023-12-27T19:30:00Z,4,20,0,0,0,0,19,0,147,0,4,1,2.0,1,2,11,9,45,True,0,3,2,19
7,7,7,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,8,0,0,0,0,20,0,153,0,1,3,0.0,0,1,9,8,45,False,0,3,2,20
8,8,8,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,16,0,0,0,0,21,0,164,0,2,3,0.0,0,-14,20,34,45,True,0,3,2,21
9,9,9,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,18,0,0,0,0,22,0,173,0,2,3,0.0,0,-11,11,22,45,False,0,3,3,22
10,10,10,0,0,0,0,0.0,744,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2024-02-05T20:00:00Z,0,13,0,0,0,0,23,0,166,0,3,1,0.0,0,-7,0,7,45,True,0,3,5,23
