,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,20,0,0,0,0,1,0,5783,0,1,2,0.0,0,0,0,0,45,True,0,2,2,1
1,1,1,1,0,0,3,0,0.1,224,0.0,0.0,0.0,0.03,19,0,0,0.1,0.6,2022-08-13T14:00:00Z,2,17,0,0,0,0,2,0,5224,0,2,2,0.0,1,-705,175,880,45,False,0,2,2,2
2,2,2,2,0,0,3,0,0.4,224,0.01,0.01,0.0,0.12,25,0,0,0.1,0.8,2022-08-21T13:00:00Z,29,6,0,0,0,0,3,0,6276,0,0,3,0.0,1,353,1120,767,45,True,0,2,3,3
3,3,3,3,0,0,6,0,14.5,224,0.19,0.19,0.0,0.0,34,0,0,1.8,3.4,2022-08-27T14:00:00Z,16,5,0,0,0,0,4,0,6688,0,0,1,0.0,1,-20,936,956,45,False,0,2,3,4
4,4,4,4,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,6844,0,1,1,0.0,0,-177,561,738,45,True,0,2,2,5
5,5,5,5,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,4,0,0,0,0,6,0,6710,0,2,5,0.0,0,-337,498,835,45,False,0,2,3,6
6,6,6,6,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,5950,0,0,0,0.0,0,-385,130,515,45,True,0,2,2,9
7,7,7,7,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,5240,0,1,2,0.0,0,-697,12,709,45,False,0,2,2,10
8,8,8,8,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,1,0,0,0,0,11,0,4884,0,1,0,0.0,0,-379,23,402,44,True,0,2,4,11
9,9,9,9,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,10,0,0,0,0,12,0,4567,0,0,2,0.0,0,-232,13,245,44,False,0,2,3,12
10,10,10,10,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,4622,0,3,2,0.0,0,-52,103,155,44,True,0,2,2,13
11,11,11,11,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,12,0,0,0,0,14,0,4346,0,2,1,0.0,0,-269,21,290,44,False,0,2,4,14
12,12,12,12,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,3,0,0,0,0,15,0,4188,0,3,4,0.0,0,-166,24,190,44,True,0,2,2,15
13,13,13,13,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,18,0,0,0,0,16,0,4034,0,3,4,0.0,0,-161,17,178,44,False,0,2,4,16
14,14,14,14,0,0,6,0,1.3,224,0.01,0.01,0.0,3.38,167,3,0,0.4,2.8,2022-12-28T20:00:00Z,64,13,0,0,0,0,17,0,3985,1,3,1,0.0,2,-72,250,322,44,True,0,2,5,17
15,15,15,15,0,0,5,0,10.8,224,0.0,0.0,0.0,1.33,176,0,0,1.8,7.4,2022-12-31T15:00:00Z,45,15,0,0,0,0,18,0,4081,1,0,0,0.0,1,67,153,86,44,False,0,2,4,18
16,16,16,16,0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,19,0,0,0,0,19,0,4099,0,2,2,0.0,0,1,72,71,44,True,0,2,2,19
