,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,4,0,0,0,0,6,0,0,0,3,1,0.0,0,0,0,0,45,False,0,2,3
1,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,12,0,0,0,0,7,0,154,0,2,1,0.0,0,103,128,25,45,True,0,2,2
2,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,257,0,0,3,0.0,0,48,112,64,45,True,0,2,2
3,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,11,0,0,0,0,9,0,397,0,0,2,0.0,0,74,124,50,45,False,0,2,5
4,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,414,0,1,0,0.0,0,-14,82,96,45,False,0,2,3
5,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,494,0,1,1,0.0,0,60,110,50,45,True,0,2,3
6,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,527,0,3,2,0.0,0,9,65,56,45,False,0,2,2
7,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,14,0,0,0,0,13,0,559,0,3,0,0.0,0,-3,68,71,45,True,0,2,3
8,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,16,0,0,0,0,14,0,590,0,1,0,0.0,0,10,56,46,45,False,0,2,2
9,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2023-12-07T19:30:00Z,0,15,0,0,0,0,15,0,613,0,0,3,0.0,0,12,44,32,45,True,0,2,3
10,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,7,0,0,0,0,16,0,638,0,0,2,0.0,0,-10,35,45,45,True,0,2,3
11,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,651,0,2,0,0.0,0,-11,33,44,45,False,0,2,2
12,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,18,0,0,0,0,18,0,652,0,1,2,0.0,0,-15,12,27,45,False,0,2,3
13,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-12-27T20:15:00Z,0,13,0,0,0,0,19,0,671,0,3,1,0.0,0,-2,25,27,45,True,0,2,5
14,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,20,0,0,0,0,20,0,674,0,0,3,0.0,0,-17,18,35,45,False,0,2,2
15,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2024-01-14T14:00:00Z,0,2,0,0,0,0,21,0,672,0,0,0,0.0,0,-21,30,51,45,True,0,2,3
16,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,10,0,0,0,0,22,0,688,0,0,0,0.0,0,-9,22,31,45,False,0,2,2
17,0,0,0,0,0.0,719,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,18,0,0,0,0,23,0,695,0,2,2,0.0,0,0,20,20,45,True,0,2,3
