,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,8,0,0,0,0,1,0,7288,0,1,0,0.0,0,0,0,0,50,True,0,2,2,1
1,1,1,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,16,0,0,0,0,2,0,5729,0,1,2,0.0,0,-1655,158,1813,50,False,0,2,2,2
2,2,2,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,4568,0,2,1,0.0,0,-1271,92,1363,49,True,0,2,5,3
3,3,3,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,9,0,0,0,0,4,0,4026,0,2,2,0.0,0,-606,115,721,49,True,0,2,2,4
4,4,4,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,3572,0,1,2,0.0,0,-504,175,679,49,False,0,2,3,5
5,5,5,0,0,0,0,0.0,477,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24T15:30:00Z,0,15,0,0,0,0,6,0,3318,0,8,0,0.0,0,-276,83,359,49,True,0,2,3,6
6,6,6,0,0,3,0,10.8,477,0.02,0.02,0.0,0.47,69,0,0,2.1,4.0,2023-09-30T14:00:00Z,11,19,0,0,0,0,7,0,3093,0,0,2,6.0,1,-237,77,314,49,False,0,2,3,7
7,7,7,0,0,3,0,0.0,477,0.0,0.0,0.0,0.33,76,1,0,0.0,0.0,2023-10-07T14:00:00Z,11,10,0,0,0,0,8,0,3318,0,1,3,0.0,1,69,297,228,49,False,0,2,2,8
8,8,8,0,0,1,0,1.8,477,0.02,0.05,0.03,0.5,89,1,0,1.5,4.2,2023-10-21T19:00:00Z,38,14,0,0,0,0,9,0,3490,0,2,1,9.0,1,46,240,194,49,True,0,2,3,9
9,9,9,0,0,1,0,0.3,477,0.0,0.0,0.0,1.42,91,3,0,1.0,3.2,2023-10-28T14:00:00Z,58,1,0,0,0,0,10,0,3800,1,0,5,6.0,1,179,386,207,49,False,0,2,4,10
