,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,3,0,0.1,662,0.0,0.0,0.0,1.27,13,1,0,0.0,0.2,2023-08-19T14:00:00Z,4,4,0,0,0,0,2,0,2230,0,3,0,0.0,1,1144,1346,202,50,True,0,2,3,2
1,1,1,0,0,-2,0,0.3,662,0.0,0.12,0.12,0.94,21,1,0,2.6,5.0,2023-08-26T14:00:00Z,19,1,0,0,0,0,3,0,3081,0,2,2,21.0,1,288,1015,727,50,False,0,2,4,3
2,2,2,0,0,3,0,0.0,662,0.0,0.0,0.0,0.19,39,1,0,0.0,0.0,2023-09-02T14:00:00Z,9,13,0,0,0,0,4,0,4092,0,1,5,0.0,1,431,1125,694,50,False,0,2,5,4
3,3,3,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,5785,0,0,1,0.0,0,945,1819,874,50,True,0,2,2,5
4,4,4,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,5147,0,0,0,0.0,0,-756,425,1181,50,False,0,2,2,6
5,5,5,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,7,0,0,0,0,7,0,3913,0,2,0,0.0,0,-1225,20,1245,50,True,0,2,3,7
6,6,6,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,3452,0,1,3,0.0,0,-483,38,521,50,True,0,2,2,8
7,7,7,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,18,0,0,0,0,9,0,3174,0,0,2,0.0,0,-305,23,328,49,False,0,2,3,9
8,8,8,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,5,0,0,0,0,10,0,3040,0,1,1,0.0,0,-148,21,169,49,False,0,2,3,10
9,9,9,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,14,0,0,0,0,11,0,2967,0,1,0,0.0,0,-87,54,141,49,True,0,2,3,11
10,10,10,0,0,5,0,4.6,662,0.03,0.03,0.0,0.96,112,0,0,0.9,4.4,2023-11-12T14:00:00Z,8,2,0,0,0,0,12,0,2856,0,1,3,0.0,1,-110,17,127,49,False,0,2,4,12
11,11,11,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,20,0,0,0,0,13,0,3000,0,2,3,0.0,0,63,173,110,49,True,0,2,2,13
12,12,12,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,2874,0,3,4,0.0,0,-124,12,136,49,False,0,2,5,14
13,13,13,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,16,0,0,0,0,15,0,2826,0,0,5,0.0,0,-50,9,59,49,True,0,2,2,15
14,14,14,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,2797,0,0,5,0.0,0,-32,11,43,49,True,0,2,2,16
15,15,15,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,15,0,0,0,0,17,0,2757,0,0,3,0.0,0,-44,25,69,49,False,0,2,4,17
16,16,16,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,2727,0,2,0,0.0,0,-38,10,48,49,True,0,2,2,18
17,17,17,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,3,0,0,0,0,19,0,2737,0,0,3,0.0,0,5,31,26,49,False,0,2,2,19
18,18,18,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,1,0,0,0,0,20,0,2704,0,1,2,0.0,0,-36,17,53,49,True,0,2,4,20
19,19,19,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2024-01-13T12:30:00Z,0,7,0,0,0,0,21,0,2672,0,0,1,0.0,0,-44,32,76,49,False,0,2,3,21
20,20,20,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,9,0,0,0,0,22,0,2622,0,0,0,0.0,0,-55,17,72,49,True,0,2,2,22
21,21,21,0,0,0,0,0.0,662,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,6,0,0,0,0,23,0,2630,0,2,2,0.0,0,2,15,13,49,False,0,2,2,23
