,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,19,0,0,0,0,1,0,189,0,1,1,0.0,0,0,0,0,45,True,0,2,2
1,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,149,0,1,3,0.0,0,-39,0,39,45,False,0,2,5
2,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,18,0,0,0,0,3,0,129,0,2,0,0.0,0,-22,0,22,45,True,0,2,3
3,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,4,0,0,0,0,4,0,118,0,2,2,0.0,0,-11,0,11,45,False,0,2,3
4,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,108,0,0,0,0.0,0,-10,0,10,45,True,0,2,3
5,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,104,0,1,3,0.0,0,-3,0,3,45,False,0,2,3
6,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,96,0,4,0,0.0,0,-8,0,8,45,True,0,2,4
7,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,95,0,0,3,0.0,0,-1,0,1,45,False,0,2,2
8,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,89,0,2,1,0.0,0,-7,0,7,45,True,0,2,2
9,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,6,0,0,0,0,10,0,87,0,1,2,0.0,0,-1,0,1,45,True,0,2,2
10,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,13,0,0,0,0,11,0,87,0,1,6,0.0,0,-1,0,1,45,False,0,2,5
11,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,86,0,0,2,0.0,0,-1,0,1,45,True,0,2,3
12,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,85,0,3,1,0.0,0,-1,0,1,45,False,0,2,2
13,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,2,0,0,0,0,14,0,85,0,2,2,0.0,0,0,0,0,45,True,0,2,3
14,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,85,0,2,0,0.0,0,0,0,0,45,False,0,2,2
15,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,85,0,3,0,0.0,0,0,0,0,45,False,0,2,4
16,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,16,0,0,0,0,18,0,84,0,3,2,0.0,0,-1,0,1,45,False,0,2,2
17,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,10,0,0,0,0,19,0,83,0,0,3,0.0,0,-1,0,1,45,True,0,2,2
18,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,18,0,0,0,0,20,0,82,0,1,3,0.0,0,-1,0,1,45,False,0,2,3
19,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21T16:30:00Z,0,11,0,0,0,0,21,0,82,0,4,0,0.0,0,0,0,0,45,True,0,2,4
20,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,0,19,0,0,0,0,22,0,81,0,1,1,0.0,0,-1,0,1,45,False,0,2,3
21,0,0,0,0,0.0,79,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,81,0,1,1,0.0,0,0,0,0,45,True,0,2,2
