,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,2,0,0,0,0,15,0,0,0,1,3,0.0,0,0,0,0,45,False,0,3,2,15
1,1,1,1,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2022-11-13T16:30:00Z,0,9,0,0,0,0,16,0,870,0,2,1,0.0,0,564,678,114,45,False,0,3,2,16
2,2,2,2,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,16,0,0,0,0,17,0,2504,0,0,3,0.0,0,1011,2105,1094,45,True,0,4,2,17
3,3,3,3,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,20,0,0,0,0,18,0,2845,0,1,0,0.0,0,128,468,340,45,False,0,3,2,18
4,4,4,4,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,3,0,0,0,0,19,0,2846,0,0,3,0.0,0,-117,229,346,45,True,0,4,2,19
5,5,5,5,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,0,20,0,3254,0,1,2,0.0,0,154,652,498,45,True,0,4,5,20
6,6,6,6,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,0,20,0,3254,0,1,1,0.0,0,154,652,498,45,False,0,3,2,20
7,7,7,7,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,1,0,0,0,0,21,0,3043,0,2,3,0.0,0,-310,289,599,45,False,0,3,4,21
8,8,8,8,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,7,0,0,0,0,22,0,2468,0,1,2,0.0,0,-568,0,568,45,True,0,4,2,22
9,9,9,9,0,0,0,0,0.0,660,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,11,0,0,0,0,22,0,2468,0,2,2,0.0,0,-568,0,568,45,True,0,4,2,22
