,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,14,0,0,0,0,1,0,2950,0,0,1,0.0,0,0,0,0,45,False,0,2,4,1
1,1,1,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,5,0,0,0,0,2,0,2213,0,4,1,0.0,0,-702,0,702,45,True,0,2,3,2
2,2,2,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,9,0,0,0,0,3,0,1885,0,1,0,0.0,0,-349,0,349,45,False,0,2,2,3
3,3,3,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,8,0,0,0,0,4,0,1675,0,2,3,0.0,0,-221,0,221,45,False,0,2,2,4
4,4,4,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,11,0,0,0,0,5,0,1519,0,3,1,0.0,0,-163,0,163,45,True,0,2,4,5
5,5,5,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,12,0,0,0,0,6,0,1428,0,1,1,0.0,0,-87,0,87,45,False,0,2,2,6
6,6,6,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,13,0,0,0,0,7,0,1357,0,1,2,0.0,0,-71,0,71,45,True,0,2,5,7
7,7,7,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,1304,0,1,1,0.0,0,-55,0,55,45,True,0,2,3,8
8,8,8,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,3,0,0,0,0,9,0,1266,0,2,1,0.0,0,-42,0,42,45,False,0,2,2,9
9,9,9,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2023-10-28T16:30:00Z,0,15,0,0,0,0,10,0,1231,0,2,2,0.0,0,-35,0,35,45,True,0,2,3,10
10,10,10,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,17,0,0,0,0,11,0,1199,0,1,2,0.0,0,-31,0,31,45,False,0,2,2,11
11,11,11,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,18,0,0,0,0,12,0,1174,0,1,2,0.0,0,-27,0,27,45,True,0,2,3,12
12,12,12,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27T20:00:00Z,0,10,0,0,0,0,13,0,1155,0,2,3,0.0,0,-16,0,16,45,False,0,2,2,13
13,13,13,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2023-12-02T15:00:00Z,0,1,0,0,0,0,14,0,1145,0,1,2,0.0,0,-14,0,14,45,False,0,2,4,14
14,14,14,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2023-12-05T19:30:00Z,0,6,0,0,0,0,15,0,1124,0,0,1,0.0,0,-20,0,20,45,True,0,2,2,15
15,15,15,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,16,0,0,0,0,16,0,1112,0,1,1,0.0,0,-13,0,13,45,True,0,2,2,16
16,16,16,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,19,0,0,0,0,17,0,1091,0,0,3,0.0,0,-20,0,20,45,False,0,2,3,17
17,17,17,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,7,0,0,0,0,18,0,1079,0,1,2,0.0,0,-11,0,11,45,True,0,2,3,18
18,18,18,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,4,0,0,0,0,19,0,1070,0,4,1,0.0,0,-10,0,10,45,False,0,2,3,19
19,19,19,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,9,0,0,0,0,20,0,1063,0,0,3,0.0,0,-8,0,8,45,True,0,2,2,20
20,20,20,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,5,0,0,0,0,21,0,1030,0,0,0,0.0,0,-29,0,29,45,False,0,2,3,21
21,21,21,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2024-02-01T20:15:00Z,0,14,0,0,0,0,22,0,1024,0,4,3,0.0,0,-9,0,9,45,True,0,2,3,22
22,22,22,0,0,0,0,0.0,550,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,7,0,0,0,0,23,0,1016,0,4,2,0.0,0,-9,0,9,45,False,0,2,3,23
