,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,45670,0,2,2,0.0,0,0,0,0,45,False,0,3,3,1
1,1,1,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,45831,0,0,2,0.0,0,-4673,2352,7025,45,True,0,3,3,2
2,2,2,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,46908,0,2,0,0.0,0,-2188,6360,8548,44,False,0,3,2,3
3,3,3,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,43952,0,5,2,0.0,0,-4298,2780,7078,44,False,0,3,2,4
4,4,4,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,37639,0,1,2,0.0,0,-7130,1372,8502,44,True,0,3,2,5
5,5,5,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,32748,0,2,2,0.0,0,-5024,0,5024,44,False,0,3,4,6
6,6,6,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,11,0,0,0,0,7,0,28947,0,1,2,0.0,0,-3768,0,3768,44,True,0,3,4,7
7,7,7,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,26336,0,1,0,0.0,0,-2646,0,2646,44,False,0,3,2,8
8,8,8,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,10,0,0,0,0,9,0,24737,0,0,2,0.0,0,-1718,0,1718,44,True,0,3,2,9
9,9,9,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,23518,0,2,1,0.0,0,-1246,0,1246,44,False,0,3,2,10
10,10,10,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,22610,0,4,1,0.0,0,-938,0,938,44,True,0,3,3,11
11,11,11,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,21847,0,1,2,0.0,0,-772,0,772,44,False,0,3,2,12
12,12,12,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,21174,0,2,1,0.0,0,-670,0,670,44,True,0,3,3,13
13,13,13,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,20827,0,3,3,0.0,0,-376,0,376,44,False,0,3,5,14
14,14,14,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,20620,0,2,1,0.0,0,-219,0,219,44,True,0,3,2,15
15,15,15,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,20351,0,1,4,0.0,0,-257,0,257,44,True,0,3,3,16
16,16,16,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,19915,0,2,0,0.0,0,-411,0,411,44,False,0,3,2,17
17,17,17,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,9,0,0,0,0,18,0,19653,0,1,2,0.0,0,-273,0,273,44,True,0,3,2,18
18,18,18,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,5,0,0,0,0,19,0,19500,0,2,4,0.0,0,-180,0,180,44,False,0,3,3,19
19,19,19,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,3,0,0,0,0,20,0,19272,0,1,3,0.0,0,-226,0,226,44,True,0,3,2,20
20,20,20,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,14,0,0,0,0,21,0,18807,0,2,2,0.0,0,-441,0,441,44,False,0,3,4,21
21,21,21,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,4,0,0,0,0,22,0,18640,0,2,3,0.0,0,-190,0,190,44,True,0,3,3,22
22,22,22,0,0,0,0,0.0,505,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2024-02-03T12:30:00Z,0,9,0,0,0,0,23,0,18560,0,2,2,0.0,0,-88,0,88,44,False,0,3,2,23
