,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2022-08-06T11:30:00Z,0,12,0,0,0,0,1,0,12756,0,2,2,0.0,0,0,0,0,45,True,0,2,4,1
1,1,1,1,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,20,0,0,0,0,2,0,11828,0,0,0,0.0,0,-1639,738,2377,45,False,0,2,2,2
2,2,2,2,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,4,0,0,0,0,3,0,14144,0,2,3,0.0,0,1070,2915,1845,45,True,0,2,3,3
3,3,3,3,0,0,1,0,0.3,203,0.0,0.09,0.09,0.0,31,0,0,2.0,2.2,2022-08-27T16:30:00Z,2,1,0,0,0,0,4,0,13175,0,1,2,17.0,1,-1289,951,2240,45,False,0,2,4,4
4,4,4,4,0,0,3,0,0.0,203,0.0,0.0,0.0,0.0,44,0,0,0.2,2.0,2022-08-30T18:30:00Z,1,5,0,0,0,0,5,0,13366,0,1,2,0.0,1,-292,1042,1334,45,True,0,2,3,5
5,5,5,5,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,18,0,0,0,0,6,0,13596,0,1,2,0.0,0,-176,1262,1438,45,False,0,2,4,6
6,6,6,6,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,16,0,0,0,0,8,0,13411,0,3,2,0.0,0,-173,372,545,45,False,0,2,2,8
7,7,7,7,0,0,-5,0,0.0,203,0.0,0.0,0.0,6.73,84,4,0,0.0,0.0,2022-10-01T14:00:00Z,7,15,0,0,0,1,9,0,13074,1,4,1,0.0,-2,-360,545,905,44,True,0,2,3,9
8,8,8,8,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,11304,0,1,3,0.0,0,-1751,140,1891,44,False,0,2,3,10
9,9,9,9,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,3,0,0,0,0,11,0,10521,0,2,2,0.0,0,-832,68,900,44,True,0,2,2,11
10,10,10,10,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,2,0,0,0,0,12,0,9767,0,0,3,0.0,0,-578,31,609,44,True,0,2,2,12
11,11,11,11,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,11,0,0,0,0,13,0,10068,0,3,2,0.0,0,4,237,233,44,False,0,2,2,13
12,12,12,12,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2022-10-29T16:30:00Z,0,8,0,0,0,0,14,0,9959,0,0,0,0.0,0,-197,240,437,44,True,0,2,2,14
13,13,13,13,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,13,0,0,0,0,15,0,9823,0,1,2,0.0,0,-193,240,433,44,False,0,2,5,15
14,14,14,14,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2022-11-13T16:30:00Z,0,14,0,0,0,0,16,0,9657,0,2,1,0.0,0,-218,203,421,44,True,0,2,3,16
15,15,15,15,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,7,0,0,0,0,17,0,9733,0,3,0,0.0,0,-28,904,932,44,False,0,2,2,17
16,16,16,16,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,17,0,0,0,0,18,0,9660,0,1,2,0.0,0,-119,153,272,44,True,0,2,2,18
17,17,17,17,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,10,0,0,0,0,19,0,9559,0,1,0,0.0,0,-123,97,220,44,False,0,2,3,19
18,18,18,18,0,0,3,0,0.3,203,0.0,0.0,0.0,0.0,64,0,0,0.1,0.4,2023-01-12T20:00:00Z,1,6,0,0,0,0,19,0,9559,0,1,2,0.0,1,-123,97,220,44,True,0,2,3,19
19,19,19,19,0,0,0,0,0.0,203,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,15,0,0,0,0,20,0,9430,0,0,1,0.0,0,-172,147,319,44,False,0,2,4,20
