,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11T19:00:00Z,0,13,0,0,0,0,1,0,1931,0,3,0,0.0,0,0,0,0,40,True,0,2,5,1
1,1,1,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,2,0,0,0,0,3,0,1521,0,3,1,0.0,0,-122,0,122,40,True,0,2,3,3
2,2,2,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,18,0,0,0,0,4,0,1415,0,5,2,0.0,0,-115,0,115,40,True,0,2,3,4
3,3,3,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,16,0,0,0,0,5,0,1344,0,1,1,0.0,0,-78,0,78,40,False,0,2,2,5
4,4,4,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,14,0,0,0,0,6,0,1280,0,1,0,0.0,0,-61,0,61,40,True,0,2,3,6
5,5,5,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,15,0,0,0,0,7,0,1242,0,0,2,0.0,0,-39,0,39,40,False,0,2,4,7
6,6,6,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,12,0,0,0,0,7,0,1242,0,2,1,0.0,0,-39,0,39,40,False,0,2,2,7
7,7,7,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,1184,0,4,1,0.0,0,-58,0,58,40,True,0,2,3,8
8,8,8,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,4,0,0,0,0,9,0,1133,0,0,3,0.0,0,-52,0,52,40,False,0,2,3,9
9,9,9,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28T14:00:00Z,0,3,0,0,0,0,10,0,1092,0,1,2,0.0,0,-42,0,42,40,False,0,2,2,10
