Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.7,466,1,0,0,0.1,0.0,2021-08-13T19:00:00Z,9,3,0,0,0,0,1,0,21150,0,2,1.0,1,0,0,0,45,False,0,4,2,,,,,
1,0,0,4,0,0.8,466,18,0,0,1.0,9.4,2021-08-22T15:30:00Z,24,6,0,0,0,0,2,0,21734,2,0,0.0,1,-3065,921,3986,45,True,0,4,4,,,,,
2,0,0,0,0,0.0,466,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,21774,0,5,0.0,0,-1401,2258,3659,45,False,0,4,5,,,,,
3,0,0,0,0,0.0,466,31,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,15,0,0,0,0,4,0,20343,0,1,0.0,0,-2327,2839,5166,44,True,0,4,2,,,,,
4,0,0,-2,0,0.7,466,43,0,0,0.8,4.2,2021-09-18T14:00:00Z,12,5,0,0,0,0,5,0,18439,1,0,3.0,0,-2251,581,2832,44,False,1,4,2,,,,,
5,0,0,5,0,0.5,466,51,0,0,0.7,4.0,2021-09-26T15:30:00Z,2,17,0,0,0,0,6,0,17028,1,3,2.0,1,-1687,351,2038,43,True,0,4,3,,,,,
6,0,0,0,0,0.0,466,61,0,0,0.0,0.0,2021-10-02T16:30:00Z,0,4,0,0,0,0,7,0,16519,0,0,0.0,0,-751,494,1245,43,False,0,4,2,,,,,
7,0,0,0,0,0.0,466,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,7,0,0,0,0,8,0,16077,2,2,0.0,0,-672,359,1031,43,True,0,4,2,,,,,
8,0,0,13,0,20.8,466,81,1,0,7.8,16.2,2021-10-22T19:00:00Z,90,2,0,0,0,0,9,0,15749,1,3,41.0,2,-447,286,733,43,True,0,4,2,,,,,
9,0,0,18,1,1.9,466,93,0,0,2.8,7.8,2021-10-30T11:30:00Z,90,9,0,0,0,0,10,0,20259,2,0,18.0,6,3734,4817,1083,43,False,0,4,3,,,,,
