Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,54.0,0.0,0.0,0,15,0,3.0,45.0,3.5,0.0,0.0,168,0.0,0.0,10,0.0,2,0,1.7,168.0,13.6,0.0,2018-08-11T16:30:00Z,11 Aug 17:30,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,4.0,0,1,0,28400,1.0,2.0,0.0,2,2,0.0,2,0,0,0,50,False,0.0,0,2,3,1,2018-19,,,,,,Idrissa_Gueye
1,1,1,1.0,0,45.0,0.0,0.0,0,18,0,6.0,36.0,2.9,1.0,0.0,168,0.0,0.0,16,3.0,1,0,5.6,693.0,28.2,0.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,4.0,0,2,0,29029,0.0,3.0,0.0,1,2,25.0,2,-2389,1175,3564,50,True,0.0,0,3,2,2,2018-19,,,,,,Idrissa_Gueye
2,2,2,2.0,0,58.0,0.0,0.0,0,13,0,7.0,50.0,3.8,2.0,0.0,168,0.0,0.0,22,2.0,2,0,3.5,1220.0,30.8,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,6.0,0,3,0,27141,1.0,1.0,0.0,2,2,0.0,1,-2702,917,3619,50,False,0.0,1,2,3,3,2018-19,,,,,,Idrissa_Gueye
3,3,3,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,36,0.0,0,0,0.0,1751.0,0.0,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,4,0,23800,0.0,0.0,0.0,1,1,0.0,0,-3719,573,4292,49,True,0.0,0,3,2,4,2018-19,,,,,,Idrissa_Gueye
4,4,4,4.0,0,69.0,0.0,0.0,0,11,0,4.0,59.0,7.2,1.0,0.0,168,0.0,0.0,43,4.0,3,0,2.4,2288.0,15.6,0.0,2018-09-16T15:00:00Z,16 Sep 16:00,0.0,0.0,90,0.0,0.0,19,0,0.0,0,0,5.0,0,5,0,19208,0.0,1.0,1.0,3,1,1.0,2,-4655,40,4695,49,True,0.0,0,3,3,5,2018-19,,,,,,Idrissa_Gueye
5,5,5,5.0,0,34.0,0.0,0.0,0,12,0,6.0,28.0,1.7,0.0,0.0,168,0.0,0.0,51,1.0,2,0,2.9,2825.0,27.2,0.0,2018-09-23T15:00:00Z,23 Sep 16:00,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,7.0,0,6,0,18521,2.0,0.0,0.0,0,2,0.0,2,-987,191,1178,49,False,0.0,0,2,4,6,2018-19,,,,,,Idrissa_Gueye
6,6,6,6.0,0,58.0,0.0,0.0,0,16,1,6.0,51.0,22.3,0.0,0.0,168,0.0,0.0,65,2.0,0,0,5.6,3363.0,32.0,2.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,90,0.0,0.0,9,0,0.0,0,0,10.0,0,7,0,18193,2.0,1.0,0.0,0,3,2.0,3,-461,276,737,49,True,0.0,0,3,2,7,2018-19,,,,,,Idrissa_Gueye
7,7,7,7.0,0,54.0,0.0,0.0,0,14,0,1.0,46.0,3.3,0.0,0.0,168,0.0,0.0,75,1.0,1,0,0.9,3902.0,6.0,0.0,2018-10-06T14:00:00Z,06 Oct 15:00,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,10.0,0,8,0,18284,0.0,1.0,0.0,2,1,0.0,2,-43,453,496,49,False,0.0,0,2,3,8,2018-19,,,,,,Idrissa_Gueye
8,8,8,8.0,0,65.0,0.0,0.0,0,20,1,6.0,60.0,12.9,0.0,0.0,168,0.0,0.0,85,1.0,0,0,3.8,4444.0,23.4,1.0,2018-10-21T15:00:00Z,21 Oct 16:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,10.0,0,9,0,17659,1.0,3.0,0.0,0,2,2.0,2,-716,385,1101,49,True,0.0,1,3,2,9,2018-19,,,,,,Idrissa_Gueye
9,9,9,9.0,0,44.0,0.0,0.0,0,13,0,2.0,40.0,12.8,2.0,0.0,168,0.0,0.0,97,3.0,2,0,2.4,4990.0,11.6,1.0,2018-10-28T16:00:00Z,28 Oct 16:00,0.0,0.0,77,0.0,0.0,14,0,1.0,0,0,7.0,0,10,0,17528,0.0,2.0,0.0,1,2,0.0,1,-230,259,489,48,False,0.0,1,2,4,10,2018-19,,,,,,Idrissa_Gueye
