Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,8,0,19.2,112,0.14,0.14,0.0,0.0,3,0,0,2.6,7.0,2022-08-06T16:30:00Z,15,8,0,0,0,0,1,0,690746,0,1,0,0.0,0,0,0,0,50,False,1,3,2,1,2022-23,Marc_Cucurella Saseta
1,1,1,1.0,1,0,21,0,26.8,112,0.05,0.12,0.07,1.01,15,2,0,7.7,24.6,2022-08-14T15:30:00Z,90,18,0,0,0,0,2,0,687795,1,2,2,26.0,4,-67487,49821,117308,50,True,0,4,3,2,2022-23,Marc_Cucurella Saseta
2,2,2,2.0,0,0,10,0,22.8,112,0.04,0.24,0.2,2.22,25,3,0,4.0,6.8,2022-08-21T13:00:00Z,90,11,0,0,0,0,3,0,1064297,1,0,3,10.0,1,299794,389759,89965,50,False,0,3,2,3,2022-23,Marc_Cucurella Saseta
3,3,3,3.0,1,0,24,0,24.4,112,0.02,0.02,0.0,2.52,35,1,0,5.4,29.6,2022-08-27T14:00:00Z,90,10,0,0,0,0,4,0,1066705,1,1,2,0.0,5,-18380,118768,137148,51,True,0,4,3,4,2022-23,Marc_Cucurella Saseta
4,4,4,4.0,0,0,17,0,13.4,112,0.05,0.05,0.0,1.1,50,2,0,3.4,21.0,2022-08-30T18:45:00Z,90,17,0,0,0,0,5,0,1361659,1,1,2,0.0,1,248926,306553,57627,51,False,0,3,2,5,2022-23,Marc_Cucurella Saseta
5,5,5,5.0,0,0,4,0,5.5,112,0.02,0.02,0.0,0.93,54,1,0,1.4,6.4,2022-09-03T14:00:00Z,71,19,0,0,0,0,6,0,1378132,1,1,2,2.0,1,1247,140985,139738,52,True,1,4,2,6,2022-23,Marc_Cucurella Saseta
6,6,6,6.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,7,0,0,0,0,9,0,1001412,0,2,1,0.0,0,-136027,39837,175864,51,False,0,3,2,9,2022-23,Marc_Cucurella Saseta
7,7,7,7.0,0,1,29,1,20.7,112,0.04,0.04,0.0,1.11,94,0,0,5.1,30.4,2022-10-08T14:00:00Z,90,20,0,0,0,0,10,0,877531,1,0,3,0.0,7,-125298,20426,145724,51,True,0,4,2,10,2022-23,Marc_Cucurella Saseta
8,8,8,8.0,0,0,9,0,0.3,112,0.0,0.0,0.0,1.31,101,0,0,0.8,8.0,2022-10-16T13:00:00Z,45,2,0,0,0,0,11,0,1075063,1,2,0,0.0,1,182048,204542,22494,51,False,0,3,2,11,2022-23,Marc_Cucurella Saseta
9,9,9,9.0,0,0,23,1,6.8,112,0.05,0.05,0.0,0.96,113,0,0,3.0,19.0,2022-10-19T18:30:00Z,60,4,0,0,0,0,12,0,1121437,1,0,0,4.0,6,34277,76369,42092,51,False,0,3,3,12,2022-23,Marc_Cucurella Saseta
10,10,10,10.0,0,0,4,0,0.9,112,0.0,0.0,0.0,0.45,122,0,0,0.3,1.6,2022-10-22T16:30:00Z,35,14,0,0,0,0,13,0,1061629,1,1,1,0.0,1,-41903,27644,69547,51,True,0,4,3,13,2022-23,Marc_Cucurella Saseta
11,11,11,11.0,0,0,11,0,1.3,112,0.01,0.01,0.0,1.82,134,3,0,0.3,1.8,2022-10-29T14:00:00Z,63,5,0,0,0,0,14,0,1005288,1,1,4,0.0,1,-58679,23484,82163,51,False,0,3,3,14,2022-23,Marc_Cucurella Saseta
12,12,12,12.0,0,0,3,0,1.3,112,0.0,0.05,0.05,2.25,142,1,0,3.2,10.4,2022-11-06T12:00:00Z,90,1,0,0,0,0,15,0,919267,1,1,0,20.0,2,-85766,13266,99032,51,True,0,4,4,15,2022-23,Marc_Cucurella Saseta
13,13,13,13.0,0,0,3,0,2.5,112,0.01,0.01,0.0,0.0,156,0,0,0.8,5.8,2022-11-12T17:30:00Z,17,15,0,0,0,0,16,0,865362,0,0,1,0.0,1,-56867,12647,69514,51,False,0,3,4,16,2022-23,Marc_Cucurella Saseta
14,14,14,14.0,0,0,31,1,17.7,112,0.18,0.18,0.0,0.53,164,0,0,3.7,19.2,2022-12-27T17:30:00Z,90,3,0,0,0,0,17,0,811813,1,0,2,0.0,6,-57909,175045,232954,51,True,0,4,2,17,2022-23,Marc_Cucurella Saseta
15,15,15,15.0,0,0,17,0,4.5,112,0.02,0.02,0.0,1.2,177,1,0,2.5,20.4,2023-01-01T16:30:00Z,90,16,0,0,0,0,18,0,1097231,1,1,1,0.0,2,283861,299265,15404,52,False,0,3,2,18,2022-23,Marc_Cucurella Saseta
16,16,16,16.0,0,0,12,0,1.3,112,0.01,0.01,0.0,1.45,184,1,0,1.9,18.0,2023-01-05T20:00:00Z,67,13,0,0,0,0,19,0,1294700,1,1,0,0.0,2,191114,215693,24579,52,True,0,4,5,19,2022-23,Marc_Cucurella Saseta
17,17,17,17.0,0,0,3,0,1.3,112,0.0,0.04,0.04,0.0,64,0,0,0.7,0.2,2023-01-12T20:00:00Z,11,9,0,0,0,0,19,0,1294700,0,1,2,5.0,1,191114,215693,24579,52,False,0,3,2,19,2022-23,Marc_Cucurella Saseta
18,18,18,18.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,7,0,0,0,0,20,0,1107418,0,0,1,0.0,0,-173796,17878,191674,52,True,0,4,2,20,2022-23,Marc_Cucurella Saseta
19,19,19,19.0,0,0,24,1,3.1,112,0.02,0.02,0.0,1.4,207,0,0,2.6,22.4,2023-01-21T12:30:00Z,90,12,0,0,0,0,21,0,963618,1,0,0,0.0,6,-153214,4048,157262,52,False,0,3,4,21,2022-23,Marc_Cucurella Saseta
20,20,20,20.0,0,0,25,1,12.8,112,0.01,0.01,0.0,0.58,214,0,0,3.4,21.2,2023-02-03T20:00:00Z,83,9,0,0,0,0,22,0,933187,1,0,0,0.0,6,-33198,26772,59970,51,True,0,4,2,22,2022-23,Marc_Cucurella Saseta
21,21,21,21.0,0,0,17,0,4.2,112,0.02,0.02,0.0,1.16,230,1,0,1.5,11.2,2023-02-11T12:30:00Z,66,19,0,0,0,0,23,0,911775,1,1,1,0.0,2,-22620,14563,37183,51,False,0,3,3,23,2022-23,Marc_Cucurella Saseta
22,22,22,22.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,17,0,0,0,0,24,0,887628,0,1,0,0.0,0,-25504,13346,38850,51,True,0,4,2,24,2022-23,Marc_Cucurella Saseta
23,23,23,23.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26T13:30:00Z,0,18,0,0,0,0,25,0,793496,0,0,2,0.0,0,-68746,5386,74132,51,False,0,3,4,25,2022-23,Marc_Cucurella Saseta
24,24,24,24.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,11,0,0,0,0,26,0,751373,0,0,1,0.0,0,-70062,5421,75483,50,True,0,4,2,26,2022-23,Marc_Cucurella Saseta
25,25,25,25.0,0,0,23,0,1.6,112,0.01,0.01,0.0,2.35,266,1,0,3.6,32.8,2023-03-11T15:00:00Z,90,10,0,0,0,0,27,0,702137,1,3,1,2.0,1,-49112,5762,54874,50,False,1,3,3,27,2022-23,Marc_Cucurella Saseta
26,26,26,26.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,8,0,0,0,0,28,0,711725,0,2,2,0.0,0,6124,23433,17309,50,True,0,4,2,28,2022-23,Marc_Cucurella Saseta
27,27,27,27.0,0,0,14,0,35.7,112,0.24,0.26,0.02,0.77,284,2,0,4.9,9.8,2023-04-01T16:30:00Z,79,2,0,0,0,0,29,0,687241,1,2,0,3.0,1,-21680,7094,28774,50,True,0,4,2,29,2022-23,Marc_Cucurella Saseta
28,28,28,28.0,0,0,28,1,2.1,112,0.01,0.01,0.0,0.35,74,0,0,2.0,18.2,2023-04-04T19:00:00Z,90,12,0,0,0,0,29,0,687241,1,0,0,0.0,6,-21680,7094,28774,50,True,0,4,4,29,2022-23,Marc_Cucurella Saseta
29,29,29,29.0,0,0,3,0,2.3,112,0.01,0.01,0.0,0.56,300,1,0,1.1,8.6,2023-04-08T14:00:00Z,67,20,0,0,0,0,30,0,683128,1,0,1,0.0,1,-6147,5852,11999,50,False,1,3,2,30,2022-23,Marc_Cucurella Saseta
30,30,30,30.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,0,0,0,0,31,0,671654,0,2,1,0.0,0,-11726,3021,14747,49,True,0,4,3,31,2022-23,Marc_Cucurella Saseta
31,31,31,31.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,4,0,0,0,0,33,0,640408,0,2,0,0.0,0,-8121,1668,9789,49,True,0,4,3,33,2022-23,Marc_Cucurella Saseta
32,32,32,32.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2023-05-02T19:00:00Z,0,1,0,0,0,0,34,0,611899,0,1,3,0.0,0,-27241,300,27541,49,False,0,3,4,34,2022-23,Marc_Cucurella Saseta
33,33,33,33.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,3,0,0,0,0,35,0,591770,0,3,1,0.0,0,-21373,61,21434,49,False,0,3,2,35,2022-23,Marc_Cucurella Saseta
34,34,34,34.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,16,0,0,0,0,36,0,582659,0,2,2,0.0,0,-9277,63,9340,49,True,0,4,2,36,2022-23,Marc_Cucurella Saseta
35,35,35,35.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,13,0,0,0,0,37,0,575082,0,0,1,0.0,0,-7397,83,7480,49,False,0,3,5,37,2022-23,Marc_Cucurella Saseta
36,36,36,36.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,14,0,0,0,0,37,0,575082,0,1,4,0.0,0,-7397,83,7480,49,False,0,3,4,37,2022-23,Marc_Cucurella Saseta
37,37,37,37.0,0,0,0,0,0.0,112,0.0,0.0,0.0,0.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,571319,0,1,1,0.0,0,-3891,64,3955,49,True,0,4,3,38,2022-23,Marc_Cucurella Saseta
0,0,0,,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13T15:30:00Z,0,11,0,0,0,0,1,0,47255,0,1,1,0.0,0,0,0,0,50,True,0,3,4,1,2023-24,Marc_Cucurella Saseta
1,1,1,,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,19,0,0,0,0,2,0,51606,0,1,3,0.0,0,-5513,3408,8921,50,False,0,3,3,2,2023-24,Marc_Cucurella Saseta
2,2,2,,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,49481,0,0,3,0.0,0,-5003,3474,8477,50,True,0,3,2,3,2023-24,Marc_Cucurella Saseta
