Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,3,0,8.8,489,1,0,0,1.7,4.4,2020-09-12T14:00:00Z,9,16,0,0,0,0,1,0,33257,0,1,4.0,1,0,0,0,60,True,0,3,2,1,2020-21,,,,,,Eberechi_Eze
1,1,1,1.0,0,0,4,0,0.8,489,15,1,0,1.2,9.4,2020-09-19T16:30:00Z,15,13,0,0,0,0,2,0,38313,3,1,2.0,1,-781,5582,6363,60,False,0,2,4,2,2020-21,,,,,,Eberechi_Eze
2,2,2,2.0,0,0,12,0,14.5,489,21,2,0,5.2,8.2,2020-09-26T14:00:00Z,74,7,0,0,0,0,3,0,32133,2,1,29.0,2,-7613,2956,10569,60,True,0,3,4,3,2020-21,,,,,,Eberechi_Eze
3,3,3,3.0,0,0,4,0,3.9,489,31,4,0,0.4,0.0,2020-10-03T11:30:00Z,90,5,0,0,0,0,4,0,31637,0,4,0.0,2,-2055,3313,5368,59,False,0,2,4,4,2020-21,,,,,,Eberechi_Eze
4,4,4,4.0,0,0,0,0,0.0,489,40,0,0,0.0,0.0,2020-10-18T13:00:00Z,0,3,0,0,0,0,5,0,30130,1,1,0.0,0,-2589,3099,5688,59,True,0,3,3,5,2020-21,,,,,,Eberechi_Eze
5,5,5,5.0,0,0,2,0,11.3,489,53,1,0,6.1,5.4,2020-10-24T14:00:00Z,14,8,0,0,0,0,6,0,26920,2,1,44.0,1,-3501,827,4328,59,False,0,2,2,6,2020-21,,,,,,Eberechi_Eze
6,6,6,6.0,0,0,2,0,1.6,489,68,0,0,0.7,3.2,2020-10-30T20:00:00Z,25,20,0,0,0,0,7,0,24633,0,2,2.0,1,-2654,607,3261,58,False,0,2,3,7,2020-21,,,,,,Eberechi_Eze
7,7,7,7.0,1,3,46,0,28.2,489,72,1,1,10.5,67.0,2020-11-07T15:00:00Z,90,10,0,0,0,0,8,0,22523,1,4,10.0,13,-2269,379,2648,58,True,0,3,3,8,2020-21,,,,,,Eberechi_Eze
8,8,8,8.0,0,0,12,0,15.3,489,80,1,0,3.1,13.2,2020-11-23T17:30:00Z,90,4,0,0,0,0,9,0,39069,0,1,2.0,2,14602,20431,5829,58,False,0,2,2,9,2020-21,,,,,,Eberechi_Eze
9,9,9,9.0,0,0,5,0,5.5,489,92,2,0,3.2,10.2,2020-11-27T20:00:00Z,90,14,0,0,0,0,10,0,54472,2,0,16.0,2,13516,17934,4418,58,True,0,3,2,10,2020-21,,,,,,Eberechi_Eze
10,10,10,10.0,1,0,29,0,52.0,489,107,1,0,9.4,33.2,2020-12-06T12:00:00Z,90,18,0,0,0,0,11,0,53674,5,1,9.0,5,-555,8973,9528,58,False,0,2,2,11,2020-21,,,,,,Eberechi_Eze
11,11,11,11.0,1,2,22,0,73.3,489,110,1,0,9.9,14.0,2020-12-13T14:15:00Z,88,17,0,0,0,0,12,0,55789,1,1,12.0,7,2107,9092,6985,58,True,0,3,3,12,2020-21,,,,,,Eberechi_Eze
12,12,12,12.0,0,0,9,0,8.8,489,125,1,0,1.6,2.8,2020-12-16T20:00:00Z,75,19,0,0,0,0,13,0,82667,1,1,4.0,2,25368,28538,3170,58,False,0,2,4,13,2020-21,,,,,,Eberechi_Eze
13,13,13,13.0,0,0,6,0,16.8,489,132,5,0,2.7,7.8,2020-12-19T12:30:00Z,68,11,0,0,0,0,14,0,81768,7,0,2.0,2,-561,8744,9305,58,True,0,3,4,14,2020-21,,,,,,Eberechi_Eze
14,14,14,14.0,0,0,11,0,15.8,489,140,3,0,6.9,18.2,2020-12-26T15:00:00Z,90,2,0,0,0,0,15,0,79042,0,3,35.0,1,-3508,7743,11251,58,False,1,2,3,15,2020-21,,,,,,Eberechi_Eze
15,15,15,15.0,0,0,0,0,0.0,489,152,0,0,0.0,0.0,2020-12-28T15:00:00Z,0,9,0,0,0,0,16,0,72935,1,1,0.0,0,-6561,3338,9899,58,True,0,3,4,16,2020-21,,,,,,Eberechi_Eze
