Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,8,0.0,0,0,0.0,338.0,0.0,0.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,1,0,27127,0.0,0.0,0.0,0,0,0.0,0,0,0,0,55,True,0.0,0,2,2,1,2018-19,,,,,,James_Ward-Prowse
1,1,1,1.0,0,33.0,0.0,0.0,0,19,0,5.0,24.0,61.8,1.0,0.0,338,0.0,0.0,16,0.0,2,0,9.7,863.0,26.0,5.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,83,0.0,0.0,8,0,0.0,0,0,7.0,0,2,0,22950,1.0,1.0,0.0,1,2,9.0,2,-5355,227,5582,55,False,0.0,0,2,3,2,2018-19,,,,,,James_Ward-Prowse
2,2,2,2.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,28,0.0,0,0,0.0,1390.0,0.0,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,3,0,20428,0.0,0.0,0.0,2,1,0.0,0,-2855,447,3302,54,True,0.0,0,2,3,3,2018-19,,,,,,James_Ward-Prowse
3,3,3,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,35,0.0,0,0,0.0,1921.0,0.0,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,4,0,17127,0.0,0.0,0.0,2,0,0.0,0,-3447,115,3562,54,False,0.0,0,2,2,4,2018-19,,,,,,James_Ward-Prowse
4,4,4,4.0,0,9.0,0.0,0.0,0,-1,0,0.0,9.0,1.4,0.0,0.0,338,0.0,0.0,47,1.0,1,0,0.0,2458.0,0.0,0.0,2018-09-17T19:00:00Z,17 Sep 20:00,0.0,0.0,14,0.0,0.0,3,0,1.0,0,0,2.0,0,5,0,14961,0.0,0.0,0.0,2,2,0.0,1,-2293,153,2446,53,True,0.0,0,2,2,5,2018-19,,,,,,James_Ward-Prowse
5,5,5,5.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,58,0.0,0,0,0.0,2995.0,0.0,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,6,0,13502,0.0,0.0,0.0,0,3,0.0,0,-1515,71,1586,53,False,0.0,0,2,5,6,2018-19,,,,,,James_Ward-Prowse
6,6,6,6.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,70,0.0,0,0,0.0,3533.0,0.0,0.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,7,0,12494,0.0,0.0,0.0,0,2,0.0,0,-1050,43,1093,52,False,0.0,0,2,3,7,2018-19,,,,,,James_Ward-Prowse
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,78,0.0,0,0,0.0,4072.0,0.0,0.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,8,0,11889,0.0,0.0,0.0,3,0,0.0,0,-634,41,675,52,True,0.0,0,2,4,8,2018-19,,,,,,James_Ward-Prowse
8,8,8,8.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,338,0.0,0.0,82,0.0,0,0,0.0,4614.0,0.0,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,9,0,11269,0.0,0.0,0.0,0,0,0.0,0,-642,71,713,52,False,0.0,0,2,3,9,2018-19,,,,,,James_Ward-Prowse
9,9,9,9.0,0,9.0,0.0,0.0,0,3,0,1.0,6.0,0.2,0.0,0.0,338,0.0,0.0,98,0.0,0,0,0.2,5160.0,1.4,0.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,12,0.0,0.0,15,0,0.0,0,0,1.0,0,10,0,10834,0.0,0.0,0.0,0,0,0.0,1,-449,63,512,51,True,0.0,0,2,2,10,2018-19,,,,,,James_Ward-Prowse
