Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,9,0,28.5,301,2,1,0,3.7,8.2,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,9891,1,1,0.0,1,0,0,0,50,False,1,3,2,,,,,
1,0,0,3,0,15.5,301,18,0,0,1.8,1.8,2019-08-18T13:00:00Z,28,7,0,0,0,0,2,0,9918,0,1,1.0,1,-759,305,1064,50,True,0,3,3,,,,,
2,0,0,0,0,0.0,301,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,9,0,0,0,0,3,0,7726,2,1,0.0,0,-2230,81,2311,50,True,0,3,3,,,,,
3,0,0,0,0,0.0,301,33,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,6,0,0,0,0,4,0,6067,2,2,0.0,0,-1705,31,1736,49,False,0,3,4,,,,,
4,0,0,13,0,39.2,301,47,1,0,11.6,14.2,2019-09-14T14:00:00Z,90,16,0,0,0,0,5,0,5094,1,0,63.0,1,-1013,20,1033,49,True,1,3,3,,,,,
5,0,0,15,1,16.6,301,55,0,0,4.7,28.0,2019-09-21T14:00:00Z,90,8,0,0,0,0,6,0,4946,2,0,2.0,3,-257,113,370,48,False,0,3,4,,,,,
6,0,0,18,0,33.0,301,68,1,0,7.2,14.8,2019-09-28T11:30:00Z,90,10,0,0,0,0,7,0,4936,1,0,24.0,2,-109,215,324,48,True,0,3,4,,,,,
7,0,0,16,1,11.2,301,79,0,0,4.2,14.0,2019-10-05T14:00:00Z,90,18,0,0,0,0,8,0,5924,0,0,17.0,3,807,1123,316,48,False,0,3,3,,,,,
8,0,0,9,1,46.8,301,88,0,0,7.2,15.0,2019-10-21T19:00:00Z,90,1,0,0,0,0,9,0,5665,0,1,10.0,2,-259,327,586,48,True,1,3,3,,,,,
9,0,0,17,0,43.3,301,100,1,0,5.7,12.0,2019-10-26T14:00:00Z,90,19,0,0,0,0,10,0,6158,1,1,2.0,2,414,725,311,48,False,0,3,2,,,,,
10,0,1,32,1,16.8,301,108,0,1,8.0,44.4,2019-11-02T15:00:00Z,90,5,0,0,0,0,11,0,6727,0,3,19.0,9,468,902,434,48,True,0,3,3,,,,,
11,0,0,15,0,25.7,301,119,1,0,4.6,13.2,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,17377,1,1,7.0,2,9585,10533,948,48,False,0,3,4,,,,,
12,1,3,43,0,33.5,301,128,3,1,13.1,60.4,2019-11-24T16:30:00Z,90,12,0,0,0,0,13,0,26796,3,3,37.0,13,8936,11506,2570,48,True,0,3,4,,,,,
13,0,0,14,0,35.0,301,140,1,0,7.0,18.0,2019-12-01T14:00:00Z,90,20,0,0,0,0,14,0,88954,1,1,17.0,1,57001,61414,4413,48,False,1,3,3,,,,,
14,0,0,12,0,19.1,301,145,2,0,5.0,10.6,2019-12-05T19:30:00Z,90,13,0,0,0,0,15,0,107071,2,0,20.0,2,19622,27135,7513,48,True,0,3,2,,,,,
15,0,0,20,0,18.9,301,157,1,0,3.5,16.0,2019-12-08T14:00:00Z,90,14,0,0,0,0,16,0,105752,2,1,0.0,2,-697,9308,10005,49,False,0,3,2,,,,,
16,0,3,45,1,8.5,301,168,0,2,11.7,72.6,2019-12-14T15:00:00Z,90,2,0,0,0,0,17,0,104927,0,2,36.0,15,-1518,9539,11057,49,True,1,3,2,,,,,
17,0,0,0,0,0.0,301,173,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,4,0,0,0,0,18,0,95397,1,0,0.0,0,-4017,15006,19023,49,False,0,3,2,,,,,
18,0,0,5,0,17.8,301,188,1,0,6.1,6.8,2019-12-26T15:00:00Z,90,18,0,0,0,0,19,0,159047,1,1,36.0,2,54042,59630,5588,49,True,0,3,2,,,,,
19,0,0,18,0,2.8,301,195,2,0,1.1,7.8,2019-12-29T18:00:00Z,90,11,0,0,0,0,20,0,163040,0,2,0.0,2,5639,17961,12322,49,False,0,3,4,,,,,
20,0,0,3,0,8.2,301,204,2,0,1.6,5.8,2020-01-02T20:00:00Z,90,10,0,0,0,0,21,0,167215,0,2,2.0,2,3261,24417,21156,49,False,0,3,5,,,,,
21,1,3,33,1,40.4,301,218,0,0,8.8,28.6,2020-01-10T20:00:00Z,90,19,0,0,0,0,22,0,175674,0,1,19.0,9,7061,27425,20364,49,True,0,3,2,,,,,
22,0,3,33,0,22.3,301,221,1,1,10.9,49.8,2020-01-18T15:00:00Z,90,1,0,0,0,0,23,0,238388,1,1,37.0,10,59872,76884,17012,49,False,0,3,4,,,,,
23,0,0,3,0,6.0,301,236,1,0,1.3,6.6,2020-01-21T19:30:00Z,90,11,0,0,0,0,24,0,325105,1,0,0.0,1,85871,100362,14491,50,True,1,3,4,,,,,
24,0,0,10,1,27.6,301,243,0,0,4.8,12.2,2020-02-01T15:00:00Z,90,7,0,0,0,0,25,0,444584,1,0,8.0,2,116379,147623,31244,50,False,1,3,3,,,,,
25,0,0,11,0,36.8,301,258,1,0,7.1,12.2,2020-02-09T14:00:00Z,90,3,0,0,0,0,26,0,525571,1,2,22.0,2,78648,103508,24860,51,True,0,3,2,,,,,
26,0,0,14,0,19.5,301,268,1,0,5.8,8.2,2020-02-22T15:00:00Z,90,4,0,0,0,0,27,0,510904,1,1,30.0,2,-12885,35618,48503,51,True,0,3,2,,,,,
27,0,0,14,1,5.8,301,288,0,0,2.3,10.8,2020-03-07T15:00:00Z,90,14,0,0,0,0,29,0,418154,0,1,6.0,3,-755,40267,41022,50,True,0,3,2,,,,,
28,0,0,0,0,0.0,301,271,0,0,0.0,0.0,2020-06-17T17:00:00Z,0,2,0,0,0,0,39,0,464185,0,0,0.0,0,49698,256198,206500,50,False,0,3,2,,,,,
29,0,0,9,0,30.6,301,296,2,0,4.3,10.8,2020-06-21T13:00:00Z,72,13,0,0,0,0,39,0,464185,0,3,2.0,2,49698,256198,206500,50,False,0,3,2,,,,,
30,0,0,8,0,4.8,301,305,3,0,1.0,3.6,2020-06-24T17:00:00Z,90,12,0,0,0,0,40,0,391805,0,3,2.0,2,-64065,4756,68821,49,False,0,3,4,,,,,
31,0,0,0,0,0.0,301,318,0,0,0.0,0.0,2020-07-02T17:00:00Z,0,17,0,0,0,0,41,0,359516,1,3,0.0,0,-34537,5775,40312,48,True,0,3,3,,,,,
32,0,0,0,0,0.0,301,321,0,0,0.0,0.0,2020-07-05T11:00:00Z,0,5,0,0,0,0,42,0,281397,1,1,0.0,0,-76570,3118,79688,48,False,0,3,3,,,,,
33,0,0,0,0,0.0,301,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,20,0,0,0,0,43,0,231987,0,1,0.0,0,-53076,106,53182,47,True,0,3,4,,,,,
34,0,0,0,0,0.0,301,347,0,0,0.0,0.0,2020-07-11T16:30:00Z,0,6,0,0,0,0,44,0,205229,0,3,0.0,0,-27970,435,28405,47,True,0,3,4,,,,,
35,0,0,-1,0,1.7,301,356,1,0,0.1,0.0,2020-07-16T17:00:00Z,45,9,0,0,0,0,45,0,190631,0,2,0.0,0,-14181,319,14500,47,False,1,3,3,,,,,
36,0,0,7,0,17.7,301,367,0,0,2.6,8.2,2020-07-20T17:00:00Z,30,8,0,0,0,0,46,0,189530,1,0,0.0,1,-3322,2787,6109,47,True,0,3,2,,,,,
37,0,0,16,0,15.2,301,379,3,0,2.8,12.8,2020-07-26T15:00:00Z,90,16,0,0,0,0,47,0,183542,1,3,0.0,2,-4402,2574,6976,47,False,0,3,2,,,,,
0,0,0,10,0,36.0,346,8,2,0,6.0,10.2,2020-09-14T17:00:00Z,90,20,0,0,0,0,1,0,33140,2,0,14.0,2,0,0,0,60,True,0,2,2,,,,,
1,0,0,10,0,0.8,346,10,1,0,0.5,4.6,2020-09-21T17:00:00Z,62,2,0,0,0,0,2,0,32626,0,1,0.0,2,-3434,2704,6138,60,False,0,2,3,,,,,
2,0,0,0,0,0.0,346,25,0,0,0.0,0.0,2020-09-27T11:00:00Z,0,10,0,0,0,0,3,0,27408,1,0,0.0,0,-6034,1709,7743,59,True,0,2,3,,,,,
3,0,0,5,0,12.0,346,29,1,0,1.5,3.2,2020-10-04T13:00:00Z,27,1,0,0,0,0,4,0,21706,1,2,0.0,1,-6120,458,6578,58,False,0,2,4,,,,,
4,0,0,0,0,0.0,346,46,0,0,0.0,0.0,2020-10-18T11:00:00Z,0,8,0,0,0,0,5,0,17150,1,1,0.0,0,-4871,396,5267,58,True,0,2,2,,,,,
5,0,0,0,0,0.0,346,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,11,0,0,0,0,6,0,12826,1,2,0.0,0,-4432,54,4486,57,False,0,2,3,,,,,
6,0,0,0,0,0.0,346,66,0,0,0.0,0.0,2020-10-31T12:30:00Z,0,12,0,0,0,0,7,0,10781,1,0,0.0,0,-2206,30,2236,57,True,0,2,4,,,,,
7,0,0,0,0,0.0,346,71,0,0,0.0,0.0,2020-11-07T17:30:00Z,0,5,0,0,0,0,8,0,9622,1,4,0.0,0,-1186,25,1211,57,False,0,2,4,,,,,
8,0,0,16,0,23.8,346,86,1,0,4.9,17.8,2020-11-22T14:00:00Z,90,19,0,0,0,0,9,0,8987,1,0,7.0,2,-678,115,793,56,True,0,2,4,,,,,
9,0,0,12,0,28.8,346,97,1,0,5.0,9.2,2020-11-28T20:00:00Z,90,18,0,0,0,0,10,0,9216,0,1,12.0,2,113,359,246,56,False,0,2,2,,,,,
10,0,0,9,0,18.0,346,105,2,0,2.3,5.4,2020-12-06T14:15:00Z,90,9,0,0,0,0,11,0,9074,2,1,0.0,2,-214,237,451,56,True,0,2,4,,,,,
11,0,0,11,0,16.9,346,117,3,0,3.0,12.6,2020-12-13T12:00:00Z,90,16,0,0,0,0,12,0,8987,0,3,0.0,2,-177,150,327,56,False,0,2,2,,,,,
12,1,0,21,0,23.6,346,124,3,0,4.0,6.8,2020-12-17T20:00:00Z,90,13,0,0,0,0,13,0,8946,3,2,10.0,5,-84,116,200,56,True,0,2,4,,,,,
13,0,0,2,0,0.3,346,129,0,0,0.0,0.0,2020-12-20T12:00:00Z,32,3,0,0,0,0,14,0,9297,1,1,0.0,1,266,471,205,56,False,0,2,3,,,,,
14,0,0,0,0,0.0,346,146,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,7,0,0,0,0,15,0,9291,1,0,0.0,0,-114,349,463,56,True,0,2,4,,,,,
15,0,0,10,0,6.2,346,150,0,0,1.0,3.4,2020-12-29T18:00:00Z,33,4,0,0,0,0,16,0,9285,0,1,0.0,1,-47,241,288,56,False,0,2,2,,,,,
16,0,0,5,0,15.0,346,162,2,0,3.3,7.0,2021-01-02T15:00:00Z,90,6,0,0,0,0,17,0,9123,0,2,11.0,1,-207,201,408,56,False,1,2,3,,,,,
17,0,0,17,1,29.2,346,174,0,0,5.5,13.8,2021-01-12T18:00:00Z,90,14,0,0,0,0,18,0,11368,0,1,12.0,3,802,1539,737,56,True,0,2,2,,,,,
