Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,640,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,15,0,0,0,0,20,0,706,2,1,0.0,0,644,753,109,55,True,0,4,2,20,2020-21,,,,,,Amad_Diallo
1,1,1,1.0,0,0,0,0,0.0,640,199,0,0,0.0,0.0,2021-01-30T17:30:00Z,0,1,0,0,0,0,21,0,720,0,0,0.0,0,-7,196,203,55,False,0,4,4,21,2020-21,,,,,,Amad_Diallo
2,2,2,2.0,0,0,0,0,0.0,640,213,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,16,0,0,0,0,22,0,785,0,9,0.0,0,37,204,167,55,True,0,4,2,22,2020-21,,,,,,Amad_Diallo
3,3,3,3.0,0,0,0,0,0.0,640,224,0,0,0.0,0.0,2021-02-06T20:00:00Z,0,7,0,0,0,0,23,0,726,3,3,0.0,0,-120,136,256,55,True,0,4,4,23,2020-21,,,,,,Amad_Diallo
4,4,4,4.0,0,0,0,0,0.0,640,237,0,0,0.0,0.0,2021-02-14T14:00:00Z,0,18,0,0,0,0,24,0,783,1,1,0.0,0,-18,188,206,55,False,0,4,2,24,2020-21,,,,,,Amad_Diallo
5,5,5,5.0,0,0,0,0,0.0,640,245,0,0,0.0,0.0,2021-02-21T19:00:00Z,0,14,0,0,0,0,25,0,821,1,3,0.0,0,-13,129,142,54,True,0,4,2,25,2020-21,,,,,,Amad_Diallo
6,6,6,6.0,0,0,0,0,0.0,640,249,0,0,0.0,0.0,2021-02-28T16:30:00Z,0,5,0,0,0,0,26,0,938,0,0,0.0,0,43,229,186,54,False,0,4,4,26,2020-21,,,,,,Amad_Diallo
7,7,7,7.0,0,0,0,0,0.0,640,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,6,0,0,0,0,26,0,938,0,0,0.0,0,43,229,186,54,False,0,4,3,26,2020-21,,,,,,Amad_Diallo
8,8,8,8.0,0,0,0,0,0.0,640,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,0,0,0,0,27,0,931,2,0,0.0,0,-39,100,139,54,False,0,4,5,27,2020-21,,,,,,Amad_Diallo
9,9,9,9.0,0,0,0,0,0.0,640,275,0,0,0.0,0.0,2021-03-14T19:15:00Z,0,19,0,0,0,0,28,0,2122,0,1,0.0,0,1144,1265,121,54,True,0,4,4,28,2020-21,,,,,,Amad_Diallo
10,10,10,10.0,0,0,0,0,0.0,640,295,0,0,0.0,0.0,2021-04-04T18:30:00Z,0,3,0,0,0,0,30,0,1698,1,2,0.0,0,-251,113,364,54,True,0,4,3,30,2020-21,,,,,,Amad_Diallo
11,11,11,11.0,0,0,0,0,0.0,640,306,0,0,0.0,0.0,2021-04-11T15:30:00Z,0,17,0,0,0,0,31,0,1470,3,1,0.0,0,-245,37,282,54,False,0,4,4,31,2020-21,,,,,,Amad_Diallo
12,12,12,12.0,0,0,0,0,0.0,640,315,0,0,0.0,0.0,2021-04-18T15:00:00Z,0,4,0,0,0,0,32,0,1336,1,3,0.0,0,-160,57,217,54,True,0,4,2,32,2020-21,,,,,,Amad_Diallo
13,13,13,13.0,0,0,0,0,0.0,640,322,0,0,0.0,0.0,2021-04-25T13:00:00Z,0,10,0,0,0,0,33,0,1263,0,0,0.0,0,-99,29,128,54,False,0,4,3,33,2020-21,,,,,,Amad_Diallo
14,14,14,14.0,0,0,0,0,0.0,640,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,2,0,0,0,0,35,0,1227,3,1,0.0,0,-9,74,83,54,False,0,4,3,35,2020-21,,,,,,Amad_Diallo
15,15,15,15.0,1,0,17,0,13.8,640,352,2,0,3.9,25.4,2021-05-11T17:00:00Z,77,9,0,0,0,0,35,0,1227,2,1,0.0,5,-9,74,83,54,True,0,4,4,35,2020-21,,,,,,Amad_Diallo
16,16,16,16.0,0,0,0,0,0.0,640,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,11,0,0,0,0,35,0,1227,4,2,0.0,0,-9,74,83,54,True,0,4,4,35,2020-21,,,,,,Amad_Diallo
17,17,17,17.0,0,0,0,0,0.4,640,364,0,0,0.1,0.4,2021-05-18T17:00:00Z,7,8,0,0,0,0,37,0,1392,1,1,0.0,1,141,209,68,54,True,0,4,2,37,2020-21,,,,,,Amad_Diallo
18,18,18,18.0,0,0,17,0,17.0,640,378,1,0,3.8,12.2,2021-05-23T15:00:00Z,81,20,0,0,0,0,38,0,4068,2,1,9.0,2,2511,2712,201,54,False,0,4,3,38,2020-21,,,,,,Amad_Diallo
