Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,558,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,0,1,1,0.0,0,0,0,0,40,True,0,4,2,,,,,
1,0,0,0,0,0.0,558,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,10,0,0,0,0,10,0,1050,1,2,0.0,0,649,731,82,40,False,0,3,5,,,,,
2,0,0,0,0,0.0,558,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,8,0,0,0,0,11,0,2883,1,1,0.0,0,1166,1378,212,40,False,0,3,4,,,,,
3,0,0,0,0,0.0,558,119,0,0,0.0,0.0,2019-11-09T15:00:00Z,0,15,0,0,0,0,12,0,3796,1,1,0.0,0,538,832,294,40,True,0,4,3,,,,,
4,0,0,0,0,0.0,558,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,5748,3,2,0.0,0,1185,1579,394,40,False,0,3,2,,,,,
5,0,0,0,0,0.0,558,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,3,0,0,0,0,14,0,6618,2,3,0.0,0,728,1148,420,40,True,0,4,2,,,,,
6,0,0,0,0,0.0,558,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,12,0,0,0,0,15,0,6959,1,2,0.0,0,254,587,333,40,False,0,3,4,,,,,
7,0,0,0,0,0.0,558,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,7501,0,5,0.0,0,318,680,362,40,True,0,4,3,,,,,
8,0,0,0,0,0.0,558,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,8679,2,1,0.0,0,563,1095,532,40,False,0,3,3,,,,,
9,0,0,0,0,0.0,558,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,6,0,0,0,0,18,0,11817,2,0,0.0,0,1190,1759,569,40,True,0,4,4,,,,,
