Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,16,0,1.6,533,0.02,0.1,0.08,1.5,9,2,0,6.6,27.2,2022-08-07T13:00:00Z,90,5,0,0,0,0,1,0,248752,1,2,1,37.0,0,0,0,0,45,True,1,4,3,1,2022-23,Lisandro_Martínez
1,1,1,1.0,0,0,14,0,2.1,533,0.01,0.01,0.0,1.32,13,4,0,1.1,9.0,2022-08-13T16:30:00Z,45,4,0,0,0,0,2,0,284746,1,0,4,0.0,-1,-11780,23158,34938,45,False,0,3,3,2,2022-23,Lisandro_Martínez
2,2,2,2.0,0,0,13,0,0.3,533,0.0,0.0,0.0,1.35,27,1,0,2.9,29.0,2022-08-22T19:00:00Z,90,12,0,0,0,0,3,0,208168,1,1,2,0.0,2,-80180,5888,86068,44,True,0,4,4,3,2022-23,Lisandro_Martínez
3,3,3,3.0,0,0,25,1,0.6,533,0.0,0.0,0.0,1.45,39,0,0,1.9,18.6,2022-08-27T11:30:00Z,90,17,0,0,0,0,4,0,291541,1,1,0,0.0,6,47563,67409,19846,44,False,0,3,2,4,2022-23,Lisandro_Martínez
4,4,4,4.0,0,0,23,1,0.7,533,0.0,0.0,0.0,0.73,46,0,0,1.3,11.8,2022-09-01T19:00:00Z,90,10,0,0,0,0,5,0,400830,1,1,0,0.0,5,74408,87743,13335,44,False,1,3,3,5,2022-23,Lisandro_Martínez
5,5,5,5.0,0,0,12,0,0.3,533,0.0,0.0,0.0,1.13,56,1,0,1.2,11.4,2022-09-04T15:30:00Z,79,1,0,0,0,0,6,0,497372,1,1,3,0.0,2,61191,83816,22625,44,True,0,4,4,6,2022-23,Lisandro_Martínez
6,6,6,6.0,0,0,16,0,1.2,533,0.03,0.03,0.0,3.3,88,6,0,1.9,17.6,2022-10-02T13:00:00Z,90,13,0,0,0,0,9,0,599801,1,3,6,0.0,-1,9860,31730,21870,45,False,0,3,5,9,2022-23,Lisandro_Martínez
7,7,7,7.0,0,0,11,0,4.7,533,0.02,0.02,0.0,0.65,96,1,0,2.8,23.0,2022-10-09T18:00:00Z,90,8,0,0,0,0,10,0,606627,1,2,1,0.0,2,-1440,31648,33088,45,False,0,3,2,10,2022-23,Lisandro_Martínez
8,8,8,8.0,0,0,22,1,0.9,533,0.01,0.01,0.0,0.91,107,0,0,0.8,6.6,2022-10-16T13:00:00Z,90,15,0,0,0,0,11,0,613565,1,0,0,0.0,6,229,22929,22700,45,True,0,4,3,11,2022-23,Lisandro_Martínez
9,9,9,9.0,0,0,25,1,1.1,533,0.0,0.0,0.0,0.61,119,0,0,2.5,24.0,2022-10-19T19:15:00Z,90,18,0,0,0,0,12,0,615853,1,0,2,0.0,6,3784,16523,12739,45,True,0,4,3,12,2022-23,Lisandro_Martínez
10,10,10,10.0,0,0,10,0,0.6,533,0.0,0.0,0.0,1.06,122,1,0,2.9,28.8,2022-10-22T16:30:00Z,90,6,0,0,0,0,13,0,636106,1,1,1,0.0,1,11174,22980,11806,45,False,1,3,4,13,2022-23,Lisandro_Martínez
11,11,11,11.0,0,1,30,1,1.7,533,0.03,0.03,0.0,1.08,139,0,0,4.0,38.4,2022-10-30T16:15:00Z,90,19,0,0,0,0,14,0,669148,1,0,1,0.0,7,25803,41462,15659,45,True,0,4,2,14,2022-23,Lisandro_Martínez
12,12,12,12.0,0,0,14,0,16.4,533,0.2,0.2,0.0,0.66,141,3,0,3.7,20.4,2022-11-06T14:00:00Z,90,2,0,0,0,0,15,0,733079,1,1,3,0.0,1,53543,65472,11929,45,False,0,3,2,15,2022-23,Lisandro_Martínez
13,13,13,13.0,0,0,16,0,19.4,533,0.2,0.2,0.0,1.37,153,1,0,4.6,26.4,2022-11-13T16:30:00Z,90,9,0,0,0,0,16,0,769761,1,2,1,0.0,2,32000,56033,24033,45,False,0,3,2,16,2022-23,Lisandro_Martínez
14,14,14,14.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,16,0,0,0,0,17,0,710521,0,0,3,0.0,0,-66418,163862,230280,45,True,0,4,2,17,2022-23,Lisandro_Martínez
15,15,15,15.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,20,0,0,0,0,18,0,670082,0,1,0,0.0,0,-41472,6846,48318,45,False,0,3,2,18,2022-23,Lisandro_Martínez
16,16,16,16.0,0,0,3,0,0.3,533,0.0,0.0,0.0,0.04,189,0,0,0.1,0.6,2023-01-03T20:00:00Z,2,3,0,0,0,0,19,0,641172,0,0,3,0.0,1,-29403,4040,33443,45,True,0,4,2,19,2022-23,Lisandro_Martínez
17,17,17,17.0,0,0,4,0,0.0,533,0.0,0.0,0.0,0.0,196,0,0,0.5,5.0,2023-01-14T12:30:00Z,1,13,0,0,0,0,20,0,643057,0,1,2,0.0,1,-2266,24363,26629,45,True,0,4,5,20,2022-23,Lisandro_Martínez
18,18,18,18.0,0,0,17,0,22.0,533,0.04,0.04,0.0,0.55,63,1,0,5.5,30.6,2023-01-18T20:00:00Z,90,7,0,0,0,0,20,0,643057,1,1,1,2.0,1,-2266,24363,26629,45,False,1,3,2,20,2022-23,Lisandro_Martínez
19,19,19,19.0,0,1,27,0,3.9,533,0.35,0.43,0.08,2.93,201,3,1,8.0,59.0,2023-01-22T16:30:00Z,90,1,0,0,0,0,21,0,634181,1,2,3,17.0,8,-10899,10961,21860,45,False,0,3,4,21,2022-23,Lisandro_Martínez
20,20,20,20.0,0,0,15,0,1.1,533,0.01,0.01,0.0,1.37,216,1,0,2.1,19.6,2023-02-04T15:00:00Z,90,7,0,0,0,0,22,0,774388,1,1,2,0.0,2,130263,146938,16675,45,True,0,4,2,22,2022-23,Lisandro_Martínez
21,21,21,21.0,0,0,18,0,12.8,533,0.04,0.04,0.0,0.61,76,2,0,3.9,21.8,2023-02-08T20:00:00Z,90,11,0,0,0,0,22,0,774388,1,2,2,4.0,1,130263,146938,16675,45,True,0,4,2,22,2022-23,Lisandro_Martínez
22,22,22,22.0,0,0,9,0,0.2,533,0.01,0.01,0.0,0.58,225,0,0,0.8,8.0,2023-02-12T14:00:00Z,29,11,0,0,0,0,23,0,775648,0,2,0,0.0,1,-1031,23313,24344,45,False,0,3,2,23,2022-23,Lisandro_Martínez
23,23,23,23.0,0,0,25,1,10.8,533,0.01,0.13,0.12,1.42,236,0,0,4.5,25.8,2023-02-19T14:00:00Z,90,10,0,0,0,0,24,0,760577,1,0,3,8.0,6,-18219,12586,30805,45,True,0,4,3,24,2022-23,Lisandro_Martínez
24,24,24,24.0,0,0,11,0,0.3,533,0.0,0.0,0.0,2.12,256,5,0,2.8,27.8,2023-03-05T16:30:00Z,76,12,0,0,0,0,26,0,740288,1,0,7,0.0,-1,17354,30181,12827,45,False,1,3,4,26,2022-23,Lisandro_Martínez
25,25,25,25.0,0,0,27,1,0.3,533,0.01,0.1,0.09,1.14,267,0,0,1.5,6.8,2023-03-12T14:00:00Z,89,17,0,0,0,0,27,0,739102,1,0,0,8.0,5,-3402,15909,19311,45,True,1,4,2,27,2022-23,Lisandro_Martínez
26,26,26,26.0,0,0,19,0,0.3,533,0.0,0.0,0.0,2.99,288,1,0,2.9,28.4,2023-04-02T15:30:00Z,82,15,0,0,0,0,29,0,751786,1,0,2,0.0,2,25448,34134,8686,45,False,0,3,4,29,2022-23,Lisandro_Martínez
27,27,27,27.0,0,3,31,1,5.3,533,0.02,0.02,0.0,0.63,247,0,0,3.0,24.6,2023-04-05T19:00:00Z,90,4,0,0,0,0,29,0,751786,1,0,1,0.0,9,25448,34134,8686,45,True,0,4,3,29,2022-23,Lisandro_Martínez
28,28,28,28.0,0,1,28,1,1.5,533,0.01,0.1,0.09,1.02,297,0,0,2.9,21.6,2023-04-08T11:30:00Z,90,8,0,0,0,0,30,0,826679,1,0,2,6.0,7,71370,78157,6787,45,True,0,4,2,30,2022-23,Lisandro_Martínez
29,29,29,29.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,0,0,0,0,31,0,827909,0,2,0,0.0,0,-771,96809,97580,45,False,0,3,2,31,2022-23,Lisandro_Martínez
30,30,30,30.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2023-04-27T19:15:00Z,0,18,0,0,0,0,33,0,635217,0,2,2,0.0,0,-46965,184,47149,45,False,0,3,4,33,2022-23,Lisandro_Martínez
31,31,31,31.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,339,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,2,0,0,0,0,34,0,595094,0,0,1,0.0,0,-39076,174,39250,44,True,0,4,2,34,2022-23,Lisandro_Martínez
32,32,32,32.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,274,0,0,0.0,0.0,2023-05-04T19:00:00Z,0,5,0,0,0,0,34,0,595094,0,0,1,0.0,0,-39076,174,39250,44,False,0,3,3,34,2022-23,Lisandro_Martínez
33,33,33,33.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,349,0,0,0.0,0.0,2023-05-07T18:00:00Z,0,19,0,0,0,0,35,0,569154,0,0,1,0.0,0,-27491,164,27655,44,False,0,3,3,35,2022-23,Lisandro_Martínez
34,34,34,34.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,20,0,0,0,0,36,0,556505,0,0,2,0.0,0,-13060,102,13162,44,True,0,4,2,36,2022-23,Lisandro_Martínez
35,35,35,35.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,3,0,0,0,0,37,0,544389,0,1,0,0.0,0,-11954,120,12074,44,False,0,3,2,37,2022-23,Lisandro_Martínez
36,36,36,36.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,6,0,0,0,0,37,0,544389,0,1,4,0.0,0,-11954,120,12074,44,True,0,4,3,37,2022-23,Lisandro_Martínez
37,37,37,37.0,0,0,0,0,0.0,533,0.0,0.0,0.0,0.0,379,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,9,0,0,0,0,38,0,538595,0,1,2,0.0,0,-6058,117,6175,44,True,0,4,2,38,2022-23,Lisandro_Martínez
0,0,0,,0,0,7,0,4.1,391,0.02,0.02,0.0,0.24,10,0,0,0.9,4.8,2023-08-14T19:00:00Z,45,20,0,0,0,0,1,0,572051,1,0,1,0.0,0,0,0,0,50,True,1,4,2,1,2023-24,Lisandro_Martínez
1,1,1,,0,0,12,0,11.5,391,0.01,0.01,0.0,1.8,18,2,0,2.5,13.6,2023-08-19T16:30:00Z,90,18,1,0,0,0,2,0,608208,1,0,2,0.0,-1,-62517,24614,87131,50,False,0,3,3,2,2023-24,Lisandro_Martínez
2,2,2,,0,0,18,0,16.0,391,0.04,0.04,0.0,1.24,28,2,0,3.5,17.4,2023-08-26T14:00:00Z,90,16,0,0,0,0,3,0,536182,1,2,3,2.0,1,-86811,10127,96938,49,True,0,4,2,3,2023-24,Lisandro_Martínez
3,3,3,,0,0,13,0,0.6,391,0.0,0.0,0.0,1.07,31,1,0,1.5,14.2,2023-09-03T15:30:00Z,66,1,0,0,0,0,4,0,513986,1,1,3,0.0,1,-40136,17399,57535,49,False,1,3,4,4,2023-24,Lisandro_Martínez
4,4,4,,1,0,24,0,11.3,391,0.01,0.01,0.0,1.16,45,3,0,3.5,24.0,2023-09-16T14:00:00Z,84,5,0,0,0,0,5,0,449428,1,3,1,0.0,4,-74129,10388,84517,48,True,0,4,3,5,2023-24,Lisandro_Martínez
5,5,5,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,460496,0,1,0,0.0,0,1476,18659,17183,48,False,0,3,2,6,2023-24,Lisandro_Martínez
6,6,6,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,376918,0,1,0,0.0,0,-80335,1134,81469,48,True,0,4,2,7,2023-24,Lisandro_Martínez
7,7,7,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,317902,0,1,2,0.0,0,-61373,154,61527,48,True,0,4,3,8,2023-24,Lisandro_Martínez
8,8,8,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,288913,0,2,1,0.0,0,-30770,146,30916,47,False,0,3,2,9,2023-24,Lisandro_Martínez
9,9,9,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,273989,0,3,0,0.0,0,-15546,104,15650,47,True,0,4,5,10,2023-24,Lisandro_Martínez
10,10,10,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,261814,0,1,0,0.0,0,-12455,103,12558,47,False,0,3,2,11,2023-24,Lisandro_Martínez
11,11,11,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,253276,0,0,1,0.0,0,-8639,109,8748,47,True,0,4,2,12,2023-24,Lisandro_Martínez
12,12,12,,0,0,0,0,0.0,391,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,245930,0,3,0,0.0,0,-7523,149,7672,47,False,0,3,2,13,2023-24,Lisandro_Martínez
