Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,12,0,0,0,0,22,0,204,0,0,3,0.0,0,160,169,9,45,True,0,2,4,22,2022-23,João Victor_Gomes da Silva
1,1,1,1.0,0,2,23,0,0.4,721,0.0,0.23,0.23,0.36,229,0,1,5.6,36.6,2023-02-11T15:00:00Z,20,17,0,0,0,0,23,0,366,0,2,1,19.0,8,108,144,36,45,False,0,2,2,23,2022-23,João Victor_Gomes da Silva
2,2,2,2.0,0,0,-2,0,0.8,721,0.0,0.0,0.0,0.14,240,0,0,0.6,5.6,2023-02-18T15:00:00Z,20,3,0,0,0,0,24,0,6425,0,1,0,0.0,0,5890,6172,282,45,True,1,2,2,24,2022-23,João Victor_Gomes da Silva
3,3,3,3.0,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,9,0,0,0,0,25,0,9900,0,1,1,0.0,0,1444,2875,1431,45,False,0,2,2,25,2022-23,João Victor_Gomes da Silva
4,4,4,4.0,0,0,2,0,1.3,721,0.0,0.0,0.0,1.41,67,2,0,0.3,1.4,2023-03-01T20:00:00Z,26,12,0,0,0,0,25,0,9900,0,0,2,0.0,1,1444,2875,1431,45,False,0,2,4,25,2022-23,João Victor_Gomes da Silva
5,5,5,5.0,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,18,0,0,0,0,26,0,5585,0,0,1,0.0,0,-2319,140,2459,45,True,0,2,3,26,2022-23,João Victor_Gomes da Silva
6,6,6,6.0,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2023-03-12T16:30:00Z,0,15,0,0,0,0,27,0,3633,0,1,2,0.0,0,-1978,118,2096,45,False,0,2,4,27,2022-23,João Victor_Gomes da Silva
7,7,7,7.0,0,0,9,0,24.6,721,0.04,0.06,0.02,1.47,280,4,0,4.5,18.6,2023-03-18T15:00:00Z,90,11,0,0,0,0,28,0,2948,1,4,2,2.0,1,-654,105,759,45,True,1,2,2,28,2022-23,João Victor_Gomes da Silva
8,8,8,8.0,0,0,0,0,0.0,721,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,16,0,0,0,0,29,0,2334,0,1,1,0.0,0,-701,65,766,45,False,0,2,2,29,2022-23,João Victor_Gomes da Silva
9,9,9,9.0,0,0,6,1,12.6,721,0.02,0.02,0.0,1.05,300,0,0,4.1,22.6,2023-04-08T14:00:00Z,90,6,0,0,0,0,30,0,2193,1,0,1,6.0,2,-211,43,254,45,True,1,2,3,30,2022-23,João Victor_Gomes da Silva
