Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,5,0,2.3,576,161,0,0,0.6,3.4,2019-12-15T16:30:00Z,31,11,0,0,0,0,17,0,0,3,0,0.0,1,0,0,0,45,True,0,4,4,17,2019-20,,,,,,Emile_Smith Rowe
1,1,1,1.0,0,0,8,1,4.0,576,174,0,0,1.0,6.4,2019-12-21T12:30:00Z,65,8,0,0,0,0,18,0,168,0,0,0.0,3,96,108,12,45,False,0,3,4,18,2019-20,,,,,,Emile_Smith Rowe
2,2,2,2.0,0,0,0,0,0.0,576,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,3,0,0,0,0,19,0,556,1,1,0.0,0,352,413,61,45,False,0,3,2,19,2019-20,,,,,,Emile_Smith Rowe
3,3,3,3.0,0,0,0,0,0.0,576,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,6,0,0,0,0,20,0,602,2,1,0.0,0,40,136,96,45,True,0,4,4,20,2019-20,,,,,,Emile_Smith Rowe
4,4,4,4.0,0,0,0,0,0.0,576,201,0,0,0.0,0.0,2020-01-01T20:00:00Z,0,12,0,0,0,0,21,0,576,0,2,0.0,0,-54,96,150,45,True,0,4,4,21,2019-20,,,,,,Emile_Smith Rowe
5,5,5,5.0,0,0,0,0,0.0,576,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,7,0,0,0,0,22,0,572,1,1,0.0,0,-59,75,134,44,False,0,3,3,22,2019-20,,,,,,Emile_Smith Rowe
6,6,6,6.0,0,0,0,0,0.0,576,221,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,15,0,0,0,0,23,0,443,1,1,0.0,0,-130,73,203,44,True,0,4,3,23,2019-20,,,,,,Emile_Smith Rowe
7,7,7,7.0,0,0,0,0,0.0,576,238,0,0,0.0,0.0,2020-01-21T20:15:00Z,0,6,0,0,0,0,24,0,1639,2,2,0.0,0,714,963,249,43,False,0,3,4,24,2019-20,,,,,,Emile_Smith Rowe
8,8,8,8.0,0,0,0,0,0.0,576,242,0,0,0.0,0.0,2020-02-02T14:00:00Z,0,5,0,0,0,0,25,0,1806,0,0,0.0,0,363,903,540,43,False,0,3,3,25,2019-20,,,,,,Emile_Smith Rowe
9,9,9,9.0,0,0,0,0,0.0,576,251,0,0,0.0,0.0,2020-02-16T16:30:00Z,0,13,0,0,0,0,26,0,2062,0,4,0.0,0,274,645,371,43,True,0,4,2,26,2019-20,,,,,,Emile_Smith Rowe
10,10,10,10.0,0,0,0,0,0.0,576,261,0,0,0.0,0.0,2020-02-23T16:30:00Z,0,8,0,0,0,0,27,0,2361,2,3,0.0,0,243,599,356,43,True,0,4,2,27,2019-20,,,,,,Emile_Smith Rowe
11,11,11,11.0,0,0,0,0,0.0,576,281,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,19,0,0,0,0,29,0,3026,0,1,0.0,0,242,644,402,43,True,0,4,2,29,2019-20,,,,,,Emile_Smith Rowe
12,12,12,12.0,0,0,0,0,0.0,576,275,0,0,0.0,0.0,2020-06-17T19:15:00Z,0,11,0,0,0,0,39,0,2538,0,3,0.0,0,-424,109,533,43,False,0,3,4,39,2019-20,,,,,,Emile_Smith Rowe
13,13,13,13.0,0,0,0,0,0.0,576,293,0,0,0.0,0.0,2020-06-20T14:00:00Z,0,4,0,0,0,0,39,0,2538,1,2,0.0,0,-424,109,533,43,False,0,3,2,39,2019-20,,,,,,Emile_Smith Rowe
14,14,14,14.0,0,0,0,0,0.0,576,308,0,0,0.0,0.0,2020-06-25T17:00:00Z,0,16,0,0,0,0,40,0,2441,2,0,0.0,0,-98,29,127,43,False,0,3,2,40,2019-20,,,,,,Emile_Smith Rowe
15,15,15,15.0,0,0,0,0,0.0,576,311,0,0,0.0,0.0,2020-07-01T17:00:00Z,0,14,0,0,0,0,41,0,2395,0,4,0.0,0,-54,30,84,43,True,0,4,2,41,2019-20,,,,,,Emile_Smith Rowe
16,16,16,16.0,0,0,0,0,0.0,576,330,0,0,0.0,0.0,2020-07-04T16:30:00Z,0,20,0,0,0,0,42,0,2383,2,0,0.0,0,-12,110,122,43,False,0,3,3,42,2019-20,,,,,,Emile_Smith Rowe
17,17,17,17.0,0,0,0,0,0.0,576,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,9,0,0,0,0,43,0,2304,1,1,0.0,0,-79,28,107,43,True,0,4,3,43,2019-20,,,,,,Emile_Smith Rowe
18,18,18,18.0,0,0,0,0,0.0,576,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,17,0,0,0,0,44,0,2252,1,2,0.0,0,-57,25,82,43,False,0,3,4,44,2019-20,,,,,,Emile_Smith Rowe
