Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,55.0,0.0,0.0,0,15,0,2.0,47.0,72.3,0.0,0.0,364,0.0,0.0,7,0.0,1,0,10.4,364.0,19.2,5.0,2018-08-11T11:30:00Z,11 Aug 12:30,0.0,0.0,90,0.0,1.0,15,0,0.0,0,0,6.0,0,1,0,840208,3.0,0.0,1.0,2,1,12.0,2,0,0,0,95,False,0.0,0,4,3,1,2018-19,,,,,,Christian_Eriksen
1,1,1,1.0,0,68.0,0.0,0.0,0,5,0,0.0,60.0,22.2,1.0,0.0,364,0.0,0.0,19,2.0,1,0,6.9,889.0,6.4,1.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,90,0.0,0.0,9,0,0.0,0,0,3.0,0,2,0,865331,3.0,0.0,3.0,1,3,40.0,2,-20267,57542,77809,95,True,0.0,0,4,2,2,2018-19,,,,,,Christian_Eriksen
2,2,2,2.0,1,44.0,0.0,0.0,0,22,1,2.0,32.0,31.5,0.0,0.0,364,0.0,0.0,26,0.0,0,0,8.1,1416.0,31.4,2.0,2018-08-27T19:00:00Z,27 Aug 20:00,0.0,0.0,90,0.0,1.0,14,0,0.0,0,0,6.0,0,3,0,628649,2.0,1.0,1.0,3,0,18.0,6,-241132,14804,255936,94,False,0.0,0,4,4,3,2018-19,,,,,,Christian_Eriksen
3,3,3,3.0,0,69.0,0.0,0.0,0,15,0,1.0,55.0,5.9,0.0,0.0,364,0.0,0.0,39,0.0,2,0,4.6,1947.0,15.2,0.0,2018-09-02T15:00:00Z,02 Sep 16:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,9.0,0,4,0,587080,1.0,3.0,1.0,1,2,25.0,2,-56230,18426,74656,94,False,0.0,0,4,3,4,2018-19,,,,,,Christian_Eriksen
4,4,4,4.0,1,48.0,0.0,0.0,0,22,0,0.0,39.0,41.3,0.0,0.0,364,0.0,0.0,48,0.0,2,0,8.1,2484.0,26.8,3.0,2018-09-15T11:30:00Z,15 Sep 12:30,0.0,0.0,90,0.0,1.0,12,0,0.0,0,0,7.0,0,5,0,518988,2.0,0.0,1.0,2,1,13.0,5,-74228,15567,89795,93,True,0.0,0,4,4,5,2018-19,,,,,,Christian_Eriksen
5,5,5,5.0,0,62.0,0.0,0.0,0,14,0,0.0,55.0,27.8,0.0,0.0,364,0.0,0.0,52,1.0,1,0,5.6,3021.0,10.8,2.0,2018-09-22T16:30:00Z,22 Sep 17:30,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,4.0,0,6,0,487212,2.0,3.0,2.0,2,1,17.0,2,-38470,16991,55461,93,False,0.0,0,4,2,6,2018-19,,,,,,Christian_Eriksen
6,6,6,6.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,364,0.0,0.0,66,0.0,0,0,0.0,3559.0,0.0,0.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,7,0,362464,0.0,0.0,0.0,2,0,0.0,0,-125210,8809,134019,93,False,0.0,0,4,2,7,2018-19,,,,,,Christian_Eriksen
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,364,0.0,0.0,79,0.0,0,0,0.0,4098.0,0.0,0.0,2018-10-06T14:00:00Z,06 Oct 15:00,0.0,0.0,0,0.0,0.0,5,0,0.0,0,0,0.0,0,8,0,282858,0.0,0.0,0.0,0,1,0.0,0,-80986,568,81554,92,True,0.0,0,4,2,8,2018-19,,,,,,Christian_Eriksen
8,8,8,8.0,0,2.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0.0,0.0,364,0.0,0.0,89,1.0,0,0,0.0,4640.0,0.0,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,1,0.0,0.0,19,0,0.0,0,0,0.0,0,9,0,259293,1.0,0.0,0.0,1,0,0.0,1,-26305,7926,34231,92,False,0.0,0,4,3,9,2018-19,,,,,,Christian_Eriksen
9,9,9,9.0,0,10.0,0.0,0.0,0,3,0,0.0,5.0,0.5,0.0,0.0,364,0.0,0.0,99,0.0,0,0,0.5,5186.0,0.0,0.0,2018-10-29T20:00:00Z,29 Oct 20:00,0.0,0.0,9,0.0,0.0,13,0,0.0,0,0,0.0,0,10,0,254559,0.0,0.0,0.0,1,0,4.0,1,-5760,4464,10224,92,True,0.0,0,4,4,10,2018-19,,,,,,Christian_Eriksen
10,10,10,10.0,0,13.0,0.0,0.0,0,5,0,2.0,12.0,1.2,0.0,0.0,364,0.0,0.0,110,0.0,2,0,0.6,5734.0,4.4,0.0,2018-11-03T19:45:00Z,03 Nov 19:45,0.0,0.0,31,1.0,0.0,20,0,0.0,0,0,1.0,0,11,0,251986,0.0,1.0,0.0,3,2,0.0,1,-3807,5621,9428,92,False,0.0,0,4,3,11,2018-19,,,,,,Christian_Eriksen
11,11,11,11.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,364,0.0,0.0,114,0.0,0,0,0.0,6284.0,0.0,0.0,2018-11-10T17:30:00Z,10 Nov 17:30,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,12,0,244413,0.0,0.0,0.0,1,0,0.0,0,-8136,2429,10565,92,False,0.0,0,4,2,12,2018-19,,,,,,Christian_Eriksen
12,12,12,12.0,2,37.0,2.0,0.0,3,45,0,1.0,33.0,89.1,1.0,0.0,364,0.0,0.0,127,0.0,1,0,14.6,6836.0,54.8,7.0,2018-11-24T17:30:00Z,24 Nov 17:30,0.0,0.0,90,0.0,2.0,6,0,0.0,0,0,7.0,0,13,0,237742,1.0,0.0,0.0,1,3,2.0,11,-7485,1544,9029,92,True,0.0,0,4,4,13,2018-19,,,,,,Christian_Eriksen
13,13,13,13.0,1,39.0,0.0,0.0,0,23,0,0.0,31.0,29.8,0.0,0.0,364,0.0,0.0,131,1.0,4,0,8.3,7389.0,24.8,2.0,2018-12-02T14:05:00Z,02 Dec 14:05,0.0,0.0,90,0.0,1.0,1,0,0.0,0,0,8.0,0,14,0,255245,2.0,2.0,0.0,2,4,28.0,5,15605,17813,2208,92,False,0.0,0,4,4,14,2018-19,,,,,,Christian_Eriksen
14,14,14,14.0,1,51.0,1.0,0.0,0,27,1,0.0,41.0,47.5,0.0,0.0,364,0.0,0.0,150,0.0,0,0,9.6,7945.0,32.4,3.0,2018-12-05T20:00:00Z,05 Dec 20:00,0.0,0.0,78,0.0,2.0,16,0,0.0,0,0,4.0,0,15,0,303406,1.0,0.0,0.0,1,3,16.0,6,44834,48834,4000,92,True,0.0,0,4,2,15,2018-19,,,,,,Christian_Eriksen
15,15,15,15.0,0,14.0,0.0,0.0,0,2,0,0.0,7.0,0.8,0.0,0.0,364,0.0,0.0,157,0.0,0,0,0.3,8503.0,0.6,0.0,2018-12-08T19:45:00Z,08 Dec 19:45,0.0,0.0,23,0.0,0.0,11,0,0.0,0,0,3.0,0,16,0,360170,2.0,0.0,0.0,2,0,2.0,1,52064,59484,7420,93,False,0.0,0,4,3,16,2018-19,,,,,,Christian_Eriksen
16,16,16,16.0,0,24.0,0.0,0.0,1,25,0,0.0,22.0,12.0,0.0,0.0,364,0.0,0.0,168,0.0,0,1,6.8,9062.0,39.4,1.0,2018-12-15T15:00:00Z,15 Dec 15:00,0.0,0.0,25,0.0,0.0,4,0,0.0,0,0,1.0,0,17,0,349454,0.0,0.0,0.0,0,1,17.0,7,-7383,14804,22187,93,True,1.0,0,4,2,17,2018-19,,,,,,Christian_Eriksen
17,17,17,17.0,0,71.0,0.0,0.0,0,25,0,0.0,61.0,3.8,0.0,0.0,364,0.0,0.0,175,0.0,2,1,5.5,9624.0,39.6,0.0,2018-12-23T16:00:00Z,23 Dec 16:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,7.0,0,18,0,337313,1.0,0.0,1.0,6,2,12.0,6,-13501,9833,23334,93,False,0.0,1,4,3,18,2018-19,,,,,,Christian_Eriksen
18,18,18,18.0,1,57.0,1.0,0.0,2,47,1,1.0,47.0,26.9,0.0,0.0,364,0.0,0.0,189,0.0,0,1,9.3,10189.0,58.6,1.0,2018-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,83,0.0,0.0,2,0,0.0,0,0,3.0,0,19,0,334413,0.0,1.0,0.0,0,5,7.0,13,-5133,12310,17443,93,True,1.0,0,4,2,19,2018-19,,,,,,Christian_Eriksen
19,19,19,19.0,0,91.0,0.0,0.0,0,11,0,1.0,82.0,43.2,0.0,0.0,364,0.0,0.0,199,1.0,3,0,9.2,10757.0,19.8,3.0,2018-12-29T15:00:00Z,29 Dec 15:00,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,9.0,0,20,0,379443,5.0,1.0,0.0,3,1,29.0,1,40129,47709,7580,93,True,0.0,1,4,3,20,2018-19,,,,,,Christian_Eriksen
20,20,20,20.0,0,78.0,0.0,0.0,1,34,1,2.0,68.0,33.4,0.0,0.0,364,0.0,0.0,203,0.0,0,1,9.2,11325.0,47.2,2.0,2019-01-01T17:30:00Z,01 Jan 17:30,0.0,0.0,90,0.0,1.0,5,0,0.0,0,0,4.0,0,21,0,364499,1.0,1.0,0.0,3,0,11.0,9,-14508,19155,33663,93,False,0.0,0,4,2,21,2018-19,,,,,,Christian_Eriksen
21,21,21,21.0,0,76.0,0.0,0.0,0,14,0,0.0,56.0,46.5,2.0,0.0,364,0.0,0.0,219,0.0,1,0,8.4,11895.0,21.4,3.0,2019-01-13T16:30:00Z,13 Jan 16:30,0.0,0.0,90,0.0,1.0,14,0,0.0,0,0,8.0,0,22,0,373094,1.0,0.0,1.0,1,0,16.0,2,4511,40487,35976,93,True,0.0,0,4,4,22,2018-19,,,,,,Christian_Eriksen
22,22,22,22.0,1,67.0,1.0,0.0,1,24,0,0.0,55.0,23.3,1.0,0.0,364,0.0,0.0,223,1.0,1,0,8.5,12469.0,20.6,1.0,2019-01-20T16:00:00Z,20 Jan 16:00,0.0,0.0,90,0.0,1.0,9,0,0.0,0,0,5.0,0,23,0,446999,0.0,0.0,1.0,2,1,41.0,6,68008,105101,37093,93,False,0.0,0,4,2,23,2018-19,,,,,,Christian_Eriksen
23,23,23,23.0,0,63.0,0.0,0.0,0,11,0,1.0,56.0,15.3,0.0,0.0,364,0.0,0.0,240,0.0,1,0,4.3,13048.0,8.4,0.0,2019-01-30T20:00:00Z,30 Jan 20:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,7.0,0,24,0,443088,0.0,0.0,1.0,1,2,19.0,2,-4293,32466,36759,94,True,0.0,0,4,3,24,2018-19,,,,,,Christian_Eriksen
24,24,24,24.0,0,77.0,1.0,2.0,0,11,1,3.0,60.0,80.3,1.0,0.0,364,0.0,0.0,249,0.0,0,0,19.7,13677.0,33.0,6.0,2019-02-02T12:30:00Z,02 Feb 12:30,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,8.0,0,25,0,393323,4.0,0.0,0.0,0,1,84.0,3,-46363,7690,54053,94,True,0.0,0,4,2,25,2018-19,,,,,,Christian_Eriksen
25,25,25,25.0,1,41.0,1.0,0.0,3,46,0,0.0,32.0,26.9,1.0,0.0,364,0.0,0.0,258,0.0,1,1,10.6,14285.0,61.4,2.0,2019-02-10T13:30:00Z,10 Feb 13:30,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,4.0,0,26,0,366312,1.0,1.0,0.0,1,3,18.0,13,-33331,9654,42985,93,True,1.0,0,4,3,26,2018-19,,,,,,Christian_Eriksen
26,26,26,26.0,0,54.0,0.0,0.0,0,13,0,0.0,48.0,41.1,0.0,0.0,364,0.0,0.0,263,1.0,2,0,7.0,14794.0,12.8,2.0,2019-02-23T12:30:00Z,23 Feb 12:30,0.0,0.0,90,0.0,2.0,4,0,0.0,0,0,3.0,0,27,0,511442,0.0,0.0,1.0,1,2,16.0,2,85562,97453,11891,93,False,0.0,0,4,3,27,2018-19,,,,,,Christian_Eriksen
27,27,27,27.0,0,51.0,0.0,0.0,0,8,0,0.0,36.0,4.7,3.0,0.0,364,0.0,0.0,276,2.0,2,0,1.4,15369.0,4.0,0.0,2019-02-27T20:00:00Z,27 Feb 20:00,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,5.0,0,28,0,402333,3.0,1.0,1.0,0,2,5.0,2,-51993,3346,55339,94,False,0.0,0,4,4,28,2018-19,,,,,,Christian_Eriksen
28,28,28,28.0,0,41.0,0.0,1.0,0,3,0,0.0,32.0,4.2,1.0,0.0,364,0.0,0.0,287,1.0,1,0,4.4,15974.0,4.6,0.0,2019-03-02T12:30:00Z,02 Mar 12:30,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,7.0,0,29,0,367832,3.0,0.0,1.0,1,1,35.0,2,-35770,3304,39074,93,True,0.0,0,4,4,29,2018-19,,,,,,Christian_Eriksen
29,29,29,29.0,0,65.0,1.0,0.0,0,18,0,1.0,53.0,58.8,1.0,0.0,364,0.0,0.0,300,0.0,2,0,10.2,16580.0,24.4,4.0,2019-03-09T15:00:00Z,09 Mar 15:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,7.0,0,30,0,358748,1.0,0.0,1.0,1,2,19.0,2,-10712,8461,19173,93,False,0.0,0,4,2,30,2018-19,,,,,,Christian_Eriksen
30,30,30,30.0,1,41.0,1.0,0.0,1,24,0,2.0,31.0,60.3,0.0,0.0,364,0.0,0.0,318,1.0,2,0,10.7,17656.0,25.4,5.0,2019-03-31T15:30:00Z,31 Mar 16:30,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,5.0,0,32,0,336896,1.0,0.0,1.0,1,2,21.0,6,-2110,10999,13109,92,False,0.0,0,4,5,32,2018-19,,,,,,Christian_Eriksen
31,31,31,31.0,1,59.0,1.0,0.0,3,47,1,1.0,50.0,69.3,1.0,0.0,364,0.0,0.0,307,0.0,0,1,19.3,17655.0,67.4,5.0,2019-04-03T18:45:00Z,03 Apr 19:45,0.0,0.0,90,0.0,2.0,7,0,0.0,0,0,8.0,0,32,0,336896,1.0,0.0,2.0,0,2,56.0,14,-2110,10999,13109,92,True,0.0,0,4,2,32,2018-19,,,,,,Christian_Eriksen
32,32,32,32.0,1,77.0,0.0,0.0,0,24,1,2.0,51.0,77.3,1.0,0.0,364,0.0,0.0,339,2.0,0,0,16.8,18815.0,34.6,6.0,2019-04-13T11:30:00Z,13 Apr 12:30,0.0,0.0,90,0.0,2.0,10,0,0.0,0,0,8.0,0,34,0,518583,2.0,1.0,1.0,0,4,56.0,6,175437,198449,23012,93,True,0.0,0,4,2,34,2018-19,,,,,,Christian_Eriksen
33,33,33,33.0,0,38.0,0.0,0.0,0,12,0,0.0,27.0,44.8,0.0,0.0,364,0.0,0.0,347,1.0,1,0,8.4,19571.0,11.8,3.0,2019-04-20T11:30:00Z,20 Apr 12:30,0.0,0.0,90,0.0,1.0,13,0,0.0,0,0,4.0,0,35,0,538604,0.0,0.0,0.0,0,1,27.0,2,16186,46518,30332,93,False,0.0,0,4,5,35,2018-19,,,,,,Christian_Eriksen
34,34,34,34.0,0,98.0,0.0,0.0,0,25,1,0.0,79.0,31.0,1.0,0.0,364,0.0,0.0,328,1.0,0,1,10.8,19570.0,42.0,1.0,2019-04-23T18:45:00Z,23 Apr 19:45,0.0,0.0,90,0.0,1.0,3,0,0.0,0,0,4.0,0,35,0,538604,3.0,0.0,3.0,0,1,35.0,7,16186,46518,30332,93,True,1.0,1,4,2,35,2018-19,,,,,,Christian_Eriksen
35,35,35,35.0,0,78.0,0.0,1.0,0,11,0,1.0,60.0,17.3,1.0,0.0,364,0.0,0.0,359,1.0,1,0,7.8,20300.0,13.8,1.0,2019-04-27T11:30:00Z,27 Apr 12:30,0.0,0.0,90,1.0,0.0,19,0,0.0,0,0,11.0,0,36,0,528506,1.0,2.0,0.0,1,0,47.0,2,-6853,36339,43192,93,True,0.0,0,4,3,36,2018-19,,,,,,Christian_Eriksen
36,36,36,36.0,0,42.0,0.0,0.0,0,15,0,1.0,38.0,22.4,1.0,0.0,364,0.0,0.0,362,0.0,1,0,6.8,20915.0,12.4,0.0,2019-05-04T11:30:00Z,04 May 12:30,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,5.0,0,37,0,472229,1.0,1.0,0.0,0,1,33.0,2,-55541,9750,65291,93,False,0.0,0,4,3,37,2018-19,,,,,,Christian_Eriksen
37,37,37,37.0,0,68.0,0.0,0.0,0,28,0,0.0,52.0,36.0,1.0,0.0,364,0.0,0.0,379,0.0,2,1,10.3,21531.0,46.6,2.0,2019-05-12T14:00:00Z,12 May 15:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,6.0,0,38,0,490132,2.0,0.0,1.0,2,2,20.0,7,16298,44203,27905,92,True,0.0,0,4,2,38,2018-19,,,,,,Christian_Eriksen
0,0,0,0.0,0,,,,0,10,0,,,40.8,,,343,,,6,,0,0,7.1,,12.6,,2019-08-10T16:30:00Z,,,,26,,,2,0,,0,0,,0,1,0,370921,,,,1,3,18.0,1,0,0,0,90,True,,0,4,2,1,2019-20,,,,,,Christian_Eriksen
1,1,1,1.0,0,,,,0,11,0,,,13.7,,,343,,,16,,2,0,2.2,,6.6,,2019-08-17T16:30:00Z,,,,90,,,11,0,,0,0,,0,2,0,349292,,,,2,2,2.0,2,-69150,13803,82953,90,False,,0,3,4,2,2019-20,,,,,,Christian_Eriksen
2,2,2,2.0,0,,,,0,9,0,,,26.6,,,343,,,28,,0,0,5.1,,8.0,,2019-08-25T15:30:00Z,,,,28,,,13,0,,0,0,,0,3,0,322936,,,,1,0,16.0,1,-41407,15462,56869,89,True,,0,4,2,3,2019-20,,,,,,Christian_Eriksen
3,3,3,3.0,0,,,,2,27,0,,,28.7,,,343,,,31,,2,1,13.9,,56.2,,2019-09-01T15:30:00Z,,,,90,,,1,0,,0,0,,0,4,0,269856,,,,2,2,54.0,8,-60353,5930,66283,88,False,,1,3,4,4,2019-20,,,,,,Christian_Eriksen
4,4,4,4.0,0,,,,0,7,1,,,29.7,,,343,,,48,,0,0,4.6,,9.2,,2019-09-14T14:00:00Z,,,,90,,,7,0,,0,0,,0,5,0,293690,,,,0,4,7.0,2,8868,32544,23676,88,True,,1,4,3,5,2019-20,,,,,,Christian_Eriksen
5,5,5,5.0,0,,,,0,1,0,,,5.4,,,343,,,56,,1,0,0.5,,0.0,,2019-09-21T11:30:00Z,,,,11,,,9,0,,0,0,,0,6,0,285994,,,,1,2,0.0,1,-11447,11555,23002,88,False,,0,3,3,6,2019-20,,,,,,Christian_Eriksen
6,6,6,6.0,1,,,,1,28,0,,,37.6,,,343,,,69,,1,0,6.8,,27.8,,2019-09-28T14:00:00Z,,,,90,,,16,0,,0,0,,0,7,0,263830,,,,1,2,3.0,6,-26453,9079,35532,88,True,,0,4,3,7,2019-20,,,,,,Christian_Eriksen
7,7,7,7.0,0,,,,0,7,0,,,5.3,,,343,,,72,,3,0,3.1,,10.0,,2019-10-05T11:30:00Z,,,,90,,,4,0,,0,0,,0,8,0,265642,,,,0,3,16.0,2,-2566,11540,14106,88,False,,0,3,2,8,2019-20,,,,,,Christian_Eriksen
8,8,8,8.0,0,,,,0,0,0,,,0.0,,,343,,,89,,0,0,0.0,,0.0,,2019-10-19T14:00:00Z,,,,0,,,18,0,,0,0,,0,9,0,243609,,,,1,1,0.0,0,-23937,4004,27941,88,True,,0,4,2,9,2019-20,,,,,,Christian_Eriksen
9,9,9,9.0,0,,,,0,4,0,,,6.4,,,343,,,94,,2,0,1.0,,0.0,,2019-10-27T16:30:00Z,,,,87,,,10,0,,0,0,,0,10,0,227224,,,,1,2,4.0,2,-17595,667,18262,87,False,,0,3,5,10,2019-20,,,,,,Christian_Eriksen
10,10,10,10.0,0,,,,0,3,0,,,9.1,,,343,,,106,,1,0,1.2,,0.0,,2019-11-03T16:30:00Z,,,,90,,,8,0,,0,0,,0,11,0,221548,,,,1,1,4.0,1,-8039,2582,10621,87,False,,1,3,4,11,2019-20,,,,,,Christian_Eriksen
