Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,11,0,30.3,6,0.24,0.29,0.05,1.18,2,1,0,5.5,9.4,2023-08-12T12:00:00Z,90,16,0,0,0,0,1,0,407159,1.0,1,2,15.0,2,0,0,0,75,True,0,4,2
1,0,0,-1,1,13.8,6,0.05,0.07,0.02,1.06,12,0,0,1.9,0.0,2023-08-21T19:00:00Z,90,8,0,0,0,0,2,0,377081,1.0,1,0,6.0,2,-63530,8492,72022,75,False,1,4,2
2,0,0,2,0,23.6,6,0.14,0.41,0.27,0.29,21,1,0,4.2,5.4,2023-08-26T14:00:00Z,55,10,0,0,0,0,3,0,308042,1.0,2,2,13.0,1,-76821,5577,82398,74,True,0,4,2
3,0,0,5,0,12.3,6,0.04,0.4,0.36,0.9,31,1,0,4.1,7.8,2023-09-03T15:30:00Z,76,14,0,0,0,0,4,0,228041,1.0,1,3,21.0,2,-84114,1637,85751,73,True,0,4,3
4,0,0,4,0,0.3,6,0.0,0.0,0.0,0.1,43,0,0,0.5,2.4,2023-09-17T15:30:00Z,10,9,0,0,0,0,5,0,197269,0.0,1,0,2.0,1,-36089,2545,38634,72,False,0,4,2
5,0,0,-1,0,1.7,6,0.01,0.07,0.06,0.6,51,1,0,1.0,5.2,2023-09-24T13:00:00Z,45,18,0,0,0,0,6,0,180502,0.0,2,2,3.0,0,-18641,1928,20569,72,True,1,4,3
6,0,0,18,1,3.5,6,0.02,0.84,0.82,0.69,62,0,1,6.9,39.6,2023-09-30T14:00:00Z,80,3,0,0,0,0,7,0,170271,1.0,4,0,26.0,7,-11888,4545,16433,71,False,1,4,2
7,1,0,12,0,11.4,6,0.03,0.03,0.0,0.0,71,0,0,3.5,17.2,2023-10-08T15:30:00Z,15,13,0,0,0,0,8,0,167477,0.0,0,1,6.0,4,-4475,3258,7733,71,True,0,4,5
8,0,0,2,0,0.8,6,0.01,0.01,0.0,0.02,84,0,0,0.1,0.0,2023-10-21T16:30:00Z,12,7,0,0,0,0,9,0,165616,0.0,2,2,0.0,1,-3441,2375,5816,71,False,0,4,3
9,0,0,7,1,16.3,6,0.04,0.32,0.28,0.03,91,0,0,3.0,4.2,2023-10-28T14:00:00Z,90,17,0,0,0,0,10,0,160775,1.0,0,5,9.0,3,-5493,1292,6785,71,True,0,4,2
