Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,14,0,0,0,0,2,0,4851,0,0,4,0.0,0,3253,3878,625,55,True,0,3,3,2,2022-23,Mikkel_Damsgaard
1,1,1,1.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,14127,0,2,3,0.0,0,7164,10284,3120,55,False,0,3,2,3,2022-23,Mikkel_Damsgaard
2,2,2,2.0,0,0,3,0,1.8,580,0.01,0.01,0.0,0.05,33,0,0,0.2,0.2,2022-08-27T14:00:00Z,12,8,0,0,0,0,4,0,12157,0,1,1,0.0,1,-2895,1994,4889,55,True,0,3,2,4,2022-23,Mikkel_Damsgaard
3,3,3,3.0,0,0,9,0,14.8,580,0.17,0.17,0.0,0.11,43,0,0,2.2,3.2,2022-08-30T18:30:00Z,22,7,0,0,0,0,5,0,11048,0,1,1,4.0,1,-1912,969,2881,54,False,0,3,2,5,2022-23,Mikkel_Damsgaard
4,4,4,4.0,0,0,5,0,10.3,580,0.03,0.03,0.0,0.18,52,0,0,1.4,3.4,2022-09-03T14:00:00Z,7,11,0,0,0,0,6,0,10317,0,2,5,0.0,0,-1161,1026,2187,54,True,1,3,2,6,2022-23,Mikkel_Damsgaard
5,5,5,5.0,0,0,5,0,17.4,580,0.02,0.32,0.3,0.28,72,0,0,4.4,10.0,2022-09-18T11:00:00Z,27,1,0,0,0,0,8,0,9359,0,3,0,17.0,1,-296,377,673,53,True,0,3,4,8,2022-23,Mikkel_Damsgaard
6,6,6,6.0,0,0,8,1,16.4,580,0.17,0.29,0.12,0.26,82,0,0,5.6,11.4,2022-10-01T14:00:00Z,60,3,0,0,0,0,9,0,9738,1,0,0,28.0,3,146,1260,1114,53,False,0,3,2,9,2022-23,Mikkel_Damsgaard
7,7,7,7.0,0,0,2,0,0.8,580,0.01,0.01,0.0,0.42,98,2,0,0.3,0.2,2022-10-08T14:00:00Z,19,15,0,0,0,0,10,0,9780,0,1,5,2.0,1,-95,937,1032,53,False,0,3,4,10,2022-23,Mikkel_Damsgaard
8,8,8,8.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2022-10-14T19:00:00Z,0,5,0,0,0,0,11,0,9299,0,0,2,0.0,0,-570,329,899,53,True,0,3,3,11,2022-23,Mikkel_Damsgaard
9,9,9,9.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,6,0,0,0,0,12,0,8719,0,0,0,0.0,0,-502,165,667,53,True,0,3,3,12,2022-23,Mikkel_Damsgaard
10,10,10,10.0,0,0,5,0,1.9,580,0.0,0.0,0.0,0.0,121,0,0,0.6,4.2,2022-10-23T13:00:00Z,29,2,0,0,0,0,13,0,8467,0,0,4,0.0,1,-481,152,633,52,False,0,3,2,13,2022-23,Mikkel_Damsgaard
11,11,11,11.0,0,0,0,0,1.8,580,0.04,0.04,0.0,0.53,133,1,0,1.3,5.6,2022-10-29T14:00:00Z,53,20,0,0,0,0,14,0,8081,0,1,1,6.0,0,-474,190,664,52,True,1,3,2,14,2022-23,Mikkel_Damsgaard
12,12,12,12.0,0,0,7,0,0.6,580,0.0,0.0,0.0,0.74,146,1,0,0.7,6.8,2022-11-05T15:00:00Z,30,16,0,0,0,0,15,0,7764,0,2,2,0.0,1,-371,164,535,52,False,0,3,2,15,2022-23,Mikkel_Damsgaard
13,13,13,13.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2022-11-12T12:30:00Z,0,13,0,0,0,0,16,0,7502,0,2,1,0.0,0,-307,116,423,51,False,0,3,5,16,2022-23,Mikkel_Damsgaard
14,14,14,14.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2022-12-26T12:30:00Z,0,18,0,0,0,0,17,0,7543,0,2,2,0.0,0,-106,630,736,51,True,0,3,3,17,2022-23,Mikkel_Damsgaard
15,15,15,15.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2022-12-30T19:45:00Z,0,19,0,0,0,0,18,0,7464,0,2,0,0.0,0,-132,129,261,51,False,0,3,3,18,2022-23,Mikkel_Damsgaard
16,16,16,16.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,183,0,0,0.0,0.0,2023-01-02T17:30:00Z,0,12,0,0,0,0,19,0,7352,0,1,3,0.0,0,-154,87,241,51,True,0,3,4,19,2022-23,Mikkel_Damsgaard
17,17,17,17.0,0,0,2,0,0.4,580,0.0,0.07,0.07,0.02,192,0,0,0.2,0.4,2023-01-14T17:30:00Z,8,3,0,0,0,0,20,0,7362,0,0,2,1.0,1,-64,202,266,51,True,0,3,2,20,2022-23,Mikkel_Damsgaard
18,18,18,18.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,11,0,0,0,0,21,0,7271,0,0,0,0.0,0,-123,101,224,51,False,0,3,2,21,2022-23,Mikkel_Damsgaard
19,19,19,19.0,0,0,4,0,10.3,580,0.03,0.03,0.0,0.07,212,0,0,1.3,2.2,2023-02-04T15:00:00Z,8,17,0,0,0,0,22,0,7133,0,0,3,0.0,1,-202,108,310,51,True,0,3,2,22,2022-23,Mikkel_Damsgaard
20,20,20,20.0,0,0,0,0,0.0,580,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,1,0,0,0,0,23,0,7123,0,1,1,0.0,0,-44,69,113,51,False,0,3,4,23,2022-23,Mikkel_Damsgaard
21,21,21,21.0,0,0,4,0,12.5,580,0.01,0.01,0.0,0.82,232,1,0,2.9,6.2,2023-02-18T15:00:00Z,27,7,0,0,0,0,24,0,7131,0,1,1,10.0,1,-34,76,110,51,True,0,3,2,24,2022-23,Mikkel_Damsgaard
22,22,22,22.0,0,0,12,0,17.5,580,0.12,0.12,0.0,1.13,253,1,0,3.0,12.4,2023-03-06T20:00:00Z,75,9,0,0,0,0,26,0,7148,1,2,3,0.0,2,-8,85,93,50,True,0,3,2,26,2022-23,Mikkel_Damsgaard
23,23,23,23.0,0,0,6,0,2.0,580,0.01,0.01,0.0,1.0,263,1,0,0.8,6.4,2023-03-11T15:00:00Z,61,8,0,0,0,0,27,0,7483,1,0,1,0.0,2,282,382,100,50,False,0,3,2,27,2022-23,Mikkel_Damsgaard
