Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,492,2,0,0,0.0,0.0,2019-08-10T14:00:00Z,0,15,0,0,0,0,1,0,4272,1,1,0.0,0,0,0,0,60,True,0,2,3,,,,,
1,0,0,0,0,0.0,492,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,2,0,0,0,0,2,0,3378,2,1,0.0,0,-1404,120,1524,60,False,0,2,2,,,,,
2,0,0,0,0,0.0,492,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,11,0,0,0,0,3,0,2384,3,1,0.0,0,-1049,23,1072,59,True,0,2,4,,,,,
3,0,0,0,0,0.0,492,36,0,0,0.0,0.0,2019-08-31T14:00:00Z,0,9,0,0,0,0,4,0,1914,1,3,0.0,0,-496,16,512,59,False,0,2,3,,,,,
4,0,0,0,0,0.0,492,42,0,0,0.0,0.0,2019-09-15T13:00:00Z,0,8,0,0,0,0,5,0,1667,1,3,0.0,0,-268,14,282,58,True,0,2,2,,,,,
5,0,0,0,0,0.0,492,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,16,0,0,0,0,6,0,1581,3,1,0.0,0,-97,11,108,58,False,0,2,2,,,,,
6,0,0,4,0,0.3,492,62,0,0,0.5,4.8,2019-09-28T14:00:00Z,13,19,0,0,0,0,7,0,1581,2,2,0.0,1,-50,37,87,58,True,0,2,2,,,,,
7,0,0,2,0,0.0,492,71,0,0,0.7,0.4,2019-10-06T13:00:00Z,11,1,0,0,0,0,8,0,1695,0,1,7.0,1,-1,74,75,58,False,0,2,4,,,,,
8,0,0,1,0,0.6,492,82,0,0,2.9,2.2,2019-10-19T14:00:00Z,21,14,0,0,0,0,9,0,1807,0,0,26.0,1,13,73,60,58,True,0,2,2,,,,,
9,0,0,1,1,13.1,492,99,0,0,4.2,7.4,2019-10-26T14:00:00Z,60,18,0,0,0,0,10,0,1888,0,0,21.0,3,7,49,42,58,False,0,2,3,,,,,
10,0,0,0,0,0.0,492,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,12,0,0,0,0,11,0,1998,0,1,0.0,0,22,90,68,58,True,0,2,4,,,,,
11,0,0,2,0,0.6,492,116,0,0,0.6,1.4,2019-11-09T15:00:00Z,12,13,0,0,0,0,12,0,2069,1,2,4.0,1,-12,60,72,58,False,0,2,2,,,,,
12,0,0,7,0,15.0,492,123,0,0,2.7,8.0,2019-11-23T15:00:00Z,45,20,0,0,0,0,13,0,2184,2,1,4.0,1,-13,77,90,58,True,0,2,4,,,,,
13,1,0,24,0,3.4,492,139,3,0,5.2,18.2,2019-11-30T15:00:00Z,90,17,0,0,0,0,14,0,2205,2,3,30.0,5,-33,41,74,58,False,0,2,4,,,,,
14,0,0,8,1,5.6,492,148,0,0,1.2,0.8,2019-12-03T19:30:00Z,63,7,0,0,0,0,15,0,2300,0,1,6.0,3,48,88,40,58,False,0,2,3,,,,,
15,0,0,6,0,1.2,492,152,3,0,2.5,2.2,2019-12-07T15:00:00Z,90,10,0,0,0,0,16,0,2366,3,0,22.0,2,12,79,67,58,True,0,2,4,,,,,
16,0,0,0,0,0.0,492,163,0,0,0.0,0.0,2019-12-14T15:00:00Z,0,6,0,0,0,0,17,0,2447,1,0,0.0,0,-8,87,95,58,False,0,2,4,,,,,
17,0,0,0,0,0.0,492,172,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,5,0,0,0,0,18,0,2274,1,0,0.0,0,-183,10,193,58,True,0,2,3,,,,,
18,0,0,0,0,0.0,492,182,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,1,0,0,0,0,19,0,2236,1,1,0.0,0,-43,33,76,58,True,0,2,3,,,,,
19,0,0,0,0,0.0,492,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,4,0,0,0,0,20,0,2192,0,2,0.0,0,-42,6,48,58,False,0,2,2,,,,,
20,0,0,0,0,0.0,492,210,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,19,0,0,0,0,21,0,2149,0,4,0.0,0,-48,14,62,58,False,0,2,2,,,,,
21,0,0,0,0,0.0,492,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,18,0,0,0,0,22,0,2088,3,0,0.0,0,-55,10,65,58,True,0,2,2,,,,,
22,0,0,0,0,0.0,492,227,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,14,0,0,0,0,23,0,2057,0,1,0.0,0,-40,10,50,58,False,0,2,2,,,,,
23,0,0,0,0,0.0,492,232,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,4,0,0,0,0,24,0,2048,1,3,0.0,0,-7,12,19,58,True,0,2,2,,,,,
24,0,0,0,0,0.0,492,241,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,2,0,0,0,0,25,0,2017,1,2,0.0,0,-32,6,38,58,True,0,2,2,,,,,
25,0,0,0,0,0.0,492,258,0,0,0.0,0.0,2020-02-09T14:00:00Z,0,15,0,0,0,0,26,0,2016,1,2,0.0,0,-2,11,13,58,False,0,2,3,,,,,
26,0,0,0,0,0.0,492,262,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,5,0,0,0,0,27,0,2005,0,3,0.0,0,-14,10,24,58,False,0,2,3,,,,,
27,0,0,0,0,0.0,492,272,0,0,0.0,0.0,2020-02-29T15:00:00Z,0,6,0,0,0,0,28,0,2003,2,2,0.0,0,-2,10,12,58,True,0,2,4,,,,,
28,0,0,0,0,0.0,492,286,0,0,0.0,0.0,2020-03-07T12:30:00Z,0,10,0,0,0,0,29,0,1999,1,2,0.0,0,-3,12,15,58,False,0,2,5,,,,,
29,0,0,1,0,26.0,492,292,0,0,3.8,10.0,2020-06-20T18:45:00Z,45,7,0,0,0,0,39,0,2105,2,0,2.0,1,56,149,93,58,True,0,2,3,,,,,
30,0,0,0,0,1.4,492,310,0,0,0.1,0.0,2020-06-24T17:00:00Z,24,20,0,0,0,0,40,0,2148,0,1,1.0,1,-6,23,29,58,False,0,2,3,,,,,
31,0,0,3,0,12.8,492,313,3,0,2.3,1.6,2020-07-01T17:00:00Z,61,13,0,0,0,0,41,0,2156,4,1,9.0,2,-17,10,27,58,True,0,2,2,,,,,
32,0,0,-5,0,1.7,492,325,2,0,0.7,0.0,2020-07-04T14:00:00Z,45,12,0,0,0,0,42,0,2182,2,5,7.0,1,-13,20,33,58,False,0,2,4,,,,,
33,0,0,0,0,0.0,492,333,0,0,0.0,0.0,2020-07-09T17:00:00Z,0,17,0,0,0,0,43,0,2202,0,0,0.0,0,-5,19,24,58,True,0,2,3,,,,,
34,0,0,6,0,0.9,492,342,1,0,0.5,3.6,2020-07-12T18:00:00Z,45,9,0,0,0,0,44,0,2216,1,4,0.0,1,-12,9,21,58,True,0,2,3,,,,,
35,0,0,0,0,0.0,492,357,0,0,0.0,0.0,2020-07-15T17:00:00Z,0,11,0,0,0,0,45,0,2246,1,2,0.0,0,0,27,27,58,False,0,2,4,,,,,
36,0,0,0,0,0.0,492,362,0,0,0.0,0.0,2020-07-19T13:00:00Z,0,16,0,0,0,0,46,0,2262,2,0,0.0,0,-8,20,28,58,True,0,2,3,,,,,
37,0,0,0,0,0.0,492,375,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,8,0,0,0,0,47,0,2277,3,1,0.0,0,-10,14,24,58,False,0,2,4,,,,,
0,0,0,2,0,10.5,601,5,1,0,1.8,3.4,2023-08-12T14:00:00Z,18,10,0,0,0,0,1,0,12725,1,0,4.0,1,0,0,0,55,True,0,2,2,0.01,0.01,0.0,1.18,0.0
1,0,0,3,0,2.3,601,11,2,0,4.2,5.4,2023-08-20T13:00:00Z,52,2,0,0,0,0,2,0,14581,0,4,34.0,1,-722,1240,1962,55,False,0,2,4,0.12,0.29,0.17,0.99,0.0
2,0,0,-6,0,2.5,601,27,1,0,5.4,3.4,2023-08-26T14:00:00Z,90,20,0,0,0,0,3,0,14599,1,0,48.0,2,-1012,1810,2822,55,True,0,2,2,0.01,0.4,0.39,0.88,1.0
3,0,0,22,0,13.2,601,40,2,1,13.4,39.6,2023-09-02T11:30:00Z,90,17,0,0,0,0,4,0,17927,2,2,81.0,7,1808,4500,2692,55,False,0,2,2,0.02,1.2,1.18,1.24,1.0
4,0,0,8,0,10.8,601,43,1,0,1.7,3.4,2023-09-17T15:30:00Z,90,1,0,0,0,0,5,0,19823,1,0,3.0,2,337,4568,4231,55,True,0,2,4,0.01,0.07,0.06,1.02,1.0
5,0,0,1,0,1.5,601,52,0,0,0.3,1.2,2023-09-23T16:30:00Z,13,4,0,0,0,0,6,0,22886,3,1,0.0,1,2305,4753,2448,55,False,0,2,3,0.0,0.0,0.0,0.13,0.0
6,0,0,2,0,0.6,601,63,0,0,0.3,0.6,2023-09-30T14:00:00Z,6,12,0,0,0,0,7,0,26321,2,1,2.0,1,2346,6920,4574,55,True,0,2,2,0.01,0.01,0.0,0.0,0.0
7,0,0,0,0,0.0,601,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,23501,0,3,0.0,0,-2837,2107,4944,55,True,0,2,2,0.0,0.0,0.0,0.0,0.0
8,0,0,5,0,0.0,601,85,1,0,0.2,2.2,2023-10-21T11:30:00Z,10,11,0,0,0,0,9,0,20044,0,2,0.0,1,-3753,672,4425,55,False,0,2,5,0.0,0.0,0.0,0.62,0.0
9,0,0,0,0,0.0,601,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,18005,1,0,0.0,0,-2258,291,2549,54,False,0,2,3,0.0,0.0,0.0,0.0,0.0
10,0,0,0,0,0.0,601,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,16813,1,1,0.0,0,-1331,321,1652,54,True,0,2,3,0.0,0.0,0.0,0.0,0.0
11,0,0,0,0,0.0,601,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,15979,3,2,0.0,0,-910,258,1168,53,False,0,2,2,0.0,0.0,0.0,0.0,0.0
12,0,0,3,0,21.4,601,123,1,0,2.8,4.4,2023-11-26T16:30:00Z,17,14,0,0,0,0,13,0,15405,3,0,2.0,1,-685,254,939,53,True,0,2,3,0.01,0.01,0.0,0.97,0.0
13,0,0,0,0,0.0,601,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,16,0,0,0,0,14,0,15156,1,0,0.0,0,-333,240,573,53,False,0,2,2,0.0,0.0,0.0,0.0,0.0
