Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,487,10,0,0,0.0,0.0,2021-08-15T15:30:00Z,0,12,0,0,0,0,1,0,9372,0,1,0.0,0,0,0,0,60,True,0,4,5,1,2021-22,,,,,,Bryan_Gil Salvatierra
1,1,1,1.0,0,0,0,0,0.0,487,17,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,8220,1,0,0.0,0,-1834,414,2248,60,False,0,3,3,2,2021-22,,,,,,Bryan_Gil Salvatierra
2,2,2,2.0,0,0,3,0,0.0,487,27,0,0,0.0,0.0,2021-08-29T13:00:00Z,2,18,0,0,0,0,3,0,7512,0,1,0.0,1,-1261,840,2101,59,True,0,4,2,3,2021-22,,,,,,Bryan_Gil Salvatierra
3,3,3,3.0,0,0,0,0,0.0,487,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,7,0,0,0,0,4,0,8293,0,3,0.0,0,-3,1935,1938,59,False,0,3,2,4,2021-22,,,,,,Bryan_Gil Salvatierra
4,4,4,4.0,0,0,3,0,1.7,487,48,1,0,0.2,0.4,2021-09-19T15:30:00Z,28,6,0,0,0,0,5,0,7309,3,0,0.0,1,-1303,376,1679,59,True,0,4,4,5,2021-22,,,,,,Bryan_Gil Salvatierra
5,5,5,5.0,0,0,6,0,2.1,487,51,0,0,0.6,4.0,2021-09-26T15:30:00Z,20,1,0,0,0,0,6,0,7015,1,3,0.0,1,-610,395,1005,58,False,0,3,4,6,2021-22,,,,,,Bryan_Gil Salvatierra
6,6,6,6.0,0,0,3,0,0.3,487,68,0,0,0.0,0.0,2021-10-03T13:00:00Z,1,2,0,0,0,0,7,0,6974,1,2,0.0,1,-266,351,617,58,True,0,4,2,7,2021-22,,,,,,Bryan_Gil Salvatierra
7,7,7,7.0,0,0,0,0,0.0,487,77,0,0,0.0,0.0,2021-10-17T15:30:00Z,0,14,0,0,0,0,8,0,6776,3,2,0.0,0,-434,177,611,58,False,0,3,3,8,2021-22,,,,,,Bryan_Gil Salvatierra
8,8,8,8.0,0,0,2,0,1.0,487,90,0,0,0.9,4.4,2021-10-24T13:00:00Z,6,19,0,0,0,0,9,0,6535,0,1,4.0,1,-366,102,468,57,False,0,3,3,9,2021-22,,,,,,Bryan_Gil Salvatierra
9,9,9,9.0,0,0,0,0,0.0,487,98,0,0,0.0,0.0,2021-10-30T16:30:00Z,0,13,0,0,0,0,10,0,6087,3,0,0.0,0,-578,54,632,57,True,0,4,3,10,2021-22,,,,,,Bryan_Gil Salvatierra
10,10,10,10.0,0,0,0,0,0.0,487,106,0,0,0.0,0.0,2021-11-07T14:00:00Z,0,8,0,0,0,0,11,0,5699,0,0,0.0,0,-404,16,420,57,False,0,3,2,11,2021-22,,,,,,Bryan_Gil Salvatierra
11,11,11,11.0,0,0,0,0,0.0,487,118,0,0,0.0,0.0,2021-11-21T16:30:00Z,0,10,0,0,0,0,12,0,5488,1,2,0.0,0,-236,47,283,57,True,0,4,2,12,2021-22,,,,,,Bryan_Gil Salvatierra
12,12,12,12.0,0,0,0,0,0.0,487,140,0,0,0.0,0.0,2021-12-02T19:30:00Z,0,3,0,0,0,0,14,0,5540,0,2,0.0,0,-29,46,75,57,True,0,4,2,14,2021-22,,,,,,Bryan_Gil Salvatierra
13,13,13,13.0,0,0,0,0,0.0,487,147,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,15,0,0,0,0,15,0,5504,0,3,0.0,0,-74,49,123,57,True,0,4,2,15,2021-22,,,,,,Bryan_Gil Salvatierra
14,14,14,14.0,0,0,0,0,0.0,487,177,0,0,0.0,0.0,2021-12-19T16:30:00Z,0,11,0,0,0,0,18,0,5249,2,2,0.0,0,-55,5,60,57,True,0,4,4,18,2021-22,,,,,,Bryan_Gil Salvatierra
15,15,15,15.0,0,0,5,0,11.9,487,188,0,0,2.1,4.6,2021-12-26T15:00:00Z,14,7,0,0,0,0,19,0,5254,0,3,4.0,1,-35,28,63,57,True,0,4,2,19,2021-22,,,,,,Bryan_Gil Salvatierra
16,16,16,16.0,0,0,5,0,19.5,487,199,0,0,4.6,9.2,2021-12-28T15:00:00Z,13,16,0,0,0,0,20,0,5298,1,1,17.0,1,12,38,26,57,False,0,3,3,20,2021-22,,,,,,Bryan_Gil Salvatierra
17,17,17,17.0,0,0,3,0,0.8,487,210,0,0,0.1,0.2,2022-01-01T15:00:00Z,1,18,0,0,0,0,21,0,5360,1,0,0.0,1,-4,50,54,57,False,0,3,2,21,2021-22,,,,,,Bryan_Gil Salvatierra
18,18,18,18.0,0,0,0,0,0.0,487,166,0,0,0.0,0.0,2022-01-19T19:30:00Z,0,9,0,0,0,0,22,0,5648,3,2,0.0,0,92,251,159,57,False,0,3,3,22,2021-22,,,,,,Bryan_Gil Salvatierra
19,19,19,19.0,0,0,2,0,0.0,487,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,1,6,0,0,0,0,23,0,5588,0,2,0.0,1,-59,69,128,57,False,0,3,4,23,2021-22,,,,,,Bryan_Gil Salvatierra
20,20,20,20.0,0,0,0,0,0.0,487,240,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,16,0,0,0,0,24,0,5465,3,2,0.0,0,-168,32,200,57,True,0,4,2,24,2021-22,,,,,,Bryan_Gil Salvatierra
21,21,21,21.0,0,0,0,0,0.0,487,249,0,0,0.0,0.0,2022-02-13T14:00:00Z,0,20,0,0,0,0,25,0,5388,2,0,0.0,0,-81,0,81,57,True,0,4,3,25,2021-22,,,,,,Bryan_Gil Salvatierra
22,22,22,22.0,0,0,0,0,0.0,487,257,0,0,0.0,0.0,2022-02-19T17:30:00Z,0,12,0,0,0,0,26,0,5326,3,2,0.0,0,-64,0,64,57,False,0,3,5,26,2021-22,,,,,,Bryan_Gil Salvatierra
23,23,23,23.0,0,0,0,0,0.0,487,124,0,0,0.0,0.0,2022-02-23T19:30:00Z,0,5,0,0,0,0,26,0,5326,0,1,0.0,0,-64,0,64,57,False,0,3,2,26,2021-22,,,,,,Bryan_Gil Salvatierra
24,24,24,24.0,0,0,0,0,0.0,487,267,0,0,0.0,0.0,2022-02-26T12:30:00Z,0,10,0,0,0,0,27,0,5283,4,0,0.0,0,-42,0,42,57,False,0,3,2,27,2021-22,,,,,,Bryan_Gil Salvatierra
25,25,25,25.0,0,0,0,0,0.0,487,278,0,0,0.0,0.0,2022-03-07T20:00:00Z,0,8,0,0,0,0,28,0,5243,0,5,0.0,0,-46,0,46,57,True,0,4,2,28,2021-22,,,,,,Bryan_Gil Salvatierra
26,26,26,26.0,0,0,0,0,0.0,487,288,0,0,0.0,0.0,2022-03-12T17:30:00Z,0,13,0,0,0,0,29,0,5202,2,3,0.0,0,-40,0,40,57,False,0,3,4,29,2021-22,,,,,,Bryan_Gil Salvatierra
27,27,27,27.0,0,0,0,0,0.0,487,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,4,0,0,0,0,29,0,5202,2,0,0.0,0,-40,0,40,57,False,0,3,2,29,2021-22,,,,,,Bryan_Gil Salvatierra
28,28,28,28.0,0,0,0,0,0.0,487,298,0,0,0.0,0.0,2022-03-20T16:30:00Z,0,19,0,0,0,0,30,0,5172,1,3,0.0,0,-29,0,29,57,True,0,4,3,30,2021-22,,,,,,Bryan_Gil Salvatierra
