Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,3,0,0.6,688,0.03,0.03,0.0,0.19,39,1,0,0.1,0.4,2023-09-02T14:00:00Z,17,13,0,0,0,0,4,0,1290,0.0,1,5,0.0,1,971,1247,276,45,False,0,2,5
1,0,3,34,1,19.1,688,0.18,0.22,0.04,1.28,44,0,0,5.3,24.0,2023-09-16T14:00:00Z,90,12,0,0,0,0,5,0,6188,1.0,0,1,10.0,8,3714,4786,1072,45,True,1,2,2
2,0,0,24,1,13.3,688,0.05,0.08,0.03,0.3,56,0,0,5.6,21.2,2023-09-23T14:00:00Z,90,8,0,0,0,0,6,0,19642,1.0,0,0,21.0,6,12092,14449,2357,45,False,0,2,2
3,0,0,7,0,5.0,688,0.04,0.13,0.09,1.73,64,2,0,2.8,8.8,2023-10-02T19:00:00Z,90,7,0,0,0,0,7,0,38544,1.0,2,0,14.0,1,15975,20316,4341,45,True,0,2,3
4,0,0,15,0,17.9,688,0.34,0.34,0.0,0.57,76,1,0,3.6,14.4,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,0,83499,1.0,1,3,4.0,2,37515,44479,6964,45,True,0,2,2
5,0,0,11,0,16.6,688,0.08,0.08,0.0,1.51,90,2,0,2.9,12.4,2023-10-23T19:00:00Z,90,18,0,0,0,0,9,0,62588,1.0,0,2,0.0,1,-14231,3126,17357,45,False,0,2,3
6,0,0,10,0,1.2,688,0.0,0.0,0.0,1.32,94,1,0,1.0,7.2,2023-10-29T14:00:00Z,90,5,0,0,0,0,10,0,54469,1.0,1,1,2.0,2,-8413,1393,9806,45,False,0,2,3
7,0,0,9,0,1.3,688,0.01,0.01,0.0,0.69,104,1,0,1.0,7.0,2023-11-04T12:30:00Z,90,14,0,0,0,0,11,0,52715,1.0,1,0,2.0,2,-2340,3625,5965,45,True,0,2,3
8,0,0,14,0,2.1,688,0.01,0.01,0.0,3.08,112,3,0,3.5,24.8,2023-11-12T14:00:00Z,90,2,0,0,0,0,12,0,49670,1.0,1,3,8.0,1,-3281,1950,5231,45,False,0,2,4
9,0,0,17,0,33.5,688,0.02,0.02,0.0,1.41,124,2,0,6.3,25.0,2023-11-27T20:00:00Z,90,20,0,0,0,0,13,0,56139,1.0,2,3,4.0,1,5134,8161,3027,45,True,0,2,2
10,0,0,3,0,0.3,688,0.0,0.0,0.0,1.12,136,2,0,0.4,3.4,2023-12-03T14:00:00Z,15,11,0,0,0,0,14,0,51692,0.0,3,4,0.0,0,-3842,1175,5017,45,False,0,2,5
11,0,0,26,1,6.7,688,0.04,0.04,0.0,0.29,145,0,0,1.8,9.6,2023-12-06T19:30:00Z,90,16,0,0,0,0,15,0,50312,1.0,0,5,2.0,6,-1677,1465,3142,45,True,0,2,2
12,0,0,28,1,5.7,688,0.01,0.01,0.0,1.39,155,0,0,2.4,18.2,2023-12-10T14:00:00Z,90,19,0,0,0,0,16,0,52164,1.0,0,5,0.0,6,1473,3202,1729,45,True,0,2,2
13,0,0,8,0,11.0,688,0.0,0.0,0.0,1.46,168,1,0,1.6,5.2,2023-12-16T15:00:00Z,60,15,0,0,0,0,17,0,60082,1.0,0,3,0.0,2,6972,9192,2220,45,False,0,2,4
14,0,0,17,0,28.3,688,0.06,0.27,0.21,0.41,173,2,0,7.2,22.0,2023-12-23T15:00:00Z,90,6,0,0,0,0,18,0,86633,1.0,2,0,22.0,1,18904,21218,2314,45,True,0,2,2
15,0,0,3,0,0.4,688,0.0,0.0,0.0,0.26,182,1,0,0.1,0.4,2023-12-26T15:00:00Z,17,3,0,0,0,0,19,0,75609,0.0,0,3,0.0,1,-3658,4003,7661,45,False,0,2,2
16,0,0,9,0,1.9,688,0.0,0.0,0.0,1.64,193,1,0,1.9,7.0,2023-12-31T14:00:00Z,90,1,0,0,0,0,20,0,66568,1.0,1,2,10.0,2,-9123,1043,10166,45,True,0,2,4
17,0,0,4,0,0.7,688,0.01,0.01,0.0,0.34,206,0,0,1.1,6.0,2024-01-13T12:30:00Z,26,7,0,0,0,0,21,0,64415,0.0,0,1,4.0,1,-2893,8030,10923,45,False,0,2,3
18,0,0,20,1,13.2,688,0.02,0.24,0.22,2.15,213,0,0,4.0,13.4,2024-01-30T19:45:00Z,90,9,0,0,0,0,22,0,64524,1.0,0,0,13.0,6,-456,4802,5258,45,True,0,2,2
19,0,0,9,0,6.0,688,0.02,0.45,0.43,1.68,225,2,0,4.7,19.0,2024-02-03T15:00:00Z,90,6,0,0,0,0,23,0,70570,1.0,2,2,22.0,1,5542,7938,2396,45,False,0,2,2
0,0,2,38,1,3.0,498,,,,,5,0,1,8.4,45.8,2020-09-13T13:00:00Z,90,18,0,0,0,0,1,0,67356,,3,0,35.0,14,0,0,0,55,False,0,4,2
1,2,2,32,0,24.7,498,,,,,14,2,0,6.2,28.8,2020-09-20T18:00:00Z,90,4,0,0,0,0,2,0,313021,,2,4,8.0,9,129938,156832,26894,55,True,0,4,2
2,1,0,22,0,15.4,498,,,,,24,2,0,4.4,24.4,2020-09-27T15:30:00Z,90,12,0,0,0,0,3,0,710062,,5,2,4.0,4,312939,408415,95476,56,False,0,4,5
3,0,0,17,0,20.8,498,,,,,34,3,0,4.5,16.2,2020-10-04T11:00:00Z,90,19,0,0,0,0,4,0,1195613,,3,0,8.0,1,407839,442592,34753,57,True,0,4,4
4,0,0,5,0,2.8,498,,,,,43,1,0,4.4,12.6,2020-10-18T18:15:00Z,90,2,0,0,0,0,5,0,1508324,,1,0,29.0,1,260465,342681,82216,58,True,1,4,2
5,0,0,22,1,11.4,498,,,,,49,0,0,3.1,17.2,2020-10-25T19:15:00Z,90,1,0,0,0,0,6,0,1500321,,1,0,2.0,6,11055,115705,104650,58,False,0,4,4
6,0,0,0,0,0.0,498,,,,,62,0,0,0.0,0.0,2020-11-02T20:00:00Z,0,10,0,0,0,0,7,0,1260260,,4,1,0.0,0,-244091,90284,334375,58,False,0,4,3
7,0,0,0,0,0.0,498,,,,,74,0,0,0.0,0.0,2020-11-08T14:00:00Z,0,20,0,0,0,0,8,0,781688,,0,1,0.0,0,-474344,1705,476049,57,True,0,4,2
8,0,0,0,0,0.0,498,,,,,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,11,0,0,0,0,9,0,664602,,0,3,0.0,0,-129575,15457,145032,57,False,0,4,3
9,0,0,0,0,0.0,498,,,,,94,0,0,0.0,0.0,2020-11-30T17:30:00Z,0,8,0,0,0,0,10,0,636726,,2,1,0.0,0,-35497,20647,56144,57,True,0,4,2
10,0,0,0,0,0.0,498,,,,,105,0,0,0.0,0.0,2020-12-06T14:15:00Z,0,15,0,0,0,0,11,0,537118,,2,1,0.0,0,-93861,2750,96611,57,False,0,4,2
11,0,0,0,0,0.0,498,,,,,114,0,0,0.0,0.0,2020-12-13T19:15:00Z,0,3,0,0,0,0,12,0,449658,,0,3,0.0,0,-96423,235,96658,57,True,0,4,3
12,0,0,0,0,0.0,498,,,,,123,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,7,0,0,0,0,13,0,413013,,2,0,0.0,0,-38303,180,38483,57,True,0,4,4
13,0,0,8,0,2.0,498,,,,,137,0,0,1.1,9.4,2020-12-20T14:15:00Z,59,17,0,0,0,0,14,0,389649,,2,0,0.0,1,-24304,480,24784,57,False,0,4,4
14,0,0,13,0,2.8,498,,,,,143,2,0,1.6,13.6,2020-12-26T12:30:00Z,90,13,0,0,0,0,15,0,387235,,2,2,0.0,1,-3106,11548,14654,57,True,0,4,4
15,0,0,0,0,0.0,498,,,,,152,0,0,0.0,0.0,2020-12-28T15:00:00Z,0,6,0,0,0,0,16,0,396269,,1,1,0.0,0,7681,14573,6892,57,False,0,4,3
