Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,0,0,1,3,0.0,0,0,0,0,40,False,0,2,4,27,2022-23,George_Shelvey
1,1,1,1.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,110,0,2,1,0.0,0,49,58,9,40,True,0,2,3,28,2022-23,George_Shelvey
2,2,2,2.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,136,0,1,1,0.0,0,10,43,33,40,True,0,2,2,29,2022-23,George_Shelvey
3,3,3,3.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,136,0,1,2,0.0,0,10,43,33,40,False,0,2,2,29,2022-23,George_Shelvey
4,4,4,4.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,225,0,0,2,0.0,0,60,71,11,40,False,0,2,2,30,2022-23,George_Shelvey
5,5,5,5.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,246,0,2,0,0.0,0,-2,52,54,40,True,0,2,3,31,2022-23,George_Shelvey
6,6,6,6.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,302,0,2,3,0.0,0,10,39,29,40,False,0,2,4,32,2022-23,George_Shelvey
7,7,7,7.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,350,0,1,3,0.0,0,55,71,16,40,True,0,2,3,33,2022-23,George_Shelvey
8,8,8,8.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,415,0,1,2,0.0,0,35,69,34,40,False,0,2,3,34,2022-23,George_Shelvey
9,9,9,9.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,421,0,3,4,0.0,0,-11,45,56,40,True,0,2,2,35,2022-23,George_Shelvey
10,10,10,10.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,505,0,2,2,0.0,0,56,73,17,40,False,0,2,4,36,2022-23,George_Shelvey
11,11,11,11.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,367,0,0,0.0,0.0,2023-05-20T16:30:00Z,0,1,0,0,0,0,37,0,524,0,0,1,0.0,0,-20,50,70,40,True,0,2,4,37,2022-23,George_Shelvey
12,12,12,12.0,0,0,0,0,0.0,749,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,7,0,0,0,0,38,0,600,0,1,1,0.0,0,52,78,26,40,False,0,2,2,38,2022-23,George_Shelvey
0,0,0,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,3174,0,1,2,0.0,0,0,0,0,40,False,0,2,4,1,2023-24,George_Shelvey
1,1,1,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,4413,0,1,2,0.0,0,13,307,294,40,True,0,2,2,2,2023-24,George_Shelvey
2,2,2,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,4465,0,2,3,0.0,0,-231,119,350,40,False,0,2,4,3,2023-24,George_Shelvey
3,3,3,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,4563,0,1,0,0.0,0,-155,133,288,40,False,0,2,3,4,2023-24,George_Shelvey
4,4,4,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,4772,0,1,1,0.0,0,-72,176,248,40,True,0,2,2,5,2023-24,George_Shelvey
5,5,5,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,4766,0,0,2,0.0,0,-56,76,132,40,False,0,2,5,6,2023-24,George_Shelvey
6,6,6,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,4694,0,1,1,0.0,0,-102,78,180,40,True,0,2,3,7,2023-24,George_Shelvey
7,7,7,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,4658,0,0,0,0.0,0,-117,80,197,40,False,0,2,2,8,2023-24,George_Shelvey
8,8,8,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,4711,0,2,2,0.0,0,-34,91,125,40,True,0,2,2,9,2023-24,George_Shelvey
9,9,9,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,4671,0,0,3,0.0,0,-64,92,156,40,False,0,2,5,10,2023-24,George_Shelvey
10,10,10,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,4701,0,0,2,0.0,0,-21,89,110,40,True,0,2,3,11,2023-24,George_Shelvey
11,11,11,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,4673,0,2,3,0.0,0,-68,59,127,40,False,0,2,3,12,2023-24,George_Shelvey
12,12,12,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,4685,0,3,2,0.0,0,-49,57,106,40,True,0,2,3,13,2023-24,George_Shelvey
13,13,13,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,4730,0,1,0,0.0,0,3,95,92,40,True,0,2,2,14,2023-24,George_Shelvey
14,14,14,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,4690,0,0,5,0.0,0,-67,39,106,40,False,0,2,2,15,2023-24,George_Shelvey
15,15,15,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,4680,0,1,1,0.0,0,-53,31,84,40,False,0,2,2,16,2023-24,George_Shelvey
16,16,16,,0,0,0,0,0.0,636,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,4732,0,2,0,0.0,0,-5,81,86,40,True,0,2,3,17,2023-24,George_Shelvey
