Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,87,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,1,0,0,0,0,1,0,90851,0,2,0.0,0,0,0,0,40,True,0,2,4,1,2021-22,,,,,,Charlie_Goode
1,1,1,1.0,0,0,0,0,0.0,87,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,97274,0,0,0.0,0,-5097,6019,11116,40,False,0,2,2,2,2021-22,,,,,,Charlie_Goode
2,2,2,2.0,0,0,0,0,0.0,87,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,86748,1,1,0.0,0,-11569,3172,14741,40,False,0,2,2,3,2021-22,,,,,,Charlie_Goode
3,3,3,3.0,0,0,0,0,0.0,87,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,88974,1,0,0.0,0,-1439,16329,17768,39,True,0,2,2,4,2021-22,,,,,,Charlie_Goode
4,4,4,4.0,0,0,0,0,0.0,87,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,20,0,0,0,0,5,0,150928,2,0,0.0,0,45153,63305,18152,39,False,0,2,3,5,2021-22,,,,,,Charlie_Goode
5,5,5,5.0,0,0,0,0,0.0,87,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,11,0,0,0,0,6,0,171188,3,3,0.0,0,17467,32323,14856,39,True,0,2,4,6,2021-22,,,,,,Charlie_Goode
6,6,6,6.0,0,0,0,0,0.0,87,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,19,0,0,0,0,7,0,173609,2,1,0.0,0,2467,14707,12240,39,False,0,2,3,7,2021-22,,,,,,Charlie_Goode
7,7,7,7.0,0,0,0,0,0.0,87,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,6,0,0,0,0,8,0,172297,1,0,0.0,0,-2160,8255,10415,39,True,0,2,4,8,2021-22,,,,,,Charlie_Goode
8,8,8,8.0,0,0,0,0,0.0,87,82,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,9,0,0,0,0,9,0,169662,2,1,0.0,0,-3117,4408,7525,39,True,0,2,2,9,2021-22,,,,,,Charlie_Goode
9,9,9,9.0,0,0,0,0,0.0,87,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,169359,1,3,0.0,0,-2124,7989,10113,39,False,0,2,2,10,2021-22,,,,,,Charlie_Goode
10,10,10,10.0,0,0,4,0,31.0,87,102,1,0,5.3,6.2,2021-11-06T15:00:00Z,78,15,0,0,0,0,11,0,163532,2,1,16.0,1,-6106,2310,8416,39,True,1,2,2,11,2021-22,,,,,,Charlie_Goode
11,11,11,11.0,0,0,4,0,0.0,87,116,0,0,0.3,3.0,2021-11-20T15:00:00Z,10,14,0,0,0,0,12,0,160906,3,3,0.0,1,-3677,2956,6633,39,False,0,2,3,12,2021-22,,,,,,Charlie_Goode
12,12,12,12.0,0,0,24,1,10.2,87,122,0,0,2.0,10.2,2021-11-28T14:00:00Z,90,8,0,0,0,0,13,0,157174,0,1,0.0,6,-4286,2586,6872,39,True,0,2,2,13,2021-22,,,,,,Charlie_Goode
13,13,13,13.0,0,0,13,0,5.2,87,140,2,0,2.1,14.0,2021-12-02T19:30:00Z,90,17,0,0,0,0,14,0,161059,0,2,2.0,1,3085,5962,2877,39,False,0,2,4,14,2021-22,,,,,,Charlie_Goode
14,14,14,14.0,0,0,7,0,0.6,87,143,2,0,1.1,8.8,2021-12-05T14:00:00Z,90,10,0,0,0,0,15,0,164729,2,2,2.0,0,3207,7280,4073,39,False,1,2,2,15,2021-22,,,,,,Charlie_Goode
15,15,15,15.0,0,0,12,0,35.7,87,152,1,0,5.2,12.6,2021-12-10T20:00:00Z,90,18,0,0,0,0,16,0,180512,1,2,4.0,1,11654,17127,5473,39,True,1,2,2,16,2021-22,,,,,,Charlie_Goode
16,16,16,16.0,0,0,0,0,0.0,87,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,4,0,0,0,0,19,0,159549,0,2,0.0,0,-10277,1989,12266,39,False,0,2,2,19,2021-22,,,,,,Charlie_Goode
17,17,17,17.0,0,0,0,0,0.0,87,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,12,0,0,0,0,20,0,157285,1,0,0.0,0,-6124,191,6315,39,True,0,2,5,20,2021-22,,,,,,Charlie_Goode
18,18,18,18.0,0,0,0,0,0.0,87,202,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,2,0,0,0,0,21,0,149132,1,2,0.0,0,-8709,851,9560,39,True,0,2,2,21,2021-22,,,,,,Charlie_Goode
19,19,19,19.0,0,0,0,0,0.0,87,176,0,0,0.0,0.0,2022-01-11T19:45:00Z,0,16,0,0,0,0,21,0,149132,1,4,0.0,0,-8709,851,9560,39,False,0,2,3,21,2021-22,,,,,,Charlie_Goode
20,20,20,20.0,0,0,0,0,0.0,87,214,0,0,0.0,0.0,2022-01-16T14:00:00Z,0,11,0,0,0,0,22,0,134579,0,3,0.0,0,-12857,4205,17062,39,False,0,2,5,22,2021-22,,,,,,Charlie_Goode
21,21,21,21.0,0,0,0,0,0.0,87,162,0,0,0.0,0.0,2022-01-19T20:00:00Z,0,13,0,0,0,0,22,0,134579,3,1,0.0,0,-12857,4205,17062,39,True,0,2,3,22,2021-22,,,,,,Charlie_Goode
22,22,22,22.0,0,0,0,0,0.0,87,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,20,0,0,0,0,23,0,133101,2,1,0.0,0,-5324,127007,132331,39,True,0,2,3,23,2021-22,,,,,,Charlie_Goode
23,23,23,23.0,0,0,0,0,0.0,87,238,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,12,0,0,0,0,24,0,127851,0,2,0.0,0,-5460,157,5617,39,False,0,2,5,24,2021-22,,,,,,Charlie_Goode
24,24,24,24.0,0,0,0,0,0.0,87,241,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,7,0,0,0,0,25,0,124672,0,0,0.0,0,-3266,0,3266,39,True,0,2,2,25,2021-22,,,,,,Charlie_Goode
25,25,25,25.0,0,0,0,0,0.0,87,251,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,1,0,0,0,0,26,0,120012,1,2,0.0,0,-4005,0,4005,39,False,0,2,4,26,2021-22,,,,,,Charlie_Goode
26,26,26,26.0,0,0,0,0,0.0,87,262,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,14,0,0,0,0,27,0,116336,2,0,0.0,0,-3495,0,3495,39,True,0,2,2,27,2021-22,,,,,,Charlie_Goode
27,27,27,27.0,0,0,0,0,0.0,87,277,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,15,0,0,0,0,28,0,114136,3,1,0.0,0,-3034,0,3034,39,False,0,2,2,28,2021-22,,,,,,Charlie_Goode
28,28,28,28.0,0,0,0,0,0.0,87,282,0,0,0.0,0.0,2022-03-12T15:00:00Z,0,5,0,0,0,0,29,0,111892,0,2,0.0,0,-2324,0,2324,39,True,0,2,2,29,2021-22,,,,,,Charlie_Goode
29,29,29,29.0,0,0,0,0,0.0,87,293,0,0,0.0,0.0,2022-03-20T14:00:00Z,0,9,0,0,0,0,30,0,109821,1,2,0.0,0,-1359,0,1359,39,False,0,2,3,30,2021-22,,,,,,Charlie_Goode
30,30,30,30.0,0,0,0,0,0.0,87,303,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,6,0,0,0,0,31,0,109511,4,1,0.0,0,-1320,0,1320,39,False,0,2,4,31,2021-22,,,,,,Charlie_Goode
31,31,31,31.0,0,0,0,0,0.0,87,313,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,19,0,0,0,0,32,0,108772,0,2,0.0,0,-772,0,772,39,True,0,2,3,32,2021-22,,,,,,Charlie_Goode
32,32,32,32.0,0,0,0,0,0.0,87,328,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,18,0,0,0,0,33,0,107603,2,1,0.0,0,-1038,0,1038,39,False,0,2,2,33,2021-22,,,,,,Charlie_Goode
33,33,33,33.0,0,0,0,0,0.0,87,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,17,0,0,0,0,34,0,106755,0,0,0.0,0,-950,0,950,39,True,0,2,3,34,2021-22,,,,,,Charlie_Goode
34,34,34,34.0,0,0,0,0,0.0,87,344,0,0,0.0,0.0,2022-05-02T19:00:00Z,0,13,0,0,0,0,35,0,105958,0,3,0.0,0,-834,0,834,39,False,0,2,4,35,2021-22,,,,,,Charlie_Goode
35,35,35,35.0,0,0,0,0,0.0,87,352,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,16,0,0,0,0,36,0,104588,0,3,0.0,0,-1224,0,1224,39,True,0,2,2,36,2021-22,,,,,,Charlie_Goode
36,36,36,36.0,0,0,0,0,0.0,87,362,0,0,0.0,0.0,2022-05-15T15:30:00Z,0,8,0,0,0,0,37,0,103693,3,2,0.0,0,-888,0,888,39,False,0,2,2,37,2021-22,,,,,,Charlie_Goode
37,37,37,37.0,0,0,0,0,0.0,87,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,10,0,0,0,0,38,0,102735,2,1,0.0,0,-940,0,940,39,True,0,2,2,38,2021-22,,,,,,Charlie_Goode
0,0,0,0.0,0,0,0,0,0.0,96,6,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,10,0,0,0,0,1,0,52672,2,2,0.0,0,0,0,0,40,False,0,3,3,1,2022-23,0.0,0.0,0.0,0.0,0.0,Charlie_Goode
1,1,1,1.0,0,0,0,0,0.0,96,13,0,0,0.0,0.0,2022-08-13T16:30:00Z,0,14,0,0,0,0,2,0,58656,0,4,0.0,0,-1209,3200,4409,40,True,0,3,3,2,2022-23,0.0,0.0,0.0,0.0,0.0,Charlie_Goode
2,2,2,2.0,0,0,0,0,0.0,96,24,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,9,0,0,0,0,3,0,60060,2,3,0.0,0,-2244,4915,7159,40,False,0,3,2,3,2022-23,0.0,0.0,0.0,0.0,0.0,Charlie_Goode
3,3,3,3.0,0,0,0,0,0.0,96,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,8,0,0,0,0,4,0,59564,1,1,0.0,0,-2802,3200,6002,40,True,0,3,2,4,2022-23,0.0,0.0,0.0,0.0,0.0,Charlie_Goode
