Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,8,0.0,0,0,0.0,479.0,0.0,0.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,1,0,6036,0.0,0.0,0.0,0,0,0.0,0,0,0,0,45,True,0.0,0,2,2,1,2018-19,,,,,,Matt_Targett
1,1,1,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,16,0.0,0,0,0.0,1004.0,0.0,0.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,2,0,5697,0.0,0.0,0.0,1,2,0.0,0,-945,76,1021,45,False,0.0,0,2,3,2,2018-19,,,,,,Matt_Targett
2,2,2,2.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,28,0.0,0,0,0.0,1531.0,0.0,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,3,0,4966,0.0,0.0,0.0,2,1,0.0,0,-879,97,976,44,True,0.0,0,2,3,3,2018-19,,,,,,Matt_Targett
3,3,3,3.0,1,3.0,1.0,0.0,0,14,0,1.0,1.0,10.1,0.0,0.0,479,0.0,0.0,35,2.0,0,0,2.9,2062.0,19.2,1.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,17,0.0,0.0,7,0,0.0,0,0,0.0,0,4,0,4509,0.0,0.0,0.0,2,0,0.0,4,-545,42,587,44,False,0.0,0,2,2,4,2018-19,,,,,,Matt_Targett
4,4,4,4.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,47,0.0,0,0,0.0,2599.0,0.0,0.0,2018-09-17T19:00:00Z,17 Sep 20:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,5,0,4610,0.0,0.0,0.0,2,2,0.0,0,-72,233,305,44,True,0.0,0,2,2,5,2018-19,,,,,,Matt_Targett
5,5,5,5.0,0,17.0,0.0,0.0,0,8,0,1.0,15.0,40.5,0.0,0.0,479,0.0,0.0,58,0.0,3,0,5.7,3136.0,12.2,3.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,54,0.0,1.0,12,0,0.0,0,0,2.0,0,6,0,4377,1.0,1.0,0.0,0,3,4.0,0,-244,38,282,44,False,0.0,0,2,5,6,2018-19,,,,,,Matt_Targett
6,6,6,6.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,70,0.0,0,0,0.0,3674.0,0.0,0.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,7,0,4319,0.0,0.0,0.0,0,2,0.0,0,-116,122,238,43,False,0.0,0,2,3,7,2018-19,,,,,,Matt_Targett
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,78,0.0,0,0,0.0,4213.0,0.0,0.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,8,0,4197,0.0,0.0,0.0,3,0,0.0,0,-142,59,201,43,True,0.0,0,2,4,8,2018-19,,,,,,Matt_Targett
8,8,8,8.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,82,0.0,0,0,0.0,4755.0,0.0,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,9,0,4059,0.0,0.0,0.0,0,0,0.0,0,-151,38,189,43,False,0.0,0,2,3,9,2018-19,,,,,,Matt_Targett
9,9,9,9.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,479,0.0,0.0,98,0.0,0,0,0.0,5301.0,0.0,0.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,10,0,3962,0.0,0.0,0.0,0,0,0.0,0,-118,16,134,43,True,0.0,0,2,2,10,2018-19,,,,,,Matt_Targett
