Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,66.0,0.0,0.0,1,31,1,5.0,62.0,9.3,0.0,0.0,459,0.0,0.0,4,0.0,0,1,7.9,459.0,52.6,0.0,2018-08-11T14:00:00Z,11 Aug 15:00,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,4.0,0,1,0,396333,2.0,0.0,0.0,3,0,17.0,9,0,0,0,50,False,0.0,0,4,2,,,,,
1,0,99.0,0.0,0.0,0,14,0,1.0,91.0,11.9,0.0,0.0,459,0.0,0.0,14,0.0,2,0,3.3,984.0,14.4,0.0,2018-08-18T16:30:00Z,18 Aug 17:30,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,9.0,0,2,0,679528,1.0,0.0,0.0,2,3,7.0,2,163399,190932,27533,51,True,0.0,0,4,4,,,,,
2,0,173.0,0.0,0.0,0,15,0,4.0,158.0,32.5,1.0,0.0,459,0.0,0.0,27,0.0,1,0,7.0,1511.0,35.8,1.0,2018-08-26T15:00:00Z,26 Aug 16:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,8.0,0,3,0,762023,3.0,0.0,0.0,2,1,2.0,2,58328,135296,76968,51,False,0.0,0,4,3,,,,,
3,0,80.0,0.0,0.0,0,15,1,3.0,72.0,11.7,0.0,0.0,459,0.0,0.0,34,0.0,0,0,3.0,2042.0,9.4,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,10.0,0,4,0,811451,0.0,0.0,1.0,0,2,9.0,3,28366,96814,68448,51,True,0.0,0,4,2,,,,,
4,0,91.0,0.0,0.0,0,10,0,0.0,81.0,6.5,0.0,0.0,459,0.0,0.0,42,1.0,1,0,1.4,2579.0,7.8,0.0,2018-09-15T14:00:00Z,15 Sep 15:00,0.0,0.0,90,0.0,0.0,5,0,0.0,0,0,5.0,0,5,0,821557,0.0,0.0,0.0,1,4,0.0,2,-2975,78125,81100,52,True,0.0,0,4,2,,,,,
5,0,180.0,0.0,0.0,0,16,1,2.0,162.0,50.7,0.0,0.0,459,0.0,0.0,60,1.0,0,0,8.0,3116.0,29.6,3.0,2018-09-23T12:30:00Z,23 Sep 13:30,0.0,0.0,90,0.0,0.0,19,0,0.0,0,0,11.0,0,6,0,741628,2.0,0.0,0.0,0,0,0.0,3,-82484,20488,102972,52,False,0.0,0,4,3,,,,,
6,0,73.0,0.0,0.0,0,15,0,2.0,63.0,17.7,0.0,0.0,459,0.0,0.0,64,0.0,1,0,3.6,3654.0,18.0,1.0,2018-09-29T16:30:00Z,29 Sep 17:30,0.0,0.0,90,0.0,1.0,12,0,0.0,0,0,4.0,0,7,0,691911,1.0,1.0,0.0,1,1,0.0,2,-53507,14489,67996,51,True,0.0,0,4,4,,,,,
7,0,91.0,0.0,0.0,0,11,1,1.0,85.0,17.2,0.0,0.0,459,0.0,0.0,78,2.0,0,0,3.7,4193.0,19.6,1.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,2.0,0,8,0,670942,0.0,0.0,0.0,3,0,0.0,3,-25645,18862,44507,51,False,0.0,0,4,2,,,,,
8,0,74.0,0.0,0.0,0,20,0,1.0,65.0,31.6,0.0,0.0,459,0.0,0.0,84,0.0,2,0,5.0,4735.0,18.4,2.0,2018-10-20T11:30:00Z,20 Oct 12:30,0.0,0.0,90,0.0,0.0,14,0,0.0,0,0,7.0,0,9,0,641562,0.0,3.0,0.0,2,2,0.0,2,-33591,20983,54574,51,True,0.0,0,4,4,,,,,
9,0,103.0,1.0,0.0,0,18,1,2.0,95.0,31.3,0.0,0.0,459,0.0,0.0,92,0.0,0,0,4.9,5281.0,17.2,2.0,2018-10-28T13:30:00Z,28 Oct 13:30,0.0,0.0,77,0.0,0.0,4,0,0.0,0,0,5.0,0,10,0,617645,1.0,0.0,0.0,4,0,0.0,3,-26171,14215,40386,51,False,0.0,0,4,3,,,,,
