Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,243,7,0,0,0.0,0.0,2021-08-14T16:30:00Z,0,15,0,0,0,0,1,0,212508,3,0,0.0,0,0,0,0,55,False,0,4,2,1,2021-22,,,,,,Ibrahima_Konaté
1,1,1,1.0,0,0,0,0,0.0,243,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,177170,0,2,0.0,0,-52766,4823,57589,54,True,0,5,2,2,2021-22,,,,,,Ibrahima_Konaté
2,2,2,2.0,0,0,0,0,0.0,243,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,128476,1,1,0.0,0,-53198,1843,55041,53,True,0,5,4,3,2021-22,,,,,,Ibrahima_Konaté
3,3,3,3.0,0,0,0,0,0.0,243,36,0,0,0.0,0.0,2021-09-12T15:30:00Z,0,10,0,0,0,0,4,0,106771,3,0,0.0,0,-25988,2853,28841,52,False,0,4,2,4,2021-22,,,,,,Ibrahima_Konaté
4,4,4,4.0,0,0,25,1,0.8,243,44,0,0,2.6,25.4,2021-09-18T14:00:00Z,90,7,0,0,0,0,5,0,98431,0,3,0.0,6,-11008,1899,12907,52,True,0,5,2,5,2021-22,,,,,,Ibrahima_Konaté
5,5,5,5.0,0,0,0,0,0.0,243,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,3,0,0,0,0,6,0,106638,3,3,0.0,0,4930,11093,6163,52,False,0,4,2,6,2021-22,,,,,,Ibrahima_Konaté
6,6,6,6.0,0,0,0,0,0.0,243,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,12,0,0,0,0,7,0,100095,2,2,0.0,0,-6818,1643,8461,52,True,0,5,5,7,2021-22,,,,,,Ibrahima_Konaté
7,7,7,7.0,0,0,0,0,0.0,243,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,18,0,0,0,0,8,0,96617,5,0,0.0,0,-4435,1612,6047,52,False,0,4,2,8,2021-22,,,,,,Ibrahima_Konaté
8,8,8,8.0,0,0,31,1,3.5,243,88,0,0,2.4,20.6,2021-10-24T15:30:00Z,90,13,0,0,0,0,9,0,92282,5,0,0.0,6,-4703,476,5179,51,False,0,4,4,9,2021-22,,,,,,Ibrahima_Konaté
9,9,9,9.0,0,0,15,0,1.0,243,94,2,0,2.3,18.0,2021-10-30T14:00:00Z,90,4,0,0,0,0,10,0,108261,2,2,4.0,1,12825,16934,4109,51,True,0,5,2,10,2021-22,,,,,,Ibrahima_Konaté
10,10,10,10.0,0,0,0,0,0.0,243,110,0,0,0.0,0.0,2021-11-07T16:30:00Z,0,19,0,0,0,0,11,0,113134,2,3,0.0,0,4290,9407,5117,51,False,0,4,3,11,2021-22,,,,,,Ibrahima_Konaté
11,11,11,11.0,0,0,0,0,0.0,243,114,0,0,0.0,0.0,2021-11-20T17:30:00Z,0,1,0,0,0,0,12,0,107983,0,4,0.0,0,-5858,2462,8320,51,True,0,5,4,12,2021-22,,,,,,Ibrahima_Konaté
12,12,12,12.0,0,0,26,1,0.3,243,128,0,0,2.3,22.2,2021-11-27T15:00:00Z,90,16,0,0,0,0,13,0,101336,0,4,0.0,6,-7129,1096,8225,51,True,0,5,2,13,2021-22,,,,,,Ibrahima_Konaté
13,13,13,13.0,0,0,0,0,0.0,243,132,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,8,0,0,0,0,14,0,102601,4,1,0.0,0,666,2574,1908,51,False,0,4,2,14,2021-22,,,,,,Ibrahima_Konaté
14,14,14,14.0,0,0,0,0,0.0,243,150,0,0,0.0,0.0,2021-12-04T15:00:00Z,0,20,0,0,0,0,15,0,100226,1,0,0.0,0,-2658,1477,4135,51,False,0,4,3,15,2021-22,,,,,,Ibrahima_Konaté
15,15,15,15.0,0,0,0,0,0.0,243,158,0,0,0.0,0.0,2021-12-11T15:00:00Z,0,2,0,0,0,0,16,0,98111,0,1,0.0,0,-2560,1578,4138,51,True,0,5,2,16,2021-22,,,,,,Ibrahima_Konaté
16,16,16,16.0,0,0,17,0,2.7,243,169,1,0,2.0,13.6,2021-12-16T20:00:00Z,90,14,0,0,0,0,17,0,97103,1,3,4.0,2,-1539,1605,3144,51,True,0,5,2,17,2021-22,,,,,,Ibrahima_Konaté
17,17,17,17.0,0,0,14,0,1.7,243,177,2,0,2.2,20.4,2021-12-19T16:30:00Z,90,17,0,0,0,0,18,0,105591,2,2,0.0,0,3801,5545,1744,51,False,1,4,4,18,2021-22,,,,,,Ibrahima_Konaté
18,18,18,18.0,0,0,0,0,0.0,243,197,0,0,0.0,0.0,2021-12-28T20:00:00Z,0,9,0,0,0,0,20,0,102224,0,1,0.0,0,611,1897,1286,51,False,0,4,3,20,2021-22,,,,,,Ibrahima_Konaté
19,19,19,19.0,0,0,7,0,3.4,243,203,2,0,2.6,18.8,2022-01-02T16:30:00Z,90,6,0,0,0,0,21,0,100427,2,2,4.0,0,-1522,1284,2806,51,False,1,4,4,21,2021-22,,,,,,Ibrahima_Konaté
20,20,20,20.0,0,0,0,0,0.0,243,214,0,0,0.0,0.0,2022-01-16T14:00:00Z,0,3,0,0,0,0,22,0,104939,0,3,0.0,0,2489,6189,3700,51,True,0,5,2,22,2021-22,,,,,,Ibrahima_Konaté
21,21,21,21.0,0,0,0,0,0.0,243,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,7,0,0,0,0,23,0,103020,3,1,0.0,0,-1502,1234,2736,51,False,0,4,2,23,2021-22,,,,,,Ibrahima_Konaté
