Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,2.0,0.0,0.0,0,3,0,0.0,1.0,0.0,0.0,0.0,412,0.0,0.0,3,0.0,0,0,2.2,412.0,5.0,0.0,2018-08-11T14:00:00Z,11 Aug 15:00,0.0,0.0,2,0.0,0.0,9,0,0.0,0,0,1.0,0,1,0,27371,0.0,0.0,0.0,2,0,17.0,1,0,0,0,50,False,0.0,0,2,2,,,,,
1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,412,0.0,0.0,15,0.0,0,0,0.0,937.0,0.0,0.0,2018-08-20T19:00:00Z,20 Aug 20:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,2,0,24646,0.0,0.0,0.0,2,0,0.0,0,-3773,361,4134,50,True,0.0,0,2,4,,,,,
2,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,412,0.0,0.0,29,0.0,0,0,0.0,1464.0,0.0,0.0,2018-08-26T12:30:00Z,26 Aug 13:30,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,3,0,21775,0.0,0.0,0.0,1,2,0.0,0,-3242,369,3611,49,False,0.0,0,2,3,,,,,
3,0,22.0,0.0,0.0,0,6,0,1.0,19.0,21.5,2.0,0.0,412,0.0,0.0,35,0.0,1,0,4.5,1995.0,12.4,2.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,18,0.0,0.0,16,0,0.0,0,0,2.0,0,4,0,19162,1.0,0.0,0.0,2,0,11.0,1,-2835,178,3013,49,True,0.0,0,2,2,,,,,
4,0,30.0,0.0,0.0,0,11,1,5.0,26.0,2.5,0.0,0.0,412,0.0,0.0,44,2.0,0,0,2.0,2532.0,17.0,0.0,2018-09-15T14:00:00Z,15 Sep 15:00,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,3.0,0,5,0,17793,0.0,0.0,0.0,1,0,0.0,3,-1596,303,1899,48,False,0.0,0,2,2,,,,,
5,0,20.0,0.0,0.0,0,4,1,1.0,15.0,6.9,0.0,0.0,412,0.0,0.0,55,1.0,0,0,2.4,3069.0,8.0,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,62,0.0,0.0,15,0,0.0,0,0,3.0,0,6,0,17728,2.0,0.0,0.0,0,0,9.0,3,-280,865,1145,48,True,0.0,0,2,2,,,,,
6,0,7.0,0.0,0.0,0,2,0,0.0,6.0,0.4,0.0,0.0,412,0.0,0.0,62,0.0,1,0,0.6,3607.0,1.4,0.0,2018-10-01T19:00:00Z,01 Oct 20:00,0.0,0.0,6,0.0,0.0,2,0,0.0,0,0,0.0,0,7,0,17376,0.0,1.0,0.0,1,2,4.0,0,-434,458,892,48,False,0.0,1,2,3,,,,,
7,0,10.0,0.0,0.0,0,-1,0,0.0,9.0,10.8,0.0,0.0,412,0.0,0.0,73,2.0,0,0,1.7,4146.0,4.4,1.0,2018-10-06T14:00:00Z,06 Oct 15:00,0.0,0.0,18,0.0,0.0,20,0,0.0,0,0,2.0,0,8,0,16792,0.0,0.0,0.0,1,0,2.0,0,-643,217,860,48,True,0.0,1,2,3,,,,,
8,0,29.0,0.0,0.0,0,5,0,7.0,19.0,1.4,0.0,0.0,412,0.0,0.0,85,3.0,2,0,2.9,4688.0,18.8,0.0,2018-10-21T15:00:00Z,21 Oct 16:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,1.0,0,9,0,15911,0.0,0.0,1.0,0,2,9.0,2,-955,178,1133,48,False,0.0,0,2,3,,,,,
9,1,42.0,0.0,0.0,0,20,0,2.0,34.0,13.4,0.0,0.0,412,0.0,0.0,93,1.0,2,0,2.4,5234.0,6.2,1.0,2018-10-28T13:30:00Z,28 Oct 13:30,0.0,0.0,87,1.0,0.0,1,0,0.0,0,0,5.0,0,10,0,15434,0.0,0.0,0.0,2,2,4.0,5,-511,181,692,47,True,0.0,0,2,4,,,,,
