Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,646,308,0,0,0.0,0.0,2020-06-25T17:00:00Z,0,16,0,0,0,0,40,0,0,2,0,0.0,0,0,0,0,40,False,0,3,2,40,2019-20,,,,,,Matt_Macey
1,1,1,1.0,0,0,0,0,0.0,646,311,0,0,0.0,0.0,2020-07-01T17:00:00Z,0,14,0,0,0,0,41,0,380,0,4,0.0,0,204,228,24,40,True,0,4,2,41,2019-20,,,,,,Matt_Macey
2,2,2,2.0,0,0,0,0,0.0,646,330,0,0,0.0,0.0,2020-07-04T16:30:00Z,0,20,0,0,0,0,42,0,733,2,0,0.0,0,313,429,116,40,False,0,3,3,42,2019-20,,,,,,Matt_Macey
3,3,3,3.0,0,0,0,0,0.0,646,331,0,0,0.0,0.0,2020-07-07T19:15:00Z,0,9,0,0,0,0,43,0,878,1,1,0.0,0,144,222,78,40,True,0,4,3,43,2019-20,,,,,,Matt_Macey
4,4,4,4.0,0,0,0,0,0.0,646,348,0,0,0.0,0.0,2020-07-12T15:30:00Z,0,17,0,0,0,0,44,0,1093,1,2,0.0,0,142,242,100,40,False,0,3,4,44,2019-20,,,,,,Matt_Macey
5,5,5,5.0,0,0,0,0,0.0,646,351,0,0,0.0,0.0,2020-07-15T19:15:00Z,0,10,0,0,0,0,45,0,1339,1,2,0.0,0,146,249,103,40,True,0,4,4,45,2019-20,,,,,,Matt_Macey
6,6,6,6.0,0,0,0,0,0.0,646,361,0,0,0.0,0.0,2020-07-21T19:15:00Z,0,2,0,0,0,0,46,0,1470,0,1,0.0,0,90,216,126,40,False,0,3,2,46,2019-20,,,,,,Matt_Macey
7,7,7,7.0,0,0,0,0,0.0,646,371,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,18,0,0,0,0,47,0,3113,2,3,0.0,0,380,558,178,40,True,0,4,2,47,2019-20,,,,,,Matt_Macey
0,0,0,0.0,0,0,0,0,0.0,527,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,8,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,40,False,0,3,2,1,2020-21,,,,,,Matt_Macey
1,1,1,1.0,0,0,0,0,0.0,527,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,19,0,0,0,0,2,0,19110,1,2,0.0,0,6374,8471,2097,40,True,0,4,4,2,2020-21,,,,,,Matt_Macey
