Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,114,7,0,0,0.0,0.0,2020-09-14T19:15:00Z,0,3,0,0,0,0,1,0,139604,3,1,0.0,0,0,0,0,80,False,0,4,3,,,,,
1,0,0,0,0,0.0,114,11,0,0,0.0,0.0,2020-09-20T15:30:00Z,0,11,0,0,0,0,2,0,96757,2,0,0.0,0,-47694,3531,51225,80,True,0,4,4,,,,,
2,0,0,0,0,0.0,114,27,0,0,0.0,0.0,2020-09-26T16:30:00Z,0,18,0,0,0,0,3,0,76002,3,3,0.0,0,-24444,6263,30707,79,False,0,4,2,,,,,
3,0,0,0,0,0.0,114,31,0,0,0.0,0.0,2020-10-03T11:30:00Z,0,6,0,0,0,0,4,0,65758,0,4,0.0,0,-11936,2610,14546,79,True,0,4,2,,,,,
4,0,0,4,0,15.4,114,39,1,0,1.8,2.8,2020-10-17T14:00:00Z,18,16,0,0,0,0,5,0,89625,3,3,0.0,1,17927,32892,14965,79,True,0,4,2,,,,,
5,0,0,2,0,0.5,114,55,0,0,0.1,0.2,2020-10-24T16:30:00Z,9,13,0,0,0,0,6,0,90948,0,0,0.0,1,990,13324,12334,79,False,0,4,4,,,,,
6,1,3,42,1,16.5,114,60,0,1,7.9,51.0,2020-10-31T15:00:00Z,72,4,0,0,0,0,7,0,114819,3,0,11.0,14,20552,32109,11557,79,False,0,4,2,,,,,
7,2,3,39,0,81.8,114,71,1,0,15.2,47.2,2020-11-07T17:30:00Z,90,15,0,0,0,0,8,0,624213,1,4,23.0,11,478430,489814,11384,80,True,0,4,2,,,,,
8,0,0,10,1,35.5,114,85,0,0,5.0,11.2,2020-11-21T12:30:00Z,86,14,0,0,0,0,9,0,1430384,2,0,3.0,3,745737,764461,18724,82,False,0,4,2,,,,,
9,0,0,9,1,30.8,114,91,0,0,4.9,5.0,2020-11-29T16:30:00Z,82,17,0,0,0,0,10,0,1392583,0,0,13.0,2,21373,128009,106636,83,True,1,4,3,,,,,
10,0,0,6,0,0.9,114,102,1,0,2.9,9.2,2020-12-05T20:00:00Z,29,10,0,0,0,0,11,0,1316716,1,3,19.0,1,-86643,80008,166651,83,True,0,4,3,,,,,
