Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,18,0,0.0,424,0.0,0.0,0.0,1.9,6,1,0,3.4,33.8,2023-08-12T16:30:00Z,90,2,0,0,0,0,1,5,933052,1.0,1,5,0.0,3,0,0,0,55,True,0,4,3,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,14,0,0.0,424,0.0,0.0,0.0,1.09,16,1,0,2.9,28.8,2023-08-19T19:00:00Z,90,13,0,0,0,0,2,3,992891,1.0,0,1,0.0,3,-50380,21194,71574,55,False,0,3,5,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,14,0,0.0,424,0.0,0.02,0.02,0.95,29,2,0,2.2,17.8,2023-08-27T15:30:00Z,90,11,0,0,0,0,3,2,1002039,1.0,2,1,4.0,1,-29799,24353,54152,55,True,0,4,4,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,13,0,0.0,424,0.0,0.0,0.0,1.42,33,3,0,1.9,18.8,2023-09-02T16:30:00Z,90,5,0,0,0,0,4,4,1012893,1.0,1,3,0.0,2,-13619,30736,44355,55,False,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,25,1,0.0,424,0.0,0.0,0.0,0.54,46,0,0,1.8,18.2,2023-09-16T16:30:00Z,90,4,0,0,0,0,5,2,1010984,1.0,0,1,0.0,6,-21713,33530,55243,55,True,0,4,3,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,24,1,0.0,424,0.0,0.0,0.0,0.94,60,0,0,0.7,7.2,2023-09-24T15:30:00Z,90,17,0,0,0,0,6,1,1109732,1.0,8,0,0.0,6,80443,103307,22864,55,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,24,1,0.0,424,0.0,0.0,0.0,0.65,66,0,0,1.9,19.0,2023-09-30T14:00:00Z,90,6,0,0,0,0,7,2,1161763,1.0,0,2,0.0,6,35139,65482,30343,55,True,0,4,2,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,13,0,0.0,424,0.0,0.0,0.0,1.22,79,2,0,1.1,10.8,2023-10-08T13:00:00Z,90,19,0,0,0,0,8,1,1171525,1.0,2,2,0.0,1,6918,50379,43461,55,False,0,3,3,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,27,1,0.0,424,0.0,0.0,0.0,1.21,87,0,0,2.1,21.4,2023-10-21T14:00:00Z,90,8,0,0,0,0,9,3,1186451,1.0,0,4,0.0,7,994,32652,31658,55,True,0,4,2,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,17,0,0.0,424,0.0,0.0,0.0,0.98,100,2,0,2.9,29.2,2023-10-28T16:30:00Z,90,20,0,0,0,0,10,4,1196135,1.0,2,2,0.0,2,3585,31330,27745,55,False,0,3,2,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,21,1,0.0,424,0.0,0.0,0.0,0.56,107,0,0,1.0,10.0,2023-11-04T17:30:00Z,90,1,0,0,0,0,11,1,1152400,1.0,0,1,0.0,6,-44249,7978,52227,55,True,0,4,4,,,,,,,,,,,,,,,,,,,,,,,
