Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,1,0,23,0,52.5,428,0.32,0.68,0.36,0.48,8,1,0,14.5,36.2,2022-08-06T14:00:00Z,90,17,0,0,0,0,1,0,1929156,1,1,4,56.0,5,0,0,0,120,True,0,4,2,1,2022-23,Son_Heung-min
1,1,1,1.0,0,0,3,0,14.8,428,0.02,0.23,0.21,1.48,15,2,0,6.2,10.6,2022-08-14T15:30:00Z,78,6,0,0,0,0,2,0,1871246,1,2,2,37.0,2,-211015,37072,248087,120,False,0,3,4,2,2022-23,Son_Heung-min
2,2,2,2.0,0,0,-2,1,5.8,428,0.01,0.35,0.34,0.68,29,0,0,3.5,0.0,2022-08-20T11:30:00Z,75,20,0,0,0,0,3,0,1709937,1,0,1,31.0,3,-218263,73460,291723,119,True,0,4,2,3,2022-23,Son_Heung-min
3,3,3,3.0,0,0,2,1,31.3,428,0.02,0.19,0.17,0.61,38,0,0,5.9,5.8,2022-08-28T15:30:00Z,73,16,0,0,0,0,4,0,1455914,1,2,0,22.0,3,-285353,30666,316019,119,False,0,3,2,4,2022-23,Son_Heung-min
4,4,4,4.0,0,0,2,0,1.8,428,0.01,0.11,0.1,1.24,47,1,0,4.0,0.6,2022-08-31T18:45:00Z,90,19,0,0,0,0,5,0,1156313,1,1,1,38.0,2,-317771,19806,337577,118,False,0,3,3,5,2022-23,Son_Heung-min
5,5,5,5.0,0,0,10,0,62.6,428,0.23,0.74,0.51,0.69,59,1,0,13.6,16.6,2022-09-03T14:00:00Z,83,9,0,0,0,0,6,0,961990,1,1,2,57.0,2,-214168,23843,238011,117,True,0,4,2,6,2022-23,Son_Heung-min
6,6,6,6.0,0,3,55,0,0.4,428,0.0,0.67,0.67,0.2,79,0,3,14.3,104.4,2022-09-17T16:30:00Z,31,10,0,0,0,0,8,0,1101949,0,2,6,38.0,19,148426,210666,62240,117,True,0,4,3,8,2022-23,Son_Heung-min
7,7,7,7.0,0,0,9,0,14.9,428,0.06,0.06,0.0,2.2,81,3,0,1.9,4.2,2022-10-01T11:30:00Z,71,1,0,0,0,0,9,0,1189387,1,1,3,0.0,2,152184,253350,101166,117,False,0,3,4,9,2022-23,Son_Heung-min
8,8,8,8.0,1,0,22,1,36.4,428,0.33,0.4,0.07,0.72,93,0,0,8.2,30.0,2022-10-08T16:30:00Z,79,5,0,0,0,0,10,0,1102122,1,1,0,16.0,6,-87118,66145,153263,117,False,0,3,3,10,2022-23,Son_Heung-min
9,9,9,9.0,0,0,15,1,35.3,428,0.14,0.48,0.34,0.43,109,0,0,10.9,14.4,2022-10-15T16:30:00Z,90,8,0,0,0,0,11,0,1267541,1,0,2,59.0,3,145211,191855,46644,117,True,0,4,2,11,2022-23,Son_Heung-min
10,10,10,10.0,0,0,6,0,27.5,428,0.05,0.08,0.03,1.61,119,2,0,3.9,8.6,2022-10-19T19:15:00Z,90,14,0,0,0,0,12,0,1453523,1,0,2,3.0,2,11576,96895,85319,118,False,0,3,4,12,2022-23,Son_Heung-min
11,11,11,11.0,0,0,-3,0,16.3,428,0.11,0.59,0.48,1.21,128,2,0,6.5,0.0,2022-10-23T15:30:00Z,90,15,0,0,0,0,13,0,1128769,1,2,1,49.0,2,-147185,15868,163053,118,True,0,4,3,13,2022-23,Son_Heung-min
12,12,12,12.0,0,0,12,0,85.1,428,0.53,0.77,0.24,0.54,132,2,0,14.5,19.6,2022-10-29T14:00:00Z,90,3,0,0,0,0,14,0,1078253,1,3,2,40.0,2,-58245,41644,99889,117,False,0,3,2,14,2022-23,Son_Heung-min
13,13,13,13.0,0,0,0,0,0.0,428,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2022-11-06T16:30:00Z,0,12,0,0,0,0,15,0,762269,0,2,1,0.0,0,-311621,7387,319008,117,True,0,4,4,15,2022-23,Son_Heung-min
14,14,14,14.0,0,0,0,0,0.0,428,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,11,0,0,0,0,16,0,656606,0,3,4,0.0,0,-111850,329,112179,116,True,0,4,2,16,2022-23,Son_Heung-min
15,15,15,15.0,0,0,5,0,3.4,428,0.05,0.15,0.1,2.15,163,2,0,3.7,12.4,2022-12-26T12:30:00Z,90,4,0,0,0,0,17,0,665966,1,2,2,21.0,2,2372,46911,44539,116,False,0,3,3,17,2022-23,Son_Heung-min
16,16,16,16.0,0,0,11,0,21.7,428,0.08,0.14,0.06,1.0,178,2,0,5.6,17.4,2023-01-01T14:00:00Z,90,2,0,0,0,0,18,0,655739,1,2,0,17.0,2,-12100,5168,17268,116,True,0,4,2,18,2022-23,Son_Heung-min
17,17,17,17.0,0,0,26,1,15.0,428,0.06,0.58,0.52,0.79,185,0,1,8.9,46.2,2023-01-04T20:00:00Z,90,7,0,0,0,0,19,0,649677,1,4,0,28.0,8,-7472,6702,14174,116,False,0,3,2,19,2022-23,Son_Heung-min
18,18,18,18.0,0,0,2,0,14.4,428,0.1,0.67,0.57,1.66,199,2,0,5.6,6.4,2023-01-15T16:30:00Z,90,1,0,0,0,0,20,0,721546,1,2,0,35.0,2,57169,75773,18604,116,True,0,4,4,20,2022-23,Son_Heung-min
