Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,31.0,0.0,0.0,0,16,0,6.0,30.0,13.2,0.0,0.0,403,0.0,0.0,5,0.0,4,0,3.5,403.0,20.0,1.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,2.0,0,1,0,47740,0.0,0.0,0.0,0,4,2.0,0,0,0,0,45,False,0.0,0,3,5,1,2018-19,,,,,,Angelo_Ogbonna
1,1,1,1.0,0,47.0,0.0,0.0,0,10,0,5.0,39.0,0.8,0.0,0.0,403,0.0,0.0,20,1.0,2,0,2.7,928.0,25.8,0.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,7.0,0,2,0,50801,0.0,0.0,0.0,2,1,0.0,0,-1604,2978,4582,45,True,0.0,1,3,2,2,2018-19,,,,,,Angelo_Ogbonna
2,2,2,2.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,21,0.0,0,0,0.0,1455.0,0.0,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,3,0,43603,0.0,0.0,0.0,1,3,0.0,0,-7689,559,8248,45,False,0.0,0,3,4,3,2018-19,,,,,,Angelo_Ogbonna
3,3,3,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,40,0.0,0,0,0.0,1986.0,0.0,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,4,0,38993,0.0,0.0,0.0,1,0,0.0,0,-5247,403,5650,44,True,0.0,0,3,3,4,2018-19,,,,,,Angelo_Ogbonna
4,4,4,4.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,43,0.0,0,0,0.0,2523.0,0.0,0.0,2018-09-16T15:00:00Z,16 Sep 16:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,5,0,34463,0.0,0.0,0.0,3,1,0.0,0,-4832,133,4965,44,False,0.0,0,3,3,5,2018-19,,,,,,Angelo_Ogbonna
5,5,5,5.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,60,0.0,0,0,0.0,3060.0,0.0,0.0,2018-09-23T12:30:00Z,23 Sep 13:30,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,6,0,32088,0.0,0.0,0.0,0,0,0.0,0,-2591,130,2721,43,True,0.0,0,3,4,6,2018-19,,,,,,Angelo_Ogbonna
6,6,6,6.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,69,0.0,0,0,0.0,3598.0,0.0,0.0,2018-09-29T11:30:00Z,29 Sep 12:30,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,7,0,30414,0.0,0.0,0.0,1,3,0.0,0,-1827,118,1945,43,True,0.0,0,3,4,7,2018-19,,,,,,Angelo_Ogbonna
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,71,0.0,0,0,0.0,4137.0,0.0,0.0,2018-10-05T19:00:00Z,05 Oct 20:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,8,0,29280,0.0,0.0,0.0,0,1,0.0,0,-1241,120,1361,43,False,0.0,0,3,2,8,2018-19,,,,,,Angelo_Ogbonna
8,8,8,8.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,403,0.0,0.0,89,0.0,0,0,0.0,4679.0,0.0,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,9,0,27926,0.0,0.0,0.0,1,0,0.0,0,-1456,119,1575,43,True,0.0,0,3,4,9,2018-19,,,,,,Angelo_Ogbonna
9,9,9,9.0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0.0,0.0,403,0.0,0.0,95,0.0,1,0,0.6,5225.0,0.0,0.0,2018-10-27T16:30:00Z,27 Oct 17:30,0.0,0.0,9,0.0,0.0,11,0,0.0,0,0,0.0,0,10,0,27295,0.0,0.0,2.0,1,1,8.0,1,-729,142,871,42,False,0.0,0,3,3,10,2018-19,,,,,,Angelo_Ogbonna
