Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
10,10,10,10.0,0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,14842,0,0,3,0.0,0,-1219,272,1491,50,False,0,2,2,13,2022-23,Cheick_Doucouré
11,11,11,11.0,0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,13875,0,0,1,0.0,0,-1044,259,1303,50,True,0,2,2,14,2022-23,Cheick_Doucouré
12,12,12,12.0,0,0,15,0,3.8,514,0.03,0.12,0.09,0.26,149,1,0,2.3,12.0,2022-11-06T14:00:00Z,76,19,0,0,0,0,15,0,12336,1,2,1,7.0,2,-1510,40,1550,50,False,0,2,3,15,2022-23,Cheick_Doucouré
13,13,13,13.0,0,0,15,0,13.5,514,0.02,0.02,0.0,1.07,157,1,0,2.7,13.4,2022-11-12T15:00:00Z,84,16,0,0,0,0,16,0,12109,1,0,1,0.0,2,-341,187,528,50,False,0,2,2,16,2022-23,Cheick_Doucouré
14,14,14,14.0,0,0,18,0,11.8,514,0.0,0.0,0.0,2.33,165,3,0,3.3,20.8,2022-12-26T15:00:00Z,83,9,0,0,0,0,17,0,12003,1,3,0,0.0,2,-259,645,904,50,True,0,2,2,17,2022-23,Cheick_Doucouré
15,15,15,15.0,0,0,11,1,0.7,514,0.0,0.17,0.17,0.56,171,0,0,3.6,17.6,2022-12-31T15:00:00Z,90,3,0,0,0,0,18,0,11880,1,2,0,18.0,3,-182,134,316,50,False,0,2,2,18,2022-23,Cheick_Doucouré
16,16,16,16.0,0,0,16,0,34.1,514,0.07,0.17,0.1,1.39,185,4,0,6.9,23.6,2023-01-04T20:00:00Z,90,18,0,0,0,0,19,0,11780,1,4,0,11.0,2,-127,97,224,50,True,0,2,3,19,2022-23,Cheick_Doucouré
17,17,17,17.0,0,0,8,0,23.2,514,0.05,0.08,0.03,1.64,194,1,0,6.4,32.2,2023-01-15T14:00:00Z,90,6,0,0,0,0,20,0,12180,1,0,1,9.0,1,144,522,378,50,False,1,2,4,20,2022-23,Cheick_Doucouré
18,18,18,18.0,0,0,11,0,11.2,514,0.02,0.02,0.0,1.28,63,1,0,2.1,10.0,2023-01-18T20:00:00Z,70,14,0,0,0,0,20,0,12180,1,1,1,0.0,2,144,522,378,50,True,0,2,3,20,2022-23,Cheick_Doucouré
19,19,19,19.0,0,0,8,1,4.9,514,0.19,0.23,0.04,1.41,203,0,0,2.3,14.2,2023-01-21T17:30:00Z,90,15,0,0,0,0,21,0,11833,1,0,0,4.0,2,-241,93,334,50,True,1,2,3,21,2022-23,Cheick_Doucouré
20,20,20,20.0,1,1,29,0,11.2,514,0.01,0.05,0.04,2.04,216,2,0,4.1,25.8,2023-02-04T15:00:00Z,81,14,0,0,0,0,22,0,11602,1,1,2,4.0,6,-310,115,425,50,False,0,2,4,22,2022-23,Cheick_Doucouré
21,21,21,21.0,0,0,0,0,1.6,514,0.0,0.05,0.05,2.36,223,1,0,1.1,5.4,2023-02-11T15:00:00Z,90,5,0,0,0,0,23,0,11899,1,1,1,4.0,1,217,432,215,50,True,1,2,3,23,2022-23,Cheick_Doucouré
22,22,22,22.0,0,0,11,0,12.3,514,0.04,0.04,0.0,0.83,232,1,0,2.6,13.4,2023-02-18T15:00:00Z,90,4,0,0,0,0,24,0,11818,1,1,1,0.0,2,-112,158,270,50,False,0,2,3,24,2022-23,Cheick_Doucouré
23,23,23,23.0,0,0,9,1,1.2,514,0.02,0.03,0.01,0.9,242,0,0,1.9,15.2,2023-02-25T19:45:00Z,90,12,0,0,0,0,25,0,12046,1,0,0,3.0,3,47,323,276,50,True,0,2,4,25,2022-23,Cheick_Doucouré
24,24,24,24.0,0,0,-6,0,1.0,514,0.01,0.01,0.0,1.47,252,1,0,0.0,0.0,2023-03-04T15:00:00Z,61,2,0,0,0,1,26,0,12013,1,0,1,0.0,-1,49,262,213,50,False,0,2,2,26,2022-23,Cheick_Doucouré
25,25,25,25.0,0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,11362,0,1,0,0.0,0,-645,23,668,50,True,0,2,5,27,2022-23,Cheick_Doucouré
26,26,26,26.0,0,0,5,0,0.8,514,0.0,0.02,0.02,0.29,73,1,0,0.7,5.4,2023-03-15T19:30:00Z,45,5,0,0,0,0,27,0,11362,1,0,1,1.0,0,-645,23,668,50,False,1,2,3,27,2022-23,Cheick_Doucouré
27,27,27,27.0,0,0,18,0,1.6,514,0.02,0.02,0.0,1.47,271,4,0,1.7,15.2,2023-03-19T14:00:00Z,90,1,0,0,0,0,28,0,11412,1,1,4,0.0,2,-25,89,114,50,False,0,2,4,28,2022-23,Cheick_Doucouré
28,28,28,28.0,0,0,13,0,22.8,514,0.07,0.18,0.11,0.22,285,1,0,4.9,13.8,2023-04-01T14:00:00Z,90,10,0,0,0,0,29,0,11383,1,1,2,12.0,2,-42,100,142,50,True,0,2,3,29,2022-23,Cheick_Doucouré
29,29,29,29.0,0,0,7,0,16.3,514,0.03,0.03,0.0,0.89,294,1,0,2.6,9.8,2023-04-09T13:00:00Z,79,11,0,0,0,0,30,0,11426,1,5,1,0.0,2,15,109,94,50,False,0,2,2,30,2022-23,Cheick_Doucouré
30,30,30,30.0,1,0,18,1,11.9,514,0.02,0.18,0.16,0.78,307,0,0,3.8,20.4,2023-04-15T14:00:00Z,84,17,0,0,0,0,31,0,11594,1,2,0,6.0,6,135,244,109,50,False,0,2,2,31,2022-23,Cheick_Doucouré
31,31,31,31.0,0,0,8,1,1.9,514,0.02,0.1,0.08,0.42,315,0,0,2.3,12.0,2023-04-22T14:00:00Z,77,8,0,0,0,0,32,0,12899,1,0,0,9.0,3,1000,1160,160,50,True,0,2,2,32,2022-23,Cheick_Doucouré
32,32,32,32.0,0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,12520,0,0,2,0.0,0,-125,192,317,50,False,0,2,2,33,2022-23,Cheick_Doucouré
33,33,33,33.0,0,0,19,0,14.2,514,0.03,0.03,0.0,1.86,335,3,0,3.1,16.8,2023-04-29T11:30:00Z,90,19,0,0,0,0,34,0,12172,1,3,4,0.0,2,-345,107,452,50,True,0,2,2,34,2022-23,Cheick_Doucouré
34,34,34,34.0,0,0,12,0,11.7,514,0.02,0.05,0.03,0.88,348,1,0,4.5,16.2,2023-05-06T14:00:00Z,90,18,0,0,0,0,35,0,12235,1,0,1,17.0,2,5,250,245,50,False,0,2,4,35,2022-23,Cheick_Doucouré
35,35,35,35.0,0,0,16,1,13.6,514,0.05,0.11,0.06,0.3,355,0,0,2.3,7.4,2023-05-13T14:00:00Z,80,3,0,0,0,0,36,0,12328,1,0,2,2.0,3,54,284,230,50,True,0,2,2,36,2022-23,Cheick_Doucouré
36,36,36,36.0,0,0,11,0,1.2,514,0.01,0.03,0.02,1.83,363,2,0,1.2,9.4,2023-05-20T14:00:00Z,90,9,0,0,0,0,37,0,12444,1,2,2,1.0,2,83,316,233,50,False,0,2,2,37,2022-23,Cheick_Doucouré
37,37,37,37.0,0,0,14,0,0.0,514,0.08,0.24,0.16,0.2,375,1,0,0.0,0.0,2023-05-28T15:30:00Z,67,16,0,0,0,0,38,0,12548,1,1,1,0.0,2,56,263,207,50,True,0,2,2,38,2022-23,Cheick_Doucouré
0,0,0,,0,0,12,1,33.0,223,0.03,0.04,0.01,0.49,7,0,0,5.7,14.6,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,3688,1,1,0,9.0,3,0,0,0,50,False,0,2,2,1,2023-24,Cheick_Doucouré
1,1,1,,0,0,8,0,4.4,223,0.1,0.21,0.11,2.0,12,1,0,1.6,5.2,2023-08-21T19:00:00Z,90,1,0,0,0,0,2,0,7011,1,1,0,6.0,1,839,1583,744,50,True,1,2,4,2,2023-24,Cheick_Doucouré
2,2,2,,0,0,17,0,4.9,223,0.04,0.04,0.0,0.97,23,1,0,2.7,21.8,2023-08-26T14:00:00Z,90,4,0,0,0,0,3,0,7741,1,1,1,0.0,2,17,1073,1056,50,False,0,2,3,3,2023-24,Cheick_Doucouré
3,3,3,,0,0,21,0,2.5,223,0.02,0.02,0.0,1.34,36,2,0,2.4,19.2,2023-09-03T13:00:00Z,90,20,0,0,0,0,4,0,8035,1,2,3,2.0,2,-167,817,984,50,True,0,2,2,4,2023-24,Cheick_Doucouré
4,4,4,,0,0,22,0,18.1,223,0.26,0.26,0.0,2.57,41,2,0,4.3,21.2,2023-09-16T14:00:00Z,90,2,0,0,0,0,5,0,8384,1,1,3,4.0,2,-90,859,949,50,False,0,2,4,5,2023-24,Cheick_Doucouré
5,5,5,,0,0,12,1,2.1,223,0.01,0.01,0.0,0.59,56,0,0,1.4,11.6,2023-09-23T14:00:00Z,90,10,0,0,0,0,6,0,8975,1,0,0,0.0,2,377,1096,719,50,True,1,2,2,6,2023-24,Cheick_Doucouré
6,6,6,,0,0,9,1,0.9,223,0.01,0.01,0.0,1.69,65,0,0,2.1,20.2,2023-09-30T14:00:00Z,90,14,0,0,0,0,7,0,8987,1,1,0,0.0,3,-122,919,1041,50,False,0,2,4,7,2023-24,Cheick_Doucouré
7,7,7,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,9908,0,0,0,0.0,0,612,1863,1251,50,True,0,2,2,8,2023-24,Cheick_Doucouré
8,8,8,,0,0,14,0,33.3,223,0.03,0.14,0.11,2.39,87,4,0,5.9,14.8,2023-10-21T14:00:00Z,90,15,0,0,0,0,9,0,8240,1,0,4,11.0,2,-1534,186,1720,50,False,0,2,4,9,2023-24,Cheick_Doucouré
9,9,9,,0,0,11,0,12.2,223,0.04,0.09,0.05,1.12,96,2,0,3.7,20.4,2023-10-27T19:00:00Z,90,18,0,0,0,0,10,0,8290,1,2,1,4.0,2,-139,470,609,50,True,0,2,3,10,2023-24,Cheick_Doucouré
10,10,10,,0,0,3,0,0.8,223,0.0,0.0,0.0,0.43,102,0,0,0.7,6.6,2023-11-04T15:00:00Z,57,6,0,0,0,0,11,0,9190,1,2,0,0.0,1,755,1351,596,50,False,0,2,2,11,2023-24,Cheick_Doucouré
11,11,11,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,8830,0,3,2,0.0,0,-336,417,753,50,True,0,2,2,12,2023-24,Cheick_Doucouré
12,12,12,,0,0,12,0,26.3,223,0.22,0.22,0.0,0.17,125,0,0,3.7,10.2,2023-11-25T15:00:00Z,53,12,0,0,0,0,13,0,8925,1,1,2,0.0,1,-40,709,749,50,False,0,2,2,13,2023-24,Cheick_Doucouré
13,13,13,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,7429,0,1,1,0.0,0,-1469,38,1507,50,False,0,2,3,14,2023-24,Cheick_Doucouré
14,14,14,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,6856,0,2,0,0.0,0,-596,11,607,50,True,0,2,2,15,2023-24,Cheick_Doucouré
15,15,15,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,11,0,0,0,0,16,0,6440,0,2,1,0.0,0,-417,24,441,49,True,0,2,4,16,2023-24,Cheick_Doucouré
16,16,16,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,6091,0,2,2,0.0,0,-353,21,374,49,False,0,2,5,17,2023-24,Cheick_Doucouré
17,17,17,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,5,0,0,0,0,18,0,5906,0,1,1,0.0,0,-200,19,219,49,True,0,2,3,18,2023-24,Cheick_Doucouré
18,18,18,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,7,0,0,0,0,19,0,5780,0,1,2,0.0,0,-134,10,144,49,False,0,2,3,19,2023-24,Cheick_Doucouré
19,19,19,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,4,0,0,0,0,20,0,5663,0,1,3,0.0,0,-115,25,140,49,True,0,2,3,20,2023-24,Cheick_Doucouré
20,20,20,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20T12:30:00Z,0,1,0,0,0,0,21,0,5456,0,0,5,0.0,0,-207,15,222,49,False,0,2,4,21,2023-24,Cheick_Doucouré
21,21,21,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,17,0,0,0,0,22,0,5355,0,2,3,0.0,0,-111,17,128,49,True,0,2,2,22,2023-24,Cheick_Doucouré
22,22,22,,0,0,0,0,0.0,223,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,5308,0,1,4,0.0,0,-46,20,66,49,False,0,2,3,23,2023-24,Cheick_Doucouré
