Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,3,0,17.8,531,11,0,0,2.2,3.2,2020-09-20T15:30:00Z,45,5,0,0,0,0,2,0,56428,2,0,1.0,1,38957,44312,5355,60,False,0,4,4,2,2020-21,,,,,,Thiago_Alcántara do Nascimento
1,1,1,1.0,0,0,0,0,0.0,531,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,1,0,0,0,0,3,0,249668,1,3,0.0,0,143807,181207,37400,60,True,0,3,3,3,2020-21,,,,,,Thiago_Alcántara do Nascimento
2,2,2,2.0,0,0,0,0,0.0,531,30,0,0,0.0,0.0,2020-10-04T18:15:00Z,0,2,0,0,0,0,4,0,166362,2,7,0.0,0,-76846,34170,111016,60,False,0,4,3,4,2020-21,,,,,,Thiago_Alcántara do Nascimento
3,3,3,3.0,0,0,19,0,26.8,531,41,2,0,5.5,17.0,2020-10-17T11:30:00Z,90,7,0,0,0,0,5,0,141678,2,2,11.0,2,-33810,18888,52698,60,False,0,4,3,5,2020-21,,,,,,Thiago_Alcántara do Nascimento
4,4,4,4.0,0,0,0,0,0.0,531,54,0,0,0.0,0.0,2020-10-24T19:00:00Z,0,15,0,0,0,0,6,0,135098,1,2,0.0,0,-9675,13627,23302,60,True,0,3,2,6,2020-21,,,,,,Thiago_Alcántara do Nascimento
5,5,5,5.0,0,0,0,0,0.0,531,63,0,0,0.0,0.0,2020-10-31T17:30:00Z,0,19,0,0,0,0,7,0,121441,1,2,0.0,0,-15059,4888,19947,60,True,0,3,4,7,2020-21,,,,,,Thiago_Alcántara do Nascimento
6,6,6,6.0,0,0,0,0,0.0,531,75,0,0,0.0,0.0,2020-11-08T16:30:00Z,0,12,0,0,0,0,8,0,100549,1,1,0.0,0,-21176,2441,23617,59,False,0,4,5,8,2020-21,,,,,,Thiago_Alcántara do Nascimento
7,7,7,7.0,0,0,0,0,0.0,531,83,0,0,0.0,0.0,2020-11-22T19:15:00Z,0,9,0,0,0,0,9,0,86847,0,3,0.0,0,-14254,2301,16555,59,True,0,3,4,9,2020-21,,,,,,Thiago_Alcántara do Nascimento
8,8,8,8.0,0,0,0,0,0.0,531,90,0,0,0.0,0.0,2020-11-28T12:30:00Z,0,3,0,0,0,0,10,0,81061,1,1,0.0,0,-6899,1474,8373,58,False,0,4,3,10,2020-21,,,,,,Thiago_Alcántara do Nascimento
9,9,9,9.0,0,0,0,0,0.0,531,103,0,0,0.0,0.0,2020-12-06T19:15:00Z,0,20,0,0,0,0,11,0,69024,0,4,0.0,0,-12073,514,12587,58,True,0,3,2,11,2020-21,,,,,,Thiago_Alcántara do Nascimento
10,10,10,10.0,0,0,0,0,0.0,531,112,0,0,0.0,0.0,2020-12-13T16:30:00Z,0,8,0,0,0,0,12,0,63270,1,1,0.0,0,-6273,234,6507,58,False,0,4,2,12,2020-21,,,,,,Thiago_Alcántara do Nascimento
11,11,11,11.0,0,0,0,0,0.0,531,127,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,17,0,0,0,0,13,0,60536,1,2,0.0,0,-2919,206,3125,58,True,0,3,3,13,2020-21,,,,,,Thiago_Alcántara do Nascimento
12,12,12,12.0,0,0,0,0,0.0,531,132,0,0,0.0,0.0,2020-12-19T12:30:00Z,0,6,0,0,0,0,14,0,58896,7,0,0.0,0,-1734,622,2356,57,False,0,4,3,14,2020-21,,,,,,Thiago_Alcántara do Nascimento
13,13,13,13.0,0,0,0,0,0.0,531,144,0,0,0.0,0.0,2020-12-27T16:30:00Z,0,18,0,0,0,0,15,0,57582,1,1,0.0,0,-1397,1554,2951,57,True,0,3,2,15,2020-21,,,,,,Thiago_Alcántara do Nascimento
14,14,14,14.0,0,0,4,0,2.1,531,155,0,0,1.8,7.4,2020-12-30T20:00:00Z,17,14,0,0,0,0,16,0,57516,0,0,8.0,1,-206,1008,1214,57,False,0,4,2,16,2020-21,,,,,,Thiago_Alcántara do Nascimento
15,15,15,15.0,0,0,9,0,18.4,531,166,1,0,6.4,11.6,2021-01-04T20:00:00Z,90,16,0,0,0,0,17,0,70673,0,1,34.0,1,12431,14312,1881,57,False,1,4,2,17,2020-21,,,,,,Thiago_Alcántara do Nascimento
16,16,16,16.0,0,0,24,1,27.4,531,184,0,0,6.6,28.8,2021-01-17T16:30:00Z,90,13,0,0,0,0,19,0,97424,0,0,10.0,3,16115,19711,3596,57,True,0,3,4,19,2020-21,,,,,,Thiago_Alcántara do Nascimento
