Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,7,1,1.3,621,243,0,0,1.9,13.2,2020-02-01T15:00:00Z,67,7,0,0,0,0,25,0,2775,1,0,4.0,3,2681,2866,185,50,False,0,3,3,,,,,
1,0,0,9,0,2.1,621,258,1,0,1.2,3.4,2020-02-09T14:00:00Z,60,3,0,0,0,0,26,0,8367,1,2,6.0,2,5415,5893,478,50,True,0,3,2,,,,,
2,0,0,7,0,2.8,621,268,1,0,1.8,8.8,2020-02-22T15:00:00Z,80,4,0,0,0,0,27,0,8648,1,1,6.0,2,353,1563,1210,50,True,0,3,2,,,,,
3,0,0,2,0,0.3,621,288,0,0,0.0,0.0,2020-03-07T15:00:00Z,1,14,0,0,0,0,29,0,7101,0,1,0.0,1,-183,765,948,49,True,0,3,2,,,,,
4,0,0,5,1,5.5,621,271,0,0,0.9,1.0,2020-06-17T17:00:00Z,68,2,0,0,0,0,39,0,7591,0,0,2.0,3,865,3557,2692,48,False,0,3,2,,,,,
5,0,0,9,0,4.3,621,296,1,0,0.9,2.4,2020-06-21T13:00:00Z,65,13,0,0,0,0,39,0,7591,0,3,2.0,2,865,3557,2692,48,False,0,3,2,,,,,
6,0,0,4,0,0.5,621,305,1,0,0.8,7.0,2020-06-24T17:00:00Z,45,12,0,0,0,0,40,0,6919,0,3,0.0,1,-579,307,886,48,False,0,3,4,,,,,
7,1,3,43,0,12.2,621,318,1,1,10.1,62.2,2020-07-02T17:00:00Z,90,17,0,0,0,0,41,0,6376,1,3,27.0,13,-600,80,680,47,True,0,3,3,,,,,
8,0,0,6,0,8.1,621,321,1,0,4.6,8.6,2020-07-05T11:00:00Z,90,5,0,0,0,0,42,0,13509,1,1,29.0,2,6389,7160,771,47,False,0,3,3,,,,,
9,0,0,10,1,6.1,621,338,0,0,2.0,10.2,2020-07-08T17:00:00Z,90,20,0,0,0,0,43,0,15048,0,1,4.0,3,1975,3217,1242,47,True,0,3,4,,,,,
10,0,0,9,1,2.0,621,347,0,0,0.6,3.6,2020-07-11T16:30:00Z,62,6,0,0,0,0,44,0,15501,0,3,0.0,3,563,2120,1557,47,True,0,3,4,,,,,
11,0,0,1,0,0.8,621,356,1,0,0.9,6.0,2020-07-16T17:00:00Z,45,9,0,0,0,0,45,0,15956,0,2,2.0,1,518,1911,1393,47,False,0,3,3,,,,,
12,0,0,15,0,18.6,621,367,1,0,2.9,10.6,2020-07-20T17:00:00Z,90,8,0,0,0,0,46,0,16598,1,0,0.0,2,322,1407,1085,47,True,0,3,2,,,,,
13,0,0,20,0,1.4,621,379,3,0,1.7,15.4,2020-07-26T15:00:00Z,90,16,0,0,0,0,47,0,15075,1,3,0.0,2,-912,837,1749,47,False,0,3,2,,,,,
0,0,0,7,0,18.0,360,8,0,0,2.7,8.6,2020-09-14T17:00:00Z,14,20,0,0,0,0,1,0,10068,2,0,0.0,1,0,0,0,50,True,0,2,2,,,,,
1,0,0,10,0,0.7,360,10,1,0,3.5,8.0,2020-09-21T17:00:00Z,90,2,0,0,0,0,2,0,10578,0,1,26.0,2,-495,1080,1575,50,False,0,2,3,,,,,
2,0,0,10,0,22.4,360,25,1,0,3.8,12.0,2020-09-27T11:00:00Z,90,10,0,0,0,0,3,0,11089,1,0,4.0,2,-161,1686,1847,50,True,0,2,3,,,,,
3,0,0,8,0,4.6,360,29,2,0,1.7,10.4,2020-10-04T13:00:00Z,90,1,0,0,0,0,4,0,11153,1,2,2.0,1,-331,1237,1568,50,False,1,2,4,,,,,
4,0,0,10,0,13.4,360,46,1,0,3.6,11.2,2020-10-18T11:00:00Z,90,8,0,0,0,0,5,0,10886,1,1,11.0,2,-691,1028,1719,50,True,0,2,2,,,,,
5,0,1,30,0,25.4,360,54,2,1,10.5,48.8,2020-10-24T19:00:00Z,90,11,0,0,0,0,6,0,10337,1,2,31.0,7,-632,603,1235,50,False,1,2,3,,,,,
6,0,0,11,0,16.3,360,66,1,0,4.9,11.0,2020-10-31T12:30:00Z,90,12,0,0,0,0,7,0,12880,1,0,22.0,2,1953,3029,1076,50,True,0,2,4,,,,,
7,1,0,20,0,12.8,360,71,4,0,3.9,20.6,2020-11-07T17:30:00Z,90,5,0,0,0,0,8,0,13881,1,4,6.0,4,843,2268,1425,50,False,1,2,4,,,,,
8,0,0,12,0,15.3,360,86,1,0,3.7,17.8,2020-11-22T14:00:00Z,90,19,0,0,0,0,9,0,17910,1,0,4.0,2,3320,5783,2463,50,True,0,2,4,,,,,
9,0,0,15,0,25.2,360,97,1,0,5.3,18.2,2020-11-28T20:00:00Z,90,18,0,0,0,0,10,0,19089,0,1,10.0,1,1116,2979,1863,50,False,1,2,2,,,,,
10,0,0,9,0,12.3,360,105,2,0,2.3,9.0,2020-12-06T14:15:00Z,90,9,0,0,0,0,11,0,17499,2,1,2.0,2,-1507,1257,2764,50,True,0,2,4,,,,,
11,0,0,4,0,2.3,360,117,3,0,1.1,0.2,2020-12-13T12:00:00Z,90,16,0,0,0,0,12,0,16430,0,3,8.0,2,-1182,716,1898,50,False,0,2,2,,,,,
12,0,0,2,0,0.2,360,124,0,0,0.0,0.0,2020-12-17T20:00:00Z,11,13,0,0,0,0,13,0,15662,3,2,0.0,1,-860,444,1304,50,True,0,2,4,,,,,
13,0,0,0,0,0.0,360,129,0,0,0.0,0.0,2020-12-20T12:00:00Z,0,3,0,0,0,0,14,0,13789,1,1,0.0,0,-1919,221,2140,50,False,0,2,3,,,,,
14,0,0,0,0,0.0,360,146,0,0,0.0,0.0,2020-12-26T20:00:00Z,0,7,0,0,0,0,15,0,10730,1,0,0.0,0,-3045,64,3109,50,True,0,2,4,,,,,
15,0,0,0,0,0.0,360,150,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,4,0,0,0,0,16,0,9883,0,1,0.0,0,-911,28,939,50,False,0,2,2,,,,,
16,0,0,0,0,0.0,360,162,0,0,0.0,0.0,2021-01-02T15:00:00Z,0,6,0,0,0,0,17,0,9160,0,2,0.0,0,-744,92,836,49,False,0,2,3,,,,,
17,0,0,0,0,0.0,360,174,0,0,0.0,0.0,2021-01-12T18:00:00Z,0,14,0,0,0,0,18,0,8178,0,1,0.0,0,-796,71,867,49,True,0,2,2,,,,,
18,0,0,0,0,0.0,360,186,0,0,0.0,0.0,2021-01-17T14:00:00Z,0,17,0,0,0,0,19,0,8042,3,1,0.0,0,-357,15,372,49,True,0,2,3,,,,,
19,0,0,0,0,0.0,360,192,0,0,0.0,0.0,2021-01-27T20:15:00Z,0,13,0,0,0,0,20,0,7908,2,1,0.0,0,-167,258,425,49,False,0,2,4,,,,,
20,0,0,0,0,0.0,360,205,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,12,0,0,0,0,21,0,7531,0,1,0.0,0,-391,45,436,49,False,0,2,5,,,,,
21,0,0,0,0,0.0,360,214,0,0,0.0,0.0,2021-02-02T18:00:00Z,0,18,0,0,0,0,22,0,7380,1,2,0.0,0,-150,78,228,49,True,0,2,2,,,,,
22,0,0,0,0,0.0,360,226,0,0,0.0,0.0,2021-02-07T19:15:00Z,0,5,0,0,0,0,23,0,7148,2,1,0.0,0,-232,19,251,49,True,0,2,4,,,,,
23,0,0,0,0,0.0,360,238,0,0,0.0,0.0,2021-02-15T18:00:00Z,0,19,0,0,0,0,24,0,7290,0,3,0.0,0,115,334,219,49,False,0,2,4,,,,,
24,0,0,0,0,0.0,360,243,0,0,0.0,0.0,2021-02-20T20:00:00Z,0,8,0,0,0,0,25,0,7325,0,1,0.0,0,23,269,246,49,False,0,2,2,,,,,
25,0,0,0,0,0.0,360,256,0,0,0.0,0.0,2021-02-28T19:15:00Z,0,11,0,0,0,0,26,0,6965,2,0,0.0,0,-361,67,428,49,True,0,2,4,,,,,
26,0,0,0,0,0.0,360,285,0,0,0.0,0.0,2021-03-03T18:00:00Z,0,2,0,0,0,0,26,0,6965,0,1,0.0,0,-361,67,428,49,True,0,2,2,,,,,
27,0,0,0,0,0.0,360,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,16,0,0,0,0,27,0,6935,2,0,0.0,0,-45,142,187,49,True,0,2,2,,,,,
28,0,0,0,0,0.0,360,274,0,0,0.0,0.0,2021-03-14T14:00:00Z,0,9,0,0,0,0,28,0,6797,0,5,0.0,0,-145,99,244,49,False,0,2,4,,,,,
29,0,0,0,0,0.0,360,293,0,0,0.0,0.0,2021-04-03T14:00:00Z,0,10,0,0,0,0,30,0,6703,1,2,0.0,0,-21,50,71,49,False,0,2,3,,,,,
30,0,0,0,0,0.0,360,305,0,0,0.0,0.0,2021-04-11T18:00:00Z,0,1,0,0,0,0,31,0,6642,3,0,0.0,0,-61,25,86,49,True,0,2,3,,,,,
31,0,0,0,0,0.0,360,318,0,0,0.0,0.0,2021-04-17T19:15:00Z,0,20,0,0,0,0,32,0,6739,0,1,0.0,0,93,154,61,49,False,0,2,3,,,,,
32,0,0,0,0,0.0,360,326,0,0,0.0,0.0,2021-04-24T19:00:00Z,0,3,0,0,0,0,33,0,6619,0,1,0.0,0,-120,26,146,49,True,0,2,3,,,,,
33,0,0,3,0,11.5,360,337,3,0,1.8,2.0,2021-05-02T18:15:00Z,45,17,0,0,0,0,34,0,6583,0,4,4.0,1,-40,6,46,49,False,0,2,4,,,,,
34,0,0,1,0,1.3,360,346,1,0,1.0,0.2,2021-05-08T14:00:00Z,59,6,0,0,0,0,35,0,6630,2,0,8.0,1,38,71,33,49,True,0,2,2,,,,,
35,0,0,0,0,0.0,360,351,0,0,0.0,0.0,2021-05-16T18:00:00Z,0,7,0,0,0,0,36,0,6634,1,0,0.0,0,-4,45,49,49,False,0,2,3,,,,,
36,0,0,0,0,0.0,360,365,0,0,0.0,0.0,2021-05-19T17:00:00Z,0,14,0,0,0,0,37,0,6612,0,1,0.0,0,-20,12,32,49,False,0,2,2,,,,,
