Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,16,0,21.3,302,2,1,0,3.8,16.6,2019-08-10T14:00:00Z,90,3,0,0,0,0,1,0,21532,1,1,0.0,2,0,0,0,50,False,0,3,2,,,,,
1,0,0,17,1,61.8,302,18,0,0,8.8,18.0,2019-08-18T13:00:00Z,90,7,0,0,0,0,2,0,22697,0,1,8.0,3,-267,1668,1935,50,True,0,3,3,,,,,
2,0,0,16,0,31.8,302,27,2,0,5.9,19.4,2019-08-24T14:00:00Z,90,9,0,0,0,0,3,0,21533,2,1,8.0,2,-1654,2002,3656,50,True,0,3,3,,,,,
3,0,0,13,0,17.3,302,33,2,0,4.6,22.0,2019-08-31T14:00:00Z,90,6,0,0,0,0,4,0,19025,2,2,7.0,2,-2908,1048,3956,50,False,0,3,4,,,,,
4,0,0,23,0,54.8,302,47,1,0,8.4,29.6,2019-09-14T14:00:00Z,90,16,0,0,0,0,5,0,18412,1,0,0.0,2,-1130,1610,2740,50,True,0,3,3,,,,,
5,1,0,15,1,0.8,302,55,0,0,0.7,6.4,2019-09-21T14:00:00Z,63,8,0,0,0,0,6,0,16583,2,0,0.0,5,-1897,463,2360,49,False,1,3,4,,,,,
6,0,0,9,0,19.4,302,68,1,0,4.4,17.2,2019-09-28T11:30:00Z,76,10,0,0,0,0,7,0,17154,1,0,7.0,2,194,1763,1569,49,True,0,3,4,,,,,
7,0,0,18,1,43.0,302,79,0,0,7.7,32.0,2019-10-05T14:00:00Z,90,18,0,0,0,0,8,0,18835,0,0,2.0,3,1327,2735,1408,49,False,0,3,3,,,,,
8,0,0,17,1,15.7,302,88,0,0,2.9,12.4,2019-10-21T19:00:00Z,84,1,0,0,0,0,9,0,18435,0,1,1.0,3,-414,1327,1741,49,True,0,3,3,,,,,
9,0,0,11,0,4.9,302,100,1,0,1.6,11.0,2019-10-26T14:00:00Z,62,19,0,0,0,0,10,0,19400,1,1,0.0,2,798,1794,996,49,False,0,3,2,,,,,
10,0,0,11,1,2.8,302,108,0,0,2.1,18.4,2019-11-02T15:00:00Z,90,5,0,0,0,0,11,0,20713,0,3,0.0,3,1055,2841,1786,49,True,0,3,3,,,,,
11,0,0,11,0,18.2,302,119,1,0,4.4,17.0,2019-11-09T15:00:00Z,90,17,0,0,0,0,12,0,21865,1,1,9.0,1,1084,2737,1653,49,False,1,3,4,,,,,
12,0,0,14,0,23.0,302,128,3,0,4.0,9.2,2019-11-24T16:30:00Z,90,12,0,0,0,0,13,0,24124,3,3,8.0,2,1868,3999,2131,49,True,0,3,4,,,,,
13,0,1,24,0,16.6,302,140,1,0,3.9,22.8,2019-12-01T14:00:00Z,90,20,0,0,0,0,14,0,23793,1,1,0.0,3,-343,1603,1946,49,False,0,3,3,,,,,
14,0,0,15,0,8.2,302,145,2,0,3.2,16.4,2019-12-05T19:30:00Z,71,13,0,0,0,0,15,0,23230,2,0,7.0,2,-614,724,1338,49,True,0,3,2,,,,,
