Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,1,0,22,0,13.6,20,0.03,0.03,0.0,1.18,2,1,0,4.9,33.6,2023-08-12T12:00:00Z,90,16,0,0,0,0,1,0,1463572,1.0,1,2,2.0,5,0,0,0,50,True,0,4,2
1,0,2,29,1,1.2,20,0.01,0.01,0.0,1.06,12,0,0,2.9,27.6,2023-08-21T19:00:00Z,90,8,0,0,0,0,2,0,2061837,1.0,1,0,0.0,8,279299,320796,41497,51,False,0,4,2
2,0,0,14,0,14.5,20,0.03,0.07,0.04,0.53,21,2,0,3.9,17.6,2023-08-26T14:00:00Z,90,10,0,0,0,0,3,0,2652845,1.0,2,2,7.0,1,460200,511623,51423,52,True,0,4,2
3,0,0,17,0,2.3,20,0.01,0.01,0.0,0.96,31,1,0,2.3,20.2,2023-09-03T15:30:00Z,90,14,0,0,0,0,4,0,2705729,1.0,1,3,0.0,2,15799,170346,154547,52,True,0,4,3
4,0,0,27,1,1.2,20,0.01,0.01,0.0,0.3,43,0,0,2.7,25.6,2023-09-17T15:30:00Z,90,9,0,0,0,0,5,0,2854851,1.0,1,0,0.0,6,63946,162369,98423,52,False,0,4,2
5,0,0,11,0,1.3,20,0.01,0.01,0.0,1.5,51,2,0,2.3,21.2,2023-09-24T13:00:00Z,90,18,0,0,0,0,6,0,2874684,1.0,2,2,0.0,1,1035,92811,91776,52,True,0,4,3
6,0,0,25,1,0.4,20,0.0,0.0,0.0,0.69,62,0,0,0.8,7.4,2023-09-30T14:00:00Z,90,3,0,0,0,0,7,0,2682207,1.0,4,0,0.0,6,-179708,62539,242247,52,False,0,4,2
7,0,1,26,1,1.3,20,0.01,0.01,0.0,0.55,71,0,0,1.5,14.0,2023-10-08T15:30:00Z,90,13,0,0,0,0,8,0,2604523,1.0,0,1,0.0,7,-99840,75874,175714,52,True,0,4,5
8,0,0,14,0,2.1,20,0.01,0.01,0.0,1.36,84,2,0,1.2,10.2,2023-10-21T16:30:00Z,90,7,0,0,0,0,9,0,2492944,1.0,2,2,0.0,1,-134453,47496,181949,52,False,0,4,3
9,0,1,27,1,8.3,20,0.3,0.3,0.0,0.03,91,0,0,2.1,12.4,2023-10-28T14:00:00Z,90,17,0,0,0,0,10,0,2554328,1.0,0,5,0.0,7,36611,116206,79595,52,True,0,4,2
10,0,0,11,0,2.1,20,0.01,0.03,0.02,1.09,107,1,0,1.7,12.4,2023-11-04T17:30:00Z,90,15,0,0,0,0,11,0,2603103,1.0,0,1,2.0,2,42403,94261,51858,52,False,0,4,4
11,0,1,27,0,5.5,20,0.03,0.67,0.64,0.3,111,1,1,8.6,47.6,2023-11-11T15:00:00Z,90,6,0,0,0,0,12,0,2929972,1.0,1,3,33.0,9,292317,319162,26845,53,True,0,4,2
12,0,0,22,1,2.3,20,0.03,0.04,0.01,1.11,121,0,0,1.1,7.6,2023-11-25T17:30:00Z,90,4,0,0,0,0,13,0,3467448,1.0,1,0,1.0,6,494798,518161,23363,54,False,0,4,3
13,0,0,8,0,1.8,20,0.01,0.01,0.0,0.71,131,1,0,1.0,8.4,2023-12-02T15:00:00Z,90,20,0,0,0,0,14,0,3692181,1.0,1,2,0.0,1,237051,257774,20723,55,True,1,4,2
14,0,0,14,0,1.1,20,0.01,0.01,0.0,0.5,146,3,0,1.7,15.4,2023-12-05T20:15:00Z,90,12,0,0,0,0,15,0,3748177,1.0,4,3,0.0,1,56865,112473,55608,55,False,0,4,2
15,0,0,11,0,1.5,20,0.01,0.37,0.36,0.51,151,1,0,2.8,18.8,2023-12-09T17:30:00Z,90,2,0,0,0,0,16,0,3663408,1.0,0,1,8.0,2,-82721,41022,123743,55,False,0,4,4
16,0,1,29,1,2.3,20,0.01,0.01,0.0,0.69,161,0,0,2.3,18.8,2023-12-17T14:00:00Z,90,5,0,0,0,0,17,0,3714787,1.0,0,2,2.0,7,30570,100406,69836,55,True,0,4,3
17,0,0,15,0,0.6,20,0.0,0.0,0.0,0.95,174,1,0,2.0,19.6,2023-12-23T17:30:00Z,90,11,0,0,0,0,18,0,3692346,1.0,1,1,0.0,2,-7237,45858,53095,55,False,0,4,5
18,0,0,16,0,23.0,20,0.04,0.14,0.1,1.48,181,2,0,5.1,19.8,2023-12-28T20:15:00Z,90,19,0,0,0,0,19,0,3788776,1.0,2,0,8.0,1,64315,96025,31710,55,True,0,4,2
19,0,0,11,0,2.8,20,0.02,0.02,0.0,1.34,193,2,0,1.8,13.4,2023-12-31T14:00:00Z,90,10,0,0,0,0,20,0,3841556,1.0,1,2,2.0,0,42208,101584,59376,56,False,1,4,2
20,0,0,27,1,0.4,20,0.0,0.0,0.0,0.33,201,0,0,1.3,12.8,2024-01-20T12:30:00Z,90,8,0,0,0,0,21,0,3947334,1.0,0,5,0.0,6,71794,253198,181404,56,True,0,4,2
21,0,0,16,0,5.6,20,0.04,0.04,0.0,0.4,215,1,0,3.0,24.0,2024-01-30T19:30:00Z,90,16,0,0,0,0,22,0,3982957,1.0,2,1,0.0,2,29331,99712,70381,56,False,0,4,2
22,0,0,7,0,0.1,20,0.0,0.0,0.0,0.41,221,1,0,0.6,6.0,2024-02-04T16:30:00Z,90,11,0,0,0,0,23,0,3872769,1.0,1,3,0.0,1,-108381,12855,121236,56,True,1,4,4
0,0,0,0,0,0.0,27,,,,,2,0,0,0.0,0.0,2020-09-12T11:30:00Z,0,8,0,0,0,0,1,0,216705,,3,0,0.0,0,0,0,0,45,False,0,3,2
1,0,0,0,0,0.0,27,,,,,9,0,0,0.0,0.0,2020-09-19T19:00:00Z,0,19,0,0,0,0,2,0,156887,,1,2,0.0,0,-65518,5835,71353,44,True,0,4,4
2,0,0,0,0,0.0,27,,,,,23,0,0,0.0,0.0,2020-09-28T19:00:00Z,0,11,0,0,0,0,3,0,116140,,1,3,0.0,0,-44835,5059,49894,43,False,0,3,3
3,0,0,0,0,0.0,27,,,,,29,0,0,0.0,0.0,2020-10-04T13:00:00Z,0,15,0,0,0,0,4,0,95977,,1,2,0.0,0,-22507,3013,25520,43,True,0,4,2
4,0,0,0,0,0.0,27,,,,,44,0,0,0.0,0.0,2020-10-17T16:30:00Z,0,12,0,0,0,0,5,0,78646,,0,1,0.0,0,-18522,3257,21779,42,False,0,3,5
5,0,0,0,0,0.0,27,,,,,49,0,0,0.0,0.0,2020-10-25T19:15:00Z,0,9,0,0,0,0,6,0,70830,,1,0,0.0,0,-8628,1758,10386,42,True,0,4,4
6,0,0,0,0,0.0,27,,,,,64,0,0,0.0,0.0,2020-11-01T16:30:00Z,0,13,0,0,0,0,7,0,65970,,1,0,0.0,0,-5449,1085,6534,42,False,0,3,4
7,0,0,0,0,0.0,27,,,,,69,0,0,0.0,0.0,2020-11-08T19:15:00Z,0,2,0,0,0,0,8,0,62217,,3,0,0.0,0,-4015,1447,5462,41,True,0,4,2
8,0,0,0,0,0.0,27,,,,,82,0,0,0.0,0.0,2020-11-22T16:30:00Z,0,10,0,0,0,0,9,0,59134,,0,0,0.0,0,-3463,2085,5548,41,False,0,3,3
9,0,0,0,0,0.0,27,,,,,89,0,0,0.0,0.0,2020-11-29T19:15:00Z,0,20,0,0,0,0,10,0,57248,,2,1,0.0,0,-2078,664,2742,41,True,0,4,2
10,0,0,0,0,0.0,27,,,,,106,0,0,0.0,0.0,2020-12-06T16:30:00Z,0,17,0,0,0,0,11,0,55012,,0,2,0.0,0,-2345,613,2958,41,False,0,3,4
11,0,0,0,0,0.0,27,,,,,109,0,0,0.0,0.0,2020-12-13T19:15:00Z,0,4,0,0,0,0,12,0,53896,,1,0,0.0,0,-1430,776,2206,41,True,0,4,2
12,0,0,0,0,0.0,27,,,,,119,0,0,0.0,0.0,2020-12-16T18:00:00Z,0,16,0,0,0,0,13,0,53109,,1,1,0.0,0,-891,643,1534,41,True,0,4,2
13,0,0,0,0,0.0,27,,,,,133,0,0,0.0,0.0,2020-12-19T17:30:00Z,0,7,0,0,0,0,14,0,52984,,1,2,0.0,0,-384,1096,1480,40,False,0,3,3
14,0,0,0,0,0.0,27,,,,,139,0,0,0.0,0.0,2020-12-26T17:30:00Z,0,5,0,0,0,0,15,0,52792,,1,3,0.0,0,-655,1646,2301,40,True,0,4,4
15,0,0,0,0,0.0,27,,,,,149,0,0,0.0,0.0,2020-12-29T18:00:00Z,0,3,0,0,0,0,16,0,52017,,1,0,0.0,0,-944,699,1643,40,False,0,3,3
16,0,0,0,0,0.0,27,,,,,168,0,0,0.0,0.0,2021-01-02T20:00:00Z,0,18,0,0,0,0,17,0,51222,,4,0,0.0,0,-969,694,1663,40,False,0,3,2
17,0,0,0,0,0.0,27,,,,,169,0,0,0.0,0.0,2021-01-14T20:00:00Z,0,6,0,0,0,0,18,0,46760,,0,0,0.0,0,-3612,567,4179,40,True,0,4,2
18,0,0,0,0,0.0,27,,,,,179,0,0,0.0,0.0,2021-01-18T20:00:00Z,0,14,0,0,0,0,19,0,45874,,0,3,0.0,0,-1878,11,1889,40,True,0,4,2
19,0,0,0,0,0.0,27,,,,,197,0,0,0.0,0.0,2021-01-26T20:15:00Z,0,16,0,0,0,0,20,0,43678,,3,1,0.0,0,-2342,13,2355,40,False,0,3,2
