Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,713,263,0,0,0.0,0.0,2022-02-26T15:30:00Z,0,4,0,0,0,0,27,0,0,2,0,0.0,0,0,0,0,45,False,0,2,2,27,2021-22,,,,,,Tommi_O'Reilly
1,1,1,1.0,0,0,0,0,0.0,713,271,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,16,0,0,0,0,28,0,58,0,4,0.0,0,39,46,7,45,True,0,2,2,28,2021-22,,,,,,Tommi_O'Reilly
2,2,2,2.0,0,0,0,0,0.0,713,196,0,0,0.0,0.0,2022-03-10T19:45:00Z,0,10,0,0,0,0,28,0,58,3,0,0.0,0,39,46,7,45,False,0,2,2,28,2021-22,,,,,,Tommi_O'Reilly
3,3,3,3.0,0,0,0,0,0.0,713,290,0,0,0.0,0.0,2022-03-13T14:00:00Z,0,19,0,0,0,0,29,0,93,1,2,0.0,0,6,30,24,45,False,0,2,3,29,2021-22,,,,,,Tommi_O'Reilly
4,4,4,4.0,0,0,0,0,0.0,713,291,0,0,0.0,0.0,2022-03-19T12:30:00Z,0,1,0,0,0,0,30,0,156,1,0,0.0,0,19,37,18,45,True,0,2,4,30,2021-22,,,,,,Tommi_O'Reilly
5,5,5,5.0,0,0,0,0,0.0,713,310,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,20,0,0,0,0,31,0,130,1,2,0.0,0,-2,24,26,45,False,0,2,3,31,2021-22,,,,,,Tommi_O'Reilly
6,6,6,6.0,0,0,0,0,0.0,713,312,0,0,0.0,0.0,2022-04-09T16:30:00Z,0,17,0,0,0,0,32,0,137,4,0,0.0,0,1,13,12,45,True,0,2,3,32,2021-22,,,,,,Tommi_O'Reilly
7,7,7,7.0,0,0,0,0,0.0,713,337,0,0,0.0,0.0,2022-04-23T14:00:00Z,0,9,0,0,0,0,34,0,194,0,0,0.0,0,30,49,19,45,False,0,2,3,34,2021-22,,,,,,Tommi_O'Reilly
8,8,8,8.0,0,0,0,0,0.0,713,341,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,15,0,0,0,0,35,0,201,0,2,0.0,0,-7,25,32,45,True,0,2,2,35,2021-22,,,,,,Tommi_O'Reilly
9,9,9,9.0,0,0,0,0,0.0,713,354,0,0,0.0,0.0,2022-05-07T14:00:00Z,0,5,0,0,0,0,36,0,222,3,1,0.0,0,13,36,23,45,False,0,2,2,36,2021-22,,,,,,Tommi_O'Reilly
