Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,579,164,0,0,0.0,0.0,2019-12-16T19:45:00Z,0,4,0,0,0,0,17,0,0,1,1,0.0,0,0,0,0,40,True,0,3,2,,,,,
1,0,0,0,0,0.0,579,176,0,0,0.0,0.0,2019-12-21T15:00:00Z,0,13,0,0,0,0,18,0,376,0,1,0.0,0,141,158,17,40,False,0,3,2,,,,,
2,0,0,0,0,0.0,579,184,0,0,0.0,0.0,2019-12-26T15:00:00Z,0,19,0,0,0,0,19,0,633,1,2,0.0,0,112,172,60,40,True,0,3,2,,,,,
3,0,0,0,0,0.0,579,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,16,0,0,0,0,20,0,824,1,1,0.0,0,57,125,68,40,False,0,3,2,,,,,
4,0,0,0,0,0.0,579,207,0,0,0.0,0.0,2020-01-01T17:30:00Z,0,14,0,0,0,0,21,0,1040,1,1,0.0,0,25,133,108,40,False,0,3,2,,,,,
5,0,0,0,0,0.0,579,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,1,0,0,0,0,22,0,1325,1,1,0.0,0,13,163,150,40,True,0,3,3,,,,,
6,0,0,0,0,0.0,579,225,0,0,0.0,0.0,2020-01-18T15:00:00Z,0,11,0,0,0,0,23,0,1534,2,2,0.0,0,10,144,134,40,False,0,3,4,,,,,
7,0,0,0,0,0.0,579,239,0,0,0.0,0.0,2020-01-21T19:30:00Z,0,16,0,0,0,0,24,0,1703,2,0,0.0,0,29,114,85,40,True,0,3,3,,,,,
8,0,0,0,0,0.0,579,243,0,0,0.0,0.0,2020-02-01T15:00:00Z,0,15,0,0,0,0,25,0,1944,1,0,0.0,0,27,174,147,40,True,0,3,3,,,,,
9,0,0,0,0,0.0,579,255,0,0,0.0,0.0,2020-02-08T12:30:00Z,0,8,0,0,0,0,26,0,2206,1,3,0.0,0,70,194,124,40,False,0,3,4,,,,,
10,0,0,0,0,0.0,579,264,0,0,0.0,0.0,2020-02-22T15:00:00Z,0,13,0,0,0,0,27,0,2656,0,1,0.0,0,173,292,119,40,True,0,3,2,,,,,
11,0,0,0,0,0.0,579,273,0,0,0.0,0.0,2020-02-29T12:30:00Z,0,4,0,0,0,0,28,0,2981,1,0,0.0,0,62,235,173,40,False,0,3,2,,,,,
12,0,0,0,0,0.0,579,284,0,0,0.0,0.0,2020-03-07T15:00:00Z,0,18,0,0,0,0,29,0,3239,0,1,0.0,0,80,253,173,40,True,0,3,2,,,,,
13,0,0,0,0,0.0,579,292,0,0,0.0,0.0,2020-06-20T18:45:00Z,0,3,0,0,0,0,39,0,4842,2,0,0.0,0,968,1520,552,40,False,0,3,2,,,,,
14,0,0,0,0,0.0,579,304,0,0,0.0,0.0,2020-06-24T19:15:00Z,0,10,0,0,0,0,40,0,5120,0,4,0.0,0,4,242,238,40,False,0,3,5,,,,,
15,0,0,0,0,0.0,579,315,0,0,0.0,0.0,2020-06-29T19:00:00Z,0,5,0,0,0,0,41,0,5186,1,0,0.0,0,-46,120,166,40,True,0,3,3,,,,,
16,0,0,2,0,0.4,579,323,1,0,0.1,1.0,2020-07-04T14:00:00Z,7,9,0,0,0,0,42,0,5324,0,3,0.0,1,-24,147,171,40,False,0,3,3,,,,,
17,0,0,0,0,0.0,579,335,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,6,0,0,0,0,43,0,5753,3,2,0.0,0,256,422,166,40,True,0,3,4,,,,,
18,0,0,0,0,0.0,579,341,0,0,0.0,0.0,2020-07-12T13:15:00Z,0,2,0,0,0,0,44,0,5892,0,2,0.0,0,81,290,209,40,False,0,3,2,,,,,
19,0,0,5,0,10.5,579,354,0,0,1.6,5.6,2020-07-16T19:15:00Z,6,12,0,0,0,0,45,0,5908,2,0,0.0,1,-50,141,191,40,True,0,3,4,,,,,
20,0,0,11,0,26.6,579,370,2,0,4.1,12.4,2020-07-20T19:15:00Z,90,20,0,0,0,0,46,0,6276,0,2,2.0,1,219,377,158,40,False,0,3,3,,,,,
21,0,0,5,0,21.2,579,374,1,0,3.9,17.4,2020-07-26T15:00:00Z,90,17,0,0,0,0,47,0,6861,1,1,0.0,1,287,538,251,40,True,1,3,3,,,,,
0,0,0,23,1,0.7,146,1,0,0,1.8,17.6,2020-09-12T14:00:00Z,90,16,0,0,0,0,1,0,783246,0,1,0.0,6,0,0,0,40,True,0,3,2,,,,,
1,1,0,16,0,1.2,146,15,1,0,1.3,12.0,2020-09-19T16:30:00Z,90,13,0,0,0,0,2,0,1222530,3,1,0.0,5,266503,313081,46578,40,False,0,2,4,,,,,
2,0,0,10,0,6.9,146,21,2,0,3.1,21.6,2020-09-26T14:00:00Z,90,7,0,0,0,0,3,0,1680837,2,1,2.0,1,390665,451120,60455,41,True,0,3,4,,,,,
3,0,0,5,0,1.3,146,31,4,0,1.0,8.2,2020-10-03T11:30:00Z,90,5,0,0,0,0,4,0,1813731,0,4,0.0,0,120420,175712,55292,41,False,0,2,4,,,,,
4,0,0,4,0,0.9,146,40,1,0,1.0,9.2,2020-10-18T13:00:00Z,90,3,0,0,0,0,5,0,1922192,1,1,0.0,1,89411,198576,109165,41,True,1,3,3,,,,,
5,0,0,13,0,1.8,146,53,1,0,4.0,21.6,2020-10-24T14:00:00Z,90,8,0,0,0,0,6,0,1943442,2,1,17.0,2,16161,87186,71025,42,False,0,2,2,,,,,
6,0,0,0,0,0.0,146,68,0,0,0.0,0.0,2020-10-30T20:00:00Z,0,20,0,0,0,0,7,0,1891746,0,2,0.0,0,-52387,33850,86237,42,False,0,2,3,,,,,
7,0,0,0,0,0.0,146,72,0,0,0.0,0.0,2020-11-07T15:00:00Z,0,10,0,0,0,0,8,0,1706256,1,4,0.0,0,-177716,10961,188677,42,True,0,3,3,,,,,
8,0,0,0,0,0.0,146,80,0,0,0.0,0.0,2020-11-23T17:30:00Z,0,4,0,0,0,0,9,0,1496091,0,1,0.0,0,-210604,20899,231503,41,False,0,2,2,,,,,
9,0,0,0,0,0.0,146,92,0,0,0.0,0.0,2020-11-27T20:00:00Z,0,14,0,0,0,0,10,0,1472886,2,0,0.0,0,-42304,25174,67478,41,True,0,3,2,,,,,
10,0,0,0,0,0.0,146,107,0,0,0.0,0.0,2020-12-06T12:00:00Z,0,18,0,0,0,0,11,0,1371762,5,1,0.0,0,-93873,20960,114833,41,False,0,2,2,,,,,
11,0,0,0,0,0.0,146,110,0,0,0.0,0.0,2020-12-13T14:15:00Z,0,17,0,0,0,0,12,0,1315023,1,1,0.0,0,-71931,21756,93687,40,True,0,3,3,,,,,
12,0,0,0,0,0.0,146,125,0,0,0.0,0.0,2020-12-16T20:00:00Z,0,19,0,0,0,0,13,0,1239325,1,1,0.0,0,-75627,10300,85927,40,False,0,2,4,,,,,
13,0,0,0,0,0.0,146,132,0,0,0.0,0.0,2020-12-19T12:30:00Z,0,11,0,0,0,0,14,0,1196474,7,0,0.0,0,-48312,16826,65138,40,True,0,3,4,,,,,
14,0,0,0,0,0.0,146,140,0,0,0.0,0.0,2020-12-26T15:00:00Z,0,2,0,0,0,0,15,0,1169158,0,3,0.0,0,-34239,42889,77128,39,False,0,2,3,,,,,
15,0,0,11,0,0.4,146,152,1,0,2.1,20.2,2020-12-28T15:00:00Z,90,9,0,0,0,0,16,0,1131427,1,1,0.0,2,-38233,26543,64776,39,True,0,3,4,,,,,
16,0,0,20,1,6.1,146,162,0,0,2.8,22.2,2021-01-02T15:00:00Z,90,15,0,0,0,0,17,0,1148523,0,2,0.0,6,14283,62149,47866,39,True,0,3,2,,,,,
17,0,2,27,1,26.3,146,169,0,0,4.8,21.6,2021-01-14T20:00:00Z,90,1,0,0,0,0,18,0,1658542,0,0,0.0,8,101983,162937,60954,39,False,0,2,4,,,,,
18,0,0,8,0,0.3,146,185,4,0,1.3,12.4,2021-01-17T19:15:00Z,90,12,0,0,0,0,19,0,1394508,0,4,0.0,0,115421,168821,53400,39,False,0,2,5,,,,,
19,0,0,18,0,2.9,146,195,3,0,2.3,17.8,2021-01-26T18:00:00Z,90,19,0,0,0,0,20,0,1430029,3,2,2.0,1,57027,128001,70974,39,True,0,3,4,,,,,
20,0,0,0,0,0.0,146,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,20,0,0,0,0,21,0,1436784,0,1,0.0,0,4857,60454,55597,39,True,0,3,2,,,,,
21,0,0,0,0,0.0,146,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,14,0,0,0,0,22,0,1398013,2,1,0.0,0,-40193,26924,67117,39,False,0,2,2,,,,,
22,0,0,10,0,1.9,146,222,2,0,1.7,15.0,2021-02-08T20:00:00Z,90,10,0,0,0,0,23,0,1310062,0,2,0.0,1,-89073,17706,106779,39,False,0,2,3,,,,,
