Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,23,1,11.2,483,1,0,0,2.3,8.2,2021-08-13T19:00:00Z,70,1,0,0,0,0,1,0,35174,0,2,4.0,6,0,0,0,45,True,0,2,4,1,2021-22,,,,,,Kristoffer_Ajer
1,1,1,1.0,0,0,21,1,0.6,483,13,0,0,2.7,8.4,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,62183,0,0,18.0,6,10046,13680,3634,45,False,0,2,2,2,2021-22,,,,,,Kristoffer_Ajer
2,2,2,2.0,0,0,10,0,3.5,483,21,1,0,2.2,14.6,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,73855,1,1,4.0,2,8091,13571,5480,45,False,0,2,2,3,2021-22,,,,,,Kristoffer_Ajer
3,3,3,3.0,0,0,8,0,1.0,483,32,1,0,1.3,10.2,2021-09-11T14:00:00Z,90,4,0,0,0,0,4,0,87655,1,0,2.0,1,9187,22222,13035,45,True,1,2,2,4,2021-22,,,,,,Kristoffer_Ajer
4,4,4,4.0,0,1,25,1,0.4,483,50,0,0,1.8,17.2,2021-09-18T11:30:00Z,90,20,0,0,0,0,5,0,85576,2,0,0.0,7,-2353,5683,8036,45,False,0,2,3,5,2021-22,,,,,,Kristoffer_Ajer
5,5,5,5.0,0,0,11,0,4.3,483,52,3,0,2.8,23.2,2021-09-25T16:30:00Z,90,11,0,0,0,0,6,0,98263,3,3,0.0,1,9781,15541,5760,45,True,0,2,4,6,2021-22,,,,,,Kristoffer_Ajer
6,6,6,6.0,0,0,0,0,0.0,483,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,19,0,0,0,0,7,0,106599,2,1,0.0,0,7291,12122,4831,45,False,0,2,3,7,2021-22,,,,,,Kristoffer_Ajer
7,7,7,7.0,0,0,0,0,0.0,483,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,6,0,0,0,0,8,0,94367,1,0,0.0,0,-11518,1624,13142,45,True,0,2,4,8,2021-22,,,,,,Kristoffer_Ajer
8,8,8,8.0,0,0,3,0,1.1,483,82,1,0,3.0,6.6,2021-10-24T13:00:00Z,45,9,0,0,0,0,9,0,92474,2,1,22.0,1,-2690,1628,4318,45,True,0,2,2,9,2021-22,,,,,,Kristoffer_Ajer
9,9,9,9.0,0,0,0,0,0.0,483,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,92383,1,3,0.0,0,-798,3945,4743,45,False,0,2,2,10,2021-22,,,,,,Kristoffer_Ajer
10,10,10,10.0,0,0,0,0,0.0,483,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,15,0,0,0,0,11,0,76831,2,1,0.0,0,-15167,228,15395,45,True,0,2,2,11,2021-22,,,,,,Kristoffer_Ajer
11,11,11,11.0,0,0,0,0,0.0,483,116,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,14,0,0,0,0,12,0,63820,3,3,0.0,0,-13287,140,13427,45,False,0,2,3,12,2021-22,,,,,,Kristoffer_Ajer
12,12,12,12.0,0,0,0,0,0.0,483,122,0,0,0.0,0.0,2021-11-28T14:00:00Z,0,8,0,0,0,0,13,0,57055,0,1,0.0,0,-6993,26,7019,45,True,0,2,2,13,2021-22,,,,,,Kristoffer_Ajer
13,13,13,13.0,0,0,0,0,0.0,483,140,0,0,0.0,0.0,2021-12-02T19:30:00Z,0,17,0,0,0,0,14,0,53918,0,2,0.0,0,-3307,20,3327,44,False,0,2,4,14,2021-22,,,,,,Kristoffer_Ajer
14,14,14,14.0,0,0,0,0,0.0,483,143,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,10,0,0,0,0,15,0,50728,2,2,0.0,0,-3224,24,3248,44,False,0,2,2,15,2021-22,,,,,,Kristoffer_Ajer
15,15,15,15.0,0,0,0,0,0.0,483,152,0,0,0.0,0.0,2021-12-10T20:00:00Z,0,18,0,0,0,0,16,0,48034,1,2,0.0,0,-2587,58,2645,44,True,0,2,2,16,2021-22,,,,,,Kristoffer_Ajer
16,16,16,16.0,0,0,0,0,0.0,483,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,4,0,0,0,0,19,0,44020,0,2,0.0,0,-1062,40,1102,44,False,0,2,2,19,2021-22,,,,,,Kristoffer_Ajer
17,17,17,17.0,0,0,0,0,0.0,483,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,12,0,0,0,0,20,0,43648,1,0,0.0,0,-550,5,555,44,True,0,2,5,20,2021-22,,,,,,Kristoffer_Ajer
18,18,18,18.0,0,0,0,0,0.0,483,202,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,2,0,0,0,0,21,0,43056,1,2,0.0,0,-704,72,776,44,True,0,2,2,21,2021-22,,,,,,Kristoffer_Ajer
19,19,19,19.0,0,0,11,0,1.8,483,176,4,0,1.4,12.0,2022-01-11T19:45:00Z,90,16,0,0,0,0,21,0,43056,1,4,0.0,0,-704,72,776,44,False,0,2,3,21,2021-22,,,,,,Kristoffer_Ajer
20,20,20,20.0,0,0,9,0,10.6,483,214,3,0,3.2,21.6,2022-01-16T14:00:00Z,90,11,0,0,0,0,22,0,43374,0,3,0.0,0,-335,558,893,44,False,1,2,5,22,2021-22,,,,,,Kristoffer_Ajer
21,21,21,21.0,0,0,0,0,0.0,483,162,0,0,0.0,0.0,2022-01-19T20:00:00Z,0,13,0,0,0,0,22,0,43374,3,1,0.0,0,-335,558,893,44,True,0,2,3,22,2021-22,,,,,,Kristoffer_Ajer
