Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,32.0,0.0,0.0,0,13,1,0.0,28.0,13.4,5.0,0.0,343,0.0,0.0,8,0.0,0,0,6.1,343.0,10.0,1.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,5.0,0,1,0,24948,4.0,0.0,0.0,0,0,38.0,3,0,0,0,55,True,0.0,0,2,2,1,2018-19,,,,,,Nathan_Redmond
1,1,1,1.0,0,25.0,0.0,0.0,0,0,0,0.0,19.0,2.9,1.0,0.0,343,0.0,0.0,16,1.0,2,0,0.7,868.0,0.0,0.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,4.0,0,2,0,26113,6.0,0.0,1.0,1,2,5.0,2,-1559,1659,3218,55,False,0.0,0,2,3,2,2018-19,,,,,,Nathan_Redmond
2,2,2,2.0,0,43.0,0.0,0.0,0,12,0,2.0,32.0,23.4,3.0,0.0,343,0.0,0.0,28,0.0,2,0,5.2,1395.0,10.4,1.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,90,0.0,1.0,11,0,0.0,0,0,5.0,0,3,0,23776,3.0,0.0,0.0,2,1,18.0,2,-2877,1442,4319,55,True,0.0,0,2,3,3,2018-19,,,,,,Nathan_Redmond
3,3,3,3.0,0,37.0,0.0,0.0,0,13,1,1.0,30.0,23.3,4.0,0.0,343,0.0,0.0,35,0.0,0,0,7.7,1926.0,17.0,1.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,90,0.0,1.0,7,0,0.0,0,0,2.0,0,4,0,22057,3.0,0.0,0.0,2,0,37.0,3,-2235,1057,3292,54,False,0.0,0,2,2,4,2018-19,,,,,,Nathan_Redmond
4,4,4,4.0,0,25.0,1.0,0.0,0,13,0,1.0,19.0,40.6,4.0,0.0,343,0.0,0.0,47,1.0,2,0,7.7,2463.0,14.8,3.0,2018-09-17T19:00:00Z,17 Sep 20:00,0.0,0.0,90,1.0,2.0,3,0,0.0,0,0,3.0,0,5,0,23335,4.0,0.0,0.0,2,2,22.0,2,639,3328,2689,54,True,0.0,0,2,2,5,2018-19,,,,,,Nathan_Redmond
5,5,5,5.0,0,37.0,0.0,0.0,0,10,0,3.0,32.0,8.5,0.0,0.0,343,0.0,0.0,58,0.0,3,0,2.1,3000.0,6.6,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,3.0,0,6,0,20522,4.0,1.0,0.0,0,3,6.0,2,-2672,478,3150,54,False,0.0,0,2,5,6,2018-19,,,,,,Nathan_Redmond
6,6,6,6.0,0,28.0,0.0,0.0,0,7,0,2.0,20.0,44.4,4.0,0.0,343,0.0,1.0,70,0.0,2,0,9.4,3538.0,17.8,4.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,90,0.0,0.0,20,0,0.0,0,0,7.0,0,7,0,19379,9.0,0.0,0.0,0,2,32.0,2,-1341,569,1910,54,False,0.0,0,2,3,7,2018-19,,,,,,Nathan_Redmond
7,7,7,7.0,0,32.0,0.0,0.0,0,13,0,4.0,28.0,20.0,0.0,0.0,343,0.0,0.0,78,0.0,3,0,6.5,4077.0,17.8,1.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,90,0.0,1.0,6,0,0.0,0,0,5.0,0,8,0,18457,2.0,0.0,0.0,3,0,27.0,2,-959,416,1375,53,True,0.0,0,2,4,8,2018-19,,,,,,Nathan_Redmond
8,8,8,8.0,0,37.0,1.0,0.0,0,4,1,0.0,23.0,28.7,1.0,0.0,343,0.0,0.0,82,3.0,0,0,4.4,4619.0,9.8,2.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,90,2.0,1.0,2,0,0.0,0,0,8.0,0,9,0,18268,5.0,0.0,1.0,0,0,5.0,3,-396,1163,1559,53,False,0.0,0,2,3,9,2018-19,,,,,,Nathan_Redmond
9,9,9,9.0,0,37.0,0.0,0.0,0,13,1,1.0,28.0,32.5,2.0,0.0,343,0.0,0.0,98,0.0,0,0,7.8,5165.0,14.0,2.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,90,0.0,2.0,15,0,0.0,0,0,7.0,0,10,0,18886,2.0,0.0,1.0,0,0,31.0,3,387,1504,1117,53,True,0.0,0,2,2,10,2018-19,,,,,,Nathan_Redmond
