Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,80223,0.0,1,0,0.0,0,0,0,0,45,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2023-08-21T19:00:00Z,0,1,0,0,0,0,2,0,74486,0.0,1,0,0.0,0,-10691,890,11581,45,True,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,68815,0.0,1,1,0.0,0,-7273,968,8241,45,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,20,0,0,0,0,4,0,61542,0.0,2,3,0.0,0,-7875,660,8535,44,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,2,0,0,0,0,5,0,46808,0.0,1,3,0.0,0,-14708,10,14718,44,False,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,10,0,0,0,0,6,0,40211,0.0,0,0,0.0,0,-6816,0,6816,44,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,35616,0.0,1,0,0.0,0,-4521,0,4521,44,False,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,32332,0.0,0,0,0.0,0,-3332,0,3332,44,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,15,0,0,0,0,9,0,30016,0.0,0,4,0.0,0,-2457,0,2457,44,False,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,18,0,0,0,0,10,0,27908,0.0,2,1,0.0,0,-2129,0,2129,44,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,6,0,0,0,0,11,0,26533,0.0,2,0,0.0,0,-1402,0,1402,44,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
11,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,25596,0.0,3,2,0.0,0,-932,0,932,44,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
12,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,12,0,0,0,0,13,0,24353,0.0,1,2,0.0,0,-1214,0,1214,44,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
13,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,23622,0.0,1,1,0.0,0,-805,0,805,44,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
14,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,3,0,0,0,0,15,0,22956,0.0,2,0,0.0,0,-667,0,667,44,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
15,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,11,0,0,0,0,16,0,22365,0.0,2,1,0.0,0,-582,0,582,44,True,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,21813,0.0,2,2,0.0,0,-536,0,536,44,False,0,2,5,,,,,,,,,,,,,,,,,,,,,,,
17,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,5,0,0,0,0,18,0,21390,0.0,1,1,0.0,0,-435,0,435,44,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
18,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27T19:30:00Z,0,7,0,0,0,0,19,0,21128,0.0,1,2,0.0,0,-287,0,287,44,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,4,0,0,0,0,20,0,20754,0.0,1,3,0.0,0,-373,0,373,44,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20T12:30:00Z,0,1,0,0,0,0,21,0,20186,0.0,0,5,0.0,0,-544,0,544,44,False,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
21,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30T20:00:00Z,0,17,0,0,0,0,22,0,19944,0.0,2,3,0.0,0,-271,0,271,44,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
22,0,0,0,0,0.0,227,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,5,0,0,0,0,23,0,19848,0.0,1,4,0.0,0,-108,0,108,44,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0.0,137,,,,,3,0,0,0.0,0.0,2018-08-11T14:00:00Z,0,9,0,0,0,0,1,0,12383,,2,0,0.0,0,0,0,0,45,False,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,11 Aug 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.0,137,,,,,15,0,0,0.0,0.0,2018-08-20T19:00:00Z,0,12,0,0,0,0,2,0,11333,,2,0,0.0,0,-1698,61,1759,45,True,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,20 Aug 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.0,137,,,,,29,0,0,0.0,0.0,2018-08-26T12:30:00Z,0,18,0,0,0,0,3,0,10149,,1,2,0.0,0,-1523,208,1731,44,False,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,0.0,26 Aug 13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,0,0,0.0,137,,,,,35,0,0,0.0,0.0,2018-09-01T14:00:00Z,0,16,0,0,0,0,4,0,9620,,2,0,0.0,0,-891,291,1182,44,True,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,0.0,01 Sep 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
