Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,3,0,0.0,509,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,1,13,0,0,0,0,1,0,30375,0,2,0,0.0,1,0,0,0,45,True,0,3,5,1,2022-23,Flynn_Downes
1,1,1,1.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,16,0,0,0,0,2,0,35546,0,0,1,0.0,0,-126,3239,3365,45,False,0,2,2,2,2022-23,Flynn_Downes
2,2,2,2.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,5,0,0,0,0,3,0,34814,0,2,0,0.0,0,-2352,3053,5405,45,True,0,3,3,3,2022-23,Flynn_Downes
3,3,3,3.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,2,0,0,0,0,4,0,30960,0,1,0,0.0,0,-4334,622,4956,45,False,0,2,2,4,2022-23,Flynn_Downes
4,4,4,4.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2022-08-31T18:45:00Z,0,18,0,0,0,0,5,0,29889,0,1,1,0.0,0,-1801,1147,2948,44,True,0,3,3,5,2022-23,Flynn_Downes
5,5,5,5.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,6,0,0,0,0,6,0,31042,0,1,2,0.0,0,7,3044,3037,44,False,0,2,4,6,2022-23,Flynn_Downes
6,6,6,6.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2022-09-18T13:15:00Z,0,8,0,0,0,0,8,0,29592,0,0,1,0.0,0,-848,325,1173,44,False,0,2,2,8,2022-23,Flynn_Downes
7,7,7,7.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,20,0,0,0,0,9,0,28847,0,0,2,0.0,0,-1053,503,1556,44,True,0,3,2,9,2022-23,Flynn_Downes
8,8,8,8.0,0,0,3,0,0.1,509,0.0,0.0,0.0,0.0,100,0,0,0.0,0.2,2022-10-09T13:00:00Z,1,9,0,0,0,0,10,0,27693,0,1,3,0.0,1,-1267,389,1656,44,True,0,3,2,10,2022-23,Flynn_Downes
9,9,9,9.0,0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,17,0,0,0,0,11,0,26895,0,1,1,0.0,0,-887,284,1171,44,False,0,2,2,11,2022-23,Flynn_Downes
