Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,26.0,0.0,1.0,0,20,1,1.0,22.0,29.0,1.0,0.0,253,0.0,0.0,5,0.0,0,1,16.9,253.0,47.6,2.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,86,1.0,0.0,19,0,0.0,0,0,3.0,0,1,0,2478960,6.0,0.0,1.0,0,4,92.0,8,0,0,0,130,True,1.0,0,5,3,,,,,
1,2,19.0,1.0,2.0,0,22,1,0.0,13.0,41.5,3.0,0.0,253,0.0,0.0,15,1.0,0,0,15.3,778.0,30.6,4.0,2018-08-20T19:00:00Z,20 Aug 20:00,0.0,0.0,90,2.0,0.0,7,0,0.0,0,0,5.0,0,2,0,2799491,3.0,0.0,1.0,2,0,81.0,9,38860,69743,30883,130,False,0.0,0,4,2,,,,,
2,0,40.0,0.0,0.0,0,28,1,0.0,29.0,72.0,2.0,0.0,253,0.0,0.0,25,1.0,0,1,20.3,1305.0,49.0,6.0,2018-08-25T16:30:00Z,25 Aug 17:30,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,1.0,0,3,0,2892383,8.0,1.0,2.0,0,1,82.0,8,5370,80831,75461,130,True,1.0,0,5,2,,,,,
3,0,22.0,1.0,1.0,0,7,0,0.0,18.0,12.5,2.0,0.0,253,0.0,0.0,37,0.0,1,0,4.1,1836.0,5.0,1.0,2018-09-01T11:30:00Z,01 Sep 12:30,0.0,0.0,70,2.0,0.0,11,0,0.0,0,0,6.0,0,4,0,2995784,1.0,0.0,1.0,2,1,23.0,2,32547,79082,46535,130,False,0.0,0,4,3,,,,,
4,0,14.0,0.0,1.0,0,7,0,0.0,11.0,31.8,3.0,0.0,253,0.0,0.0,48,1.0,1,0,12.2,2373.0,16.0,3.0,2018-09-15T11:30:00Z,15 Sep 12:30,0.0,0.0,90,0.0,0.0,17,0,0.0,0,0,4.0,0,5,0,2754458,2.0,0.0,0.0,2,1,74.0,2,-261759,35679,297438,130,False,0.0,0,4,4,,,,,
5,0,25.0,0.0,0.0,0,18,1,0.0,15.0,2.9,3.0,0.0,253,0.0,0.0,58,1.0,0,1,9.7,2910.0,34.0,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,90,3.0,0.0,16,0,0.0,0,0,3.0,0,6,0,2419608,5.0,0.0,1.0,0,3,60.0,8,-352832,21189,374021,130,True,0.0,0,5,2,,,,,
6,0,31.0,0.0,1.0,0,8,0,0.0,23.0,25.7,3.0,0.0,253,0.0,0.0,64,1.0,1,0,7.5,3448.0,9.4,1.0,2018-09-29T16:30:00Z,29 Sep 17:30,0.0,0.0,65,1.0,1.0,6,0,0.0,0,0,4.0,0,7,0,2330574,1.0,1.0,2.0,1,1,40.0,2,-106042,22128,128170,129,False,0.0,0,4,4,,,,,
7,0,16.0,0.0,0.0,0,1,1,1.0,11.0,1.9,0.0,0.0,253,0.0,0.0,76,1.0,0,0,3.3,3987.0,0.0,0.0,2018-10-07T15:30:00Z,07 Oct 16:30,0.0,0.0,90,1.0,0.0,13,0,0.0,0,0,3.0,0,8,0,1992452,2.0,0.0,2.0,0,0,31.0,3,-338250,7940,346190,129,True,0.0,0,5,4,,,,,
8,0,44.0,0.0,0.0,0,26,1,1.0,34.0,12.5,2.0,0.0,253,0.0,0.0,86,0.0,0,1,13.2,4529.0,43.0,0.0,2018-10-20T16:30:00Z,20 Oct 17:30,0.0,0.0,90,0.0,1.0,10,0,0.0,0,0,5.0,0,9,0,1681931,6.0,0.0,1.0,1,0,76.0,8,-321994,34581,356575,128,False,1.0,0,4,2,,,,,
9,2,50.0,2.0,0.0,2,47,0,0.0,43.0,45.8,0.0,0.0,253,0.0,0.0,96,3.0,1,1,17.4,5075.0,72.4,3.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,90,0.0,1.0,5,0,0.0,0,0,2.0,0,10,0,1978411,5.0,0.0,1.0,1,4,56.0,15,251072,271983,20911,129,True,0.0,0,5,2,,,,,
