Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,69.0,0.0,0.0,0,22,1,2.0,58.0,8.3,1.0,0.0,245,0.0,0.0,5,1.0,0,0,4.2,245.0,20.8,0.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,90,1.0,1.0,19,0,0.0,0,0,6.0,0,1,0,787168,4.0,2.0,0.0,0,4,13.0,5,0,0,0,50,True,0.0,1,5,3,1,2018-19,,,,,,Trent_Alexander-Arnold
1,1,1,1.0,0,71.0,0.0,0.0,0,25,1,5.0,65.0,14.7,0.0,0.0,245,0.0,0.0,15,2.0,0,0,3.7,770.0,12.2,0.0,2018-08-20T19:00:00Z,20 Aug 20:00,0.0,0.0,90,0.0,1.0,7,0,0.0,0,0,13.0,0,2,0,858617,1.0,0.0,0.0,2,0,10.0,5,12318,54988,42670,50,False,0.0,1,4,2,2,2018-19,,,,,,Trent_Alexander-Arnold
2,2,2,2.0,0,69.0,0.0,0.0,0,24,1,3.0,56.0,29.3,1.0,0.0,245,0.0,0.0,25,1.0,0,0,6.6,1297.0,17.4,2.0,2018-08-25T16:30:00Z,25 Aug 17:30,0.0,0.0,88,1.0,1.0,3,0,0.0,0,0,4.0,0,3,0,908111,2.0,2.0,1.0,0,1,19.0,5,29331,96022,66691,50,True,0.0,1,5,2,3,2018-19,,,,,,Trent_Alexander-Arnold
3,3,3,3.0,0,32.0,0.0,0.0,0,12,0,2.0,22.0,1.2,2.0,0.0,245,0.0,0.0,37,0.0,1,0,1.2,1828.0,10.0,0.0,2018-09-01T11:30:00Z,01 Sep 12:30,0.0,0.0,88,0.0,0.0,11,0,0.0,0,0,6.0,0,4,0,932919,2.0,2.0,1.0,2,1,1.0,2,12728,66257,53529,50,False,0.0,0,4,3,4,2018-19,,,,,,Trent_Alexander-Arnold
4,4,4,4.0,0,39.0,0.0,0.0,0,21,1,4.0,25.0,1.8,0.0,0.0,245,0.0,0.0,48,1.0,0,0,2.2,2365.0,11.2,0.0,2018-09-15T11:30:00Z,15 Sep 12:30,0.0,0.0,89,0.0,0.0,17,0,0.0,0,0,6.0,0,5,0,873976,0.0,0.0,0.0,2,1,9.0,6,-62483,30536,93019,50,False,0.0,0,4,4,5,2018-19,,,,,,Trent_Alexander-Arnold
5,5,5,5.0,1,53.0,0.0,0.0,2,30,1,3.0,42.0,17.7,0.0,0.0,245,0.0,0.0,58,0.0,0,0,5.0,2902.0,24.6,1.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,5.0,0,6,0,956808,2.0,0.0,0.0,0,3,8.0,11,64832,91597,26765,50,True,0.0,0,5,2,6,2018-19,,,,,,Trent_Alexander-Arnold
6,6,6,6.0,0,52.0,0.0,0.0,0,13,0,2.0,39.0,37.0,0.0,0.0,245,0.0,0.0,64,2.0,1,0,5.3,3440.0,15.8,2.0,2018-09-29T16:30:00Z,29 Sep 17:30,0.0,0.0,90,0.0,3.0,6,0,0.0,0,0,8.0,0,7,0,1142685,1.0,0.0,0.0,1,1,0.0,2,172870,192231,19361,51,False,0.0,0,4,4,7,2018-19,,,,,,Trent_Alexander-Arnold
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,76,0.0,0,0,0.0,3979.0,0.0,0.0,2018-10-07T15:30:00Z,07 Oct 16:30,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,8,0,1192821,0.0,0.0,0.0,0,0,0.0,0,49718,76944,27226,51,True,0.0,0,5,4,8,2018-19,,,,,,Trent_Alexander-Arnold
8,8,8,8.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,86,0.0,0,0,0.0,4521.0,0.0,0.0,2018-10-20T16:30:00Z,20 Oct 17:30,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,9,0,1239222,0.0,0.0,0.0,1,0,0.0,0,32373,87647,55274,52,False,0.0,0,4,2,9,2018-19,,,,,,Trent_Alexander-Arnold
9,9,9,9.0,0,83.0,0.0,0.0,0,15,0,1.0,71.0,25.9,0.0,0.0,245,0.0,0.0,96,0.0,1,0,6.6,5067.0,16.4,1.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,90,0.0,0.0,5,0,0.0,0,0,3.0,0,10,0,1076363,2.0,3.0,1.0,1,4,24.0,2,-155735,11722,167457,51,True,0.0,0,5,2,10,2018-19,,,,,,Trent_Alexander-Arnold
10,10,10,10.0,0,40.0,1.0,0.0,0,21,0,7.0,26.0,26.1,2.0,0.0,245,0.0,0.0,101,0.0,1,0,4.9,5615.0,23.2,2.0,2018-11-03T17:30:00Z,03 Nov 17:30,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,8.0,0,11,0,1018207,1.0,2.0,0.0,1,1,0.0,2,-64052,12447,76499,51,False,0.0,0,4,4,11,2018-19,,,,,,Trent_Alexander-Arnold
11,11,11,11.0,1,56.0,1.0,0.0,2,36,1,4.0,41.0,32.4,0.0,0.0,245,0.0,0.0,117,2.0,0,0,8.6,6165.0,28.8,2.0,2018-11-11T12:00:00Z,11 Nov 12:00,0.0,0.0,90,0.0,1.0,9,0,0.0,0,0,4.0,0,12,0,1029315,2.0,2.0,2.0,0,2,25.0,11,4422,36309,31887,50,True,0.0,0,5,2,12,2018-19,,,,,,Trent_Alexander-Arnold
12,12,12,12.0,0,67.0,0.0,0.0,2,35,1,3.0,51.0,22.8,0.0,0.0,245,0.0,0.0,128,2.0,0,1,7.6,6717.0,44.2,1.0,2018-11-24T15:00:00Z,24 Nov 15:00,0.0,0.0,90,0.0,2.0,18,0,0.0,0,0,4.0,0,13,0,1227205,0.0,0.0,0.0,3,0,9.0,14,183097,198512,15415,51,False,0.0,0,4,3,13,2018-19,,,,,,Trent_Alexander-Arnold
13,13,13,13.0,0,54.0,0.0,0.0,0,21,1,3.0,33.0,31.8,0.0,0.0,245,0.0,0.0,137,1.0,0,0,5.5,7270.0,19.6,2.0,2018-12-02T16:15:00Z,02 Dec 16:15,0.0,0.0,90,0.0,1.0,8,0,0.0,0,0,6.0,0,14,0,1465221,2.0,0.0,0.0,0,1,4.0,6,231632,237000,5368,52,True,0.0,0,5,2,14,2018-19,,,,,,Trent_Alexander-Arnold
14,14,14,14.0,0,45.0,0.0,0.0,0,9,0,1.0,33.0,3.4,1.0,0.0,245,0.0,0.0,143,0.0,1,0,3.2,7826.0,10.0,0.0,2018-12-05T19:45:00Z,05 Dec 19:45,0.0,0.0,67,0.0,0.0,4,0,0.0,0,0,4.0,0,15,0,1667812,1.0,0.0,0.0,3,1,19.0,2,190779,197597,6818,53,False,0.0,0,4,3,15,2018-19,,,,,,Trent_Alexander-Arnold
15,15,15,15.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,152,0.0,0,0,0.0,8384.0,0.0,0.0,2018-12-08T12:30:00Z,08 Dec 12:30,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,16,0,1812110,0.0,0.0,0.0,4,0,0.0,0,142158,159855,17697,54,False,0.0,0,4,3,16,2018-19,,,,,,Trent_Alexander-Arnold
16,16,16,16.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,165,0.0,0,0,0.0,8943.0,0.0,0.0,2018-12-16T16:00:00Z,16 Dec 16:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,17,0,1460230,0.0,0.0,0.0,1,3,0.0,0,-326147,23348,349495,53,True,0.0,0,5,4,17,2018-19,,,,,,Trent_Alexander-Arnold
17,17,17,17.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,180,0.0,0,0,0.0,9505.0,0.0,0.0,2018-12-21T20:00:00Z,21 Dec 20:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,18,0,1184732,0.0,0.0,0.0,2,0,0.0,0,-287293,5448,292741,52,False,0.0,0,4,3,18,2018-19,,,,,,Trent_Alexander-Arnold
18,18,18,18.0,1,78.0,1.0,0.0,2,41,1,2.0,69.0,54.6,0.0,0.0,245,0.0,0.0,186,0.0,0,0,9.7,10070.0,38.0,3.0,2018-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,90,0.0,3.0,15,0,0.0,0,0,4.0,0,19,0,1054464,1.0,0.0,0.0,0,4,4.0,11,-134067,12318,146385,52,True,0.0,0,5,2,19,2018-19,,,,,,Trent_Alexander-Arnold
19,19,19,19.0,0,50.0,0.0,0.0,0,14,0,5.0,40.0,16.5,0.0,0.0,245,0.0,0.0,196,0.0,1,0,4.8,10638.0,21.4,1.0,2018-12-29T17:30:00Z,29 Dec 17:30,0.0,0.0,90,1.0,1.0,1,0,0.0,0,0,3.0,0,20,0,1152640,0.0,0.0,0.0,1,5,10.0,2,83972,102207,18235,51,True,0.0,0,5,4,20,2018-19,,,,,,Trent_Alexander-Arnold
20,20,20,20.0,0,64.0,0.0,0.0,0,17,0,5.0,43.0,27.9,1.0,0.0,245,0.0,0.0,207,0.0,2,0,6.0,11206.0,24.2,1.0,2019-01-03T20:00:00Z,03 Jan 20:00,0.0,0.0,90,0.0,4.0,13,0,0.0,0,0,5.0,0,21,0,1203263,1.0,2.0,1.0,1,2,8.0,1,51173,89459,38286,51,False,0.0,0,4,5,21,2018-19,,,,,,Trent_Alexander-Arnold
21,21,21,21.0,0,54.0,0.0,0.0,0,27,1,4.0,38.0,36.1,1.0,0.0,245,0.0,0.0,211,0.0,0,0,5.5,11776.0,17.2,2.0,2019-01-12T15:00:00Z,12 Jan 15:00,0.0,0.0,90,0.0,1.0,3,0,0.0,0,0,5.0,0,22,0,1367692,0.0,0.0,0.0,1,0,2.0,6,153551,192236,38685,52,False,0.0,0,4,2,22,2018-19,,,,,,Trent_Alexander-Arnold
22,22,22,22.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,225,0.0,0,0,0.0,12350.0,0.0,0.0,2019-01-19T15:00:00Z,19 Jan 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,23,0,997988,0.0,0.0,0.0,3,4,0.0,0,-358423,69031,427454,52,True,0.0,0,5,2,23,2018-19,,,,,,Trent_Alexander-Arnold
23,23,23,23.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,245,0.0,0.0,237,0.0,0,0,0.0,12929.0,0.0,0.0,2019-01-30T20:00:00Z,30 Jan 20:00,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,24,0,898436,0.0,0.0,0.0,1,1,0.0,0,-107999,13499,121498,52,True,0.0,0,5,3,24,2018-19,,,,,,Trent_Alexander-Arnold
