Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,2,0,11.2,75,0.01,0.01,0.0,0.23,3,0,0,1.7,5.8,2023-08-12T14:00:00Z,30,19,0,0,0,0,1,0,7439,0.0,1,1,0.0,0,0,0,0,45,True,1,2,2,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,11,0,0,0,0,2,0,7404,0.0,1,3,0.0,0,-1356,194,1550,45,False,0,2,5,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,18,0,0,0,0,3,0,7095,0.0,2,0,0.0,0,-689,252,941,44,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,4,0,0.0,75,0.0,0.0,0.0,0.99,32,1,0,0.9,9.4,2023-09-02T14:00:00Z,3,4,0,0,0,0,4,0,6711,0.0,2,2,0.0,1,-570,102,672,44,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,6561,0.0,0,0,0.0,0,-324,127,451,44,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,5,0,0,0,0,6,0,6387,0.0,1,3,0.0,0,-232,81,313,44,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
6,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,1,0,0,0,0,7,0,6001,0.0,4,0,0.0,0,-395,193,588,43,True,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
7,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,5588,0.0,0,3,0.0,0,-425,31,456,43,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
8,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,20,0,0,0,0,9,0,5491,0.0,2,1,0.0,0,-141,118,259,43,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
9,0,0,11,0,0.7,75,0.02,0.11,0.09,0.88,93,1,0,3.6,13.8,2023-10-28T14:00:00Z,90,6,0,0,0,0,10,0,5434,1.0,1,2,21.0,2,-105,99,204,43,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
10,0,0,5,0,0.3,75,0.0,0.0,0.0,0.88,106,3,0,0.6,5.2,2023-11-04T15:00:00Z,45,13,0,0,0,0,11,0,5405,1.0,1,6,0.0,0,-44,106,150,43,False,0,2,5,,,,,,,,,,,,,,,,,,,,,,,
11,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,5378,0.0,0,2,0.0,0,-56,76,132,43,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
12,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,17,0,0,0,0,13,0,5404,0.0,3,1,0.0,0,-27,89,116,43,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
13,0,0,3,0,0.3,75,0.0,0.0,0.0,0.07,132,1,0,0.1,0.6,2023-12-03T14:00:00Z,7,2,0,0,0,0,14,0,5396,0.0,2,2,0.0,1,-37,68,105,43,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
14,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,8,0,0,0,0,15,0,5421,0.0,2,0,0.0,0,3,69,66,43,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
15,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,14,0,0,0,0,16,0,5418,0.0,3,0,0.0,0,-38,59,97,43,False,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
16,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,16,0,0,0,0,18,0,5516,0.0,3,2,0.0,0,-23,76,99,43,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
17,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26T15:00:00Z,0,10,0,0,0,0,19,0,5552,0.0,0,3,0.0,0,15,112,97,43,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
18,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,18,0,0,0,0,20,0,5488,0.0,1,3,0.0,0,-84,86,170,43,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
19,0,0,14,0,0.5,75,0.01,0.01,0.0,1.61,202,4,0,1.8,15.6,2024-01-21T16:30:00Z,90,11,0,0,0,0,21,0,5460,1.0,4,0,2.0,0,-79,102,181,43,True,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
20,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,0,19,0,0,0,0,22,0,5504,0.0,1,1,0.0,0,-12,87,99,43,False,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
21,0,0,0,0,0.0,75,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,16,0,0,0,0,23,0,5511,0.0,1,1,0.0,0,-6,50,56,43,True,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,3,0,0.0,580,,,,,232,0,0,0.0,0.0,2019-01-30T19:45:00Z,1,6,0,0,0,0,24,0,194,,0,4,0.0,1,169,194,25,45,True,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13264.0,0.0,30 Jan 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.0,580,,,,,243,0,0,0.0,0.0,2019-02-02T17:30:00Z,0,5,0,0,0,0,25,0,303,,0,2,0.0,0,89,113,24,45,False,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13904.0,0.0,02 Feb 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,3,0,0.1,580,,,,,255,0,0,0.3,3.0,2019-02-09T15:00:00Z,10,12,0,0,0,0,26,0,338,,0,3,0.0,1,17,54,37,45,False,0,2,5,9.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,14501.0,0.0,09 Feb 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0,14,0,0.2,580,,,,,262,1,0,1.6,11.4,2019-02-23T15:00:00Z,90,20,0,0,0,0,27,0,378,,1,1,4.0,2,5,39,34,45,True,0,3,3,49.0,0.0,0.0,4.0,35.0,2.0,0.0,0.0,0.0,0.0,14986.0,0.0,23 Feb 15:00,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
4,0,0,14,0,0.7,580,,,,,271,5,0,1.3,12.2,2019-02-27T19:45:00Z,90,1,0,0,0,0,28,0,416,,1,5,0.0,0,32,49,17,45,False,0,2,4,34.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,15585.0,0.0,27 Feb 19:45,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
5,0,0,7,0,0.2,580,,,,,281,1,0,2.7,22.6,2019-03-02T15:00:00Z,90,13,0,0,0,0,29,0,424,,1,0,4.0,2,3,26,23,45,True,0,3,4,12.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,2.0,16190.0,0.0,02 Mar 15:00,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
6,0,0,23,1,0.1,580,,,,,295,0,0,2.6,25.4,2019-03-09T15:00:00Z,90,10,0,0,0,0,30,0,693,,2,0,0.0,6,234,280,46,45,False,0,2,2,22.0,0.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,2.0,16796.0,0.0,09 Mar 15:00,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
7,0,0,13,0,0.3,580,,,,,301,2,0,2.7,20.4,2019-03-16T15:00:00Z,90,15,0,0,0,0,31,0,9665,,2,2,6.0,1,3288,3502,214,45,True,0,3,2,54.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,17114.0,0.0,16 Mar 15:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0
8,0,0,13,0,0.4,580,,,,,317,2,0,1.6,13.6,2019-03-30T15:00:00Z,90,11,0,0,0,0,32,0,3166,,0,2,2.0,1,-318,322,640,45,False,0,2,3,51.0,0.0,0.0,5.0,39.0,1.0,0.0,0.0,0.0,0.0,17993.0,0.0,30 Mar 15:00,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
9,0,0,13,0,0.7,580,,,,,321,3,0,1.9,18.4,2019-04-06T14:00:00Z,90,4,0,0,0,0,33,0,4464,,3,1,0.0,1,589,813,224,45,True,0,3,2,51.0,0.0,0.0,13.0,45.0,0.0,0.0,1.0,0.0,1.0,18385.0,0.0,06 Apr 15:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
10,0,0,22,1,0.3,580,,,,,331,0,0,1.7,16.8,2019-04-13T14:00:00Z,90,3,0,0,0,0,34,0,3729,,5,0,0.0,5,-564,218,782,45,False,1,2,2,53.0,0.0,0.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,19044.0,0.0,13 Apr 15:00,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
11,0,0,12,0,0.8,580,,,,,342,1,0,1.0,7.2,2019-04-20T14:00:00Z,75,9,0,0,0,0,35,0,4040,,1,0,2.0,2,301,607,306,45,True,0,3,2,42.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,19891.0,0.0,20 Apr 15:00,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
12,0,0,3,0,0.0,580,,,,,358,1,0,0.3,2.8,2019-04-27T14:00:00Z,22,16,0,0,0,0,36,0,3921,,3,3,0.0,1,-161,90,251,45,False,0,2,2,14.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,20516.0,0.0,27 Apr 15:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
13,0,0,0,0,0.0,580,,,,,362,0,0,0.0,0.0,2019-05-04T11:30:00Z,0,17,0,0,0,0,37,0,3600,,0,1,0.0,0,-341,22,363,45,True,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21131.0,0.0,04 May 12:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1,0,18,0,20.3,580,,,,,373,1,0,4.8,23.4,2019-05-12T14:00:00Z,20,7,0,0,0,0,38,0,3362,,3,5,4.0,4,-223,36,259,45,False,0,2,2,16.0,1.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,21747.0,2.0,12 May 15:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0,2,24,0,1.2,61,,,,,2,1,1,11.7,47.4,2019-08-10T14:00:00Z,90,15,0,0,0,0,1,0,8741,,1,1,68.0,10,0,0,0,45,True,0,2,3,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0.0,61,,,,,12,0,0,0.0,0.0,2019-08-17T14:00:00Z,0,2,0,0,0,0,2,0,108632,,2,1,0.0,0,41580,50181,8601,45,False,0,2,2,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,13,0,0.9,61,,,,,22,3,0,2.2,19.2,2019-08-25T13:00:00Z,90,11,0,0,0,0,3,0,102003,,3,1,2.0,1,-7815,14971,22786,45,True,0,2,4,,,,,,,,,,,,,,,,,,,,,,,
