Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,523,6,0,0,0.0,0.0,2019-08-10T16:30:00Z,0,2,0,0,0,0,1,0,30815,1,3,0.0,0,0,0,0,75,True,0,4,2,,,,,
1,0,0,3,0,0.3,523,16,0,0,0.0,0.0,2019-08-17T16:30:00Z,5,11,0,0,0,0,2,0,34541,2,2,0.0,1,-6157,3713,9870,75,False,0,3,4,,,,,
2,0,0,4,0,23.6,523,28,0,0,2.7,2.4,2019-08-25T15:30:00Z,28,13,0,0,0,0,3,0,29202,1,0,1.0,1,-7140,1318,8458,75,True,0,4,2,,,,,
3,0,0,2,0,0.5,523,31,0,0,0.7,6.4,2019-09-01T15:30:00Z,11,1,0,0,0,0,4,0,26004,2,2,0.0,1,-4940,1011,5951,74,False,0,3,4,,,,,
4,0,0,0,0,0.0,523,48,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,7,0,0,0,0,5,0,21038,0,4,0.0,0,-5851,536,6387,74,True,0,4,3,,,,,
5,0,0,0,0,0.0,523,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,18064,1,2,0.0,0,-3164,42,3206,73,False,0,3,3,,,,,
6,0,0,0,0,0.0,523,69,0,0,0.0,0.0,2019-09-28T14:00:00Z,0,16,0,0,0,0,7,0,16500,1,2,0.0,0,-1630,38,1668,73,True,0,4,3,,,,,
7,0,0,0,0,0.0,523,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,4,0,0,0,0,8,0,15867,0,3,0.0,0,-686,38,724,73,False,0,3,2,,,,,
8,0,0,0,0,0.0,523,89,0,0,0.0,0.0,2019-10-19T14:00:00Z,0,18,0,0,0,0,9,0,15483,1,1,0.0,0,-413,57,470,73,True,0,4,2,,,,,
9,0,0,3,0,0.0,523,94,0,0,0.3,0.6,2019-10-27T16:30:00Z,2,10,0,0,0,0,10,0,15523,1,2,2.0,1,-48,93,141,73,False,0,3,5,,,,,
10,0,0,2,0,0.3,523,106,1,0,0.4,3.2,2019-11-03T16:30:00Z,17,8,0,0,0,0,11,0,15873,1,1,0.0,1,20,240,220,73,False,0,3,4,,,,,
11,0,0,15,0,33.3,523,119,1,0,5.7,10.8,2019-11-09T15:00:00Z,90,15,0,0,0,0,12,0,17557,1,1,13.0,2,1271,1552,281,73,True,0,4,3,,,,,
12,0,0,0,0,0.0,523,130,0,0,0.0,0.0,2019-11-23T12:30:00Z,0,19,0,0,0,0,13,0,18697,3,2,0.0,0,723,1467,744,73,False,0,3,2,,,,,
13,0,0,2,0,0.1,523,139,1,0,0.3,3.0,2019-11-30T15:00:00Z,2,3,0,0,0,0,14,0,17487,2,3,0.0,1,-1349,231,1580,73,True,0,4,2,,,,,
14,0,0,2,0,0.7,523,144,0,0,0.3,0.6,2019-12-04T19:30:00Z,5,12,0,0,0,0,15,0,17148,1,2,2.0,1,-488,95,583,73,False,0,3,4,,,,,
15,0,0,0,0,0.0,523,158,0,0,0.0,0.0,2019-12-07T15:00:00Z,0,5,0,0,0,0,16,0,17036,0,5,0.0,0,-267,138,405,73,True,0,4,3,,,,,
16,0,0,0,0,0.0,523,170,0,0,0.0,0.0,2019-12-15T14:00:00Z,0,20,0,0,0,0,17,0,16907,2,1,0.0,0,-355,150,505,73,False,0,3,3,,,,,
17,0,0,0,0,0.0,523,178,0,0,0.0,0.0,2019-12-22T16:30:00Z,0,6,0,0,0,0,18,0,17044,2,0,0.0,0,-146,206,352,73,True,0,4,4,,,,,
18,0,0,0,0,2.8,523,189,0,0,0.8,5.4,2019-12-26T12:30:00Z,34,4,0,0,0,0,19,0,17280,1,2,0.0,1,4,249,245,73,True,0,4,2,,,,,
19,0,0,13,0,13.3,523,197,2,0,4.0,10.0,2019-12-28T17:30:00Z,73,14,0,0,0,0,20,0,18402,2,2,17.0,2,847,1098,251,73,False,0,3,2,,,,,
20,0,0,3,1,15.5,523,208,0,0,4.5,15.0,2020-01-01T15:00:00Z,65,16,0,0,0,0,21,0,18014,0,1,14.0,2,-512,256,768,73,False,1,3,2,,,,,
21,0,0,0,0,6.6,523,219,0,0,1.5,0.0,2020-01-11T17:30:00Z,21,10,0,0,0,0,22,0,18013,1,0,9.0,1,-314,233,547,73,True,0,4,4,,,,,
22,0,0,13,1,4.3,523,229,0,0,1.8,14.0,2020-01-18T12:30:00Z,79,18,0,0,0,0,23,0,19501,0,0,0.0,3,1134,1552,418,73,False,0,3,3,,,,,
23,0,0,21,0,50.5,523,240,1,0,9.2,33.4,2020-01-22T19:30:00Z,90,14,0,0,0,0,24,0,20321,1,2,8.0,2,618,1126,508,73,True,0,4,2,,,,,
24,0,0,13,1,13.6,523,248,0,0,2.8,14.4,2020-02-02T16:30:00Z,90,11,0,0,0,0,25,0,24125,0,2,0.0,2,3304,4283,979,73,True,1,4,4,,,,,
25,0,0,3,0,26.0,523,252,0,0,5.4,10.0,2020-02-16T14:00:00Z,30,2,0,0,0,0,26,0,24558,3,2,18.0,1,296,1927,1631,73,False,0,3,2,,,,,
26,0,0,9,0,30.7,523,263,2,0,5.2,21.4,2020-02-22T12:30:00Z,90,6,0,0,0,0,27,0,26101,1,2,0.0,1,1209,2734,1525,73,False,1,3,4,,,,,
27,0,0,10,0,30.2,523,278,3,0,6.9,16.6,2020-03-01T14:00:00Z,90,20,0,0,0,0,28,0,27575,3,2,22.0,1,788,1975,1187,73,True,1,4,4,,,,,
28,0,0,5,0,18.1,523,282,0,0,2.3,0.8,2020-03-07T17:30:00Z,45,5,0,0,0,0,29,0,27265,1,1,4.0,0,-62,1538,1600,73,False,1,3,3,,,,,
29,0,0,5,0,1.5,523,298,1,0,1.1,7.0,2020-06-19T19:15:00Z,20,12,0,0,0,0,39,0,29764,1,1,2.0,1,-1014,2350,3364,73,True,0,4,4,,,,,
