Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,16,0,0,0,0,1,0,6578,0,0,2,0.0,0,0,0,0,45,True,0,4,2,1,2022-23,Javier_Manquillo Gaitán
1,1,1,1.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,5,0,0,0,0,2,0,6877,0,0,0,0.0,0,-907,112,1019,45,False,0,3,3,2,2022-23,Javier_Manquillo Gaitán
2,2,2,2.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,6621,0,3,3,0.0,0,-816,143,959,44,True,0,4,5,3,2022-23,Javier_Manquillo Gaitán
3,3,3,3.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,6300,0,1,1,0.0,0,-621,145,766,44,False,0,3,2,4,2022-23,Javier_Manquillo Gaitán
4,4,4,4.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,6025,0,1,2,0.0,0,-491,68,559,44,False,0,3,4,5,2022-23,Javier_Manquillo Gaitán
5,5,5,5.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,7,0,0,0,0,6,0,6052,0,0,0,0.0,0,-219,266,485,43,True,0,4,2,6,2022-23,Javier_Manquillo Gaitán
6,6,6,6.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,3,0,0,0,0,8,0,6044,0,1,1,0.0,0,-108,80,188,43,True,0,4,2,8,2022-23,Javier_Manquillo Gaitán
7,7,7,7.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,9,0,0,0,0,9,0,5958,0,4,1,0.0,0,-183,85,268,43,False,0,3,2,9,2022-23,Javier_Manquillo Gaitán
8,8,8,8.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,6023,0,1,5,0.0,0,-89,178,267,43,True,0,4,3,10,2022-23,Javier_Manquillo Gaitán
9,9,9,9.0,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,14,0,0,0,0,11,0,5996,0,0,0,0.0,0,-119,141,260,43,False,0,3,4,11,2022-23,Javier_Manquillo Gaitán
