Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,822,0,1,4,0.0,0,0,0,0,45,True,0,3,2
1,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,1235,0,4,1,0.0,0,-44,127,171,45,False,0,3,2
2,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,1241,0,3,1,0.0,0,-128,128,256,45,True,0,3,2
3,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,1330,0,1,3,0.0,0,-37,137,174,45,True,0,3,3
4,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,1510,0,3,1,0.0,0,33,171,138,45,False,0,3,4
5,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,1580,0,1,3,0.0,0,7,110,103,45,True,0,3,2
6,0,0,12,0,22.8,621,0.02,0.02,0.0,1.28,61,5,0,3.1,6.2,2023-09-30T11:30:00Z,85,2,0,0,0,0,7,0,1653,1,1,6,2.0,2,26,164,138,45,False,0,3,4
7,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,1962,0,2,2,0.0,0,198,398,200,45,True,0,3,4
8,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,13,0,0,0,0,9,0,2002,0,1,2,0.0,0,27,147,120,45,False,0,3,5
9,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,2080,0,1,1,0.0,0,49,209,160,45,True,0,3,2
10,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,9,0,0,0,0,11,0,2169,0,1,1,0.0,0,48,179,131,45,False,0,3,2
11,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,2086,0,1,1,0.0,0,-98,80,178,45,True,0,3,2
12,0,0,2,0,1.4,621,0.04,0.04,0.0,1.48,128,1,0,1.0,8.8,2023-11-25T15:00:00Z,55,16,0,0,0,0,13,0,2088,0,3,2,0.0,1,-18,81,99,45,False,0,3,2
13,0,0,2,0,1.8,621,0.01,0.01,0.0,1.11,135,2,0,0.4,2.4,2023-12-03T14:00:00Z,56,7,0,0,0,0,14,0,2111,1,2,3,0.0,0,2,73,71,45,False,1,3,3
14,0,3,33,0,11.5,621,0.12,0.28,0.16,1.22,142,1,1,9.6,47.2,2023-12-06T19:30:00Z,72,4,0,0,0,0,15,0,2111,1,1,2,37.0,10,-10,53,63,45,True,0,3,3
15,0,0,0,0,0.6,621,0.0,0.79,0.79,0.0,152,0,0,6.5,5.0,2023-12-09T15:00:00Z,31,6,0,0,0,0,16,0,5025,0,1,1,59.0,1,2660,2877,217,45,True,0,3,2
16,0,0,9,0,1.6,621,0.02,0.18,0.16,1.81,161,2,0,3.4,11.8,2023-12-17T14:00:00Z,63,1,0,0,0,0,17,0,4603,0,0,2,21.0,2,-277,562,839,45,False,0,3,4
17,0,0,2,0,12.9,621,0.02,0.21,0.19,1.03,172,1,0,3.0,3.4,2023-12-21T20:00:00Z,74,8,0,0,0,0,18,0,4518,1,1,1,14.0,2,-146,393,539,45,False,0,3,2
18,0,2,28,0,1.2,621,0.0,0.33,0.33,2.48,184,2,1,6.1,42.4,2023-12-28T19:30:00Z,90,18,0,0,0,0,19,0,5125,1,2,4,17.0,9,499,907,408,45,True,0,3,3
19,0,0,15,1,18.3,621,0.05,0.45,0.4,0.68,199,0,0,7.9,13.8,2024-01-02T19:30:00Z,90,19,0,0,0,0,20,0,8593,1,0,0,47.0,3,3310,3937,627,45,False,0,3,3
20,0,0,13,1,38.7,621,0.07,0.07,0.0,1.38,204,0,0,5.7,8.0,2024-01-22T19:45:00Z,90,20,0,0,0,0,21,0,13805,1,0,0,10.0,3,5072,8842,3770,45,True,0,3,2
21,0,0,10,0,1.2,621,0.0,0.0,0.0,1.51,214,2,0,1.0,6.6,2024-01-30T19:45:00Z,70,12,0,0,0,0,22,0,14793,0,0,4,2.0,2,937,3064,2127,45,False,0,3,2
22,0,0,29,0,6.9,621,0.01,0.08,0.07,0.32,224,1,1,7.3,44.6,2024-02-03T15:00:00Z,90,8,0,0,0,0,23,0,14204,1,1,4,21.0,7,-593,1041,1634,45,True,0,3,2
0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,1,0,0,0,0,18,0,0,0,4,2,0.0,0,0,0,0,45,True,0,3,4
1,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,8,0,0,0,0,19,0,17,0,4,1,0.0,0,10,10,0,45,False,0,3,2
2,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,12,0,0,0,0,20,0,57,0,0,3,0.0,0,22,34,12,45,True,0,3,4
3,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,10,0,0,0,0,21,0,70,0,2,2,0.0,0,5,20,15,45,False,0,3,3
4,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,3,0,0,0,0,22,0,104,0,0,1,0.0,0,11,29,18,45,True,0,3,2
5,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,7,0,0,0,0,23,0,133,0,1,1,0.0,0,13,23,10,45,False,0,3,2
6,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,9,0,0,0,0,24,0,142,0,1,0,0.0,0,3,19,16,45,True,0,3,2
7,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,254,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,19,0,0,0,0,26,0,165,0,0,4,0.0,0,8,18,10,45,True,0,3,2
8,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,11,0,0,0,0,27,0,181,0,2,2,0.0,0,2,21,19,45,False,0,3,2
