Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,183929,0,2,2,0.0,0,0,0,0,50,False,0,3,3
1,0,0,26,1,17.2,506,0.12,0.22,0.1,1.73,18,0,0,3.6,15.4,2023-08-19T16:30:00Z,87,14,0,0,0,0,2,0,158790,1,0,2,3.0,6,-35402,5884,41286,50,True,0,3,3
2,0,0,30,1,4.0,506,0.04,0.13,0.09,0.67,22,0,0,3.1,18.2,2023-08-26T11:30:00Z,90,3,0,0,0,0,3,0,311257,1,2,0,9.0,6,125562,147014,21452,49,False,0,3,2
3,1,0,27,0,25.3,506,0.23,0.41,0.18,1.35,34,2,0,6.4,27.8,2023-09-02T14:00:00Z,90,6,0,0,0,0,4,0,471556,1,5,2,11.0,4,136480,160701,24221,49,False,0,3,2
4,0,0,17,0,55.3,506,0.25,0.28,0.03,0.57,48,1,0,7.6,17.4,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,0,579740,1,1,2,3.0,2,95834,131509,35675,50,True,0,3,2
5,0,0,10,0,2.0,506,0.01,0.01,0.0,2.08,51,2,0,2.2,18.0,2023-09-24T13:00:00Z,90,1,0,0,0,0,6,0,554724,1,2,2,2.0,1,-23600,29808,53408,50,False,0,3,4
6,1,3,38,0,42.2,506,0.11,0.13,0.02,1.34,68,1,0,8.9,40.6,2023-09-30T16:30:00Z,90,11,0,0,0,0,7,0,548599,1,1,2,6.0,7,-8236,38195,46431,50,True,1,3,4
7,0,0,24,1,11.9,506,0.03,0.39,0.36,0.82,77,0,0,4.0,16.4,2023-10-07T11:30:00Z,90,12,0,0,0,0,8,0,1068351,1,1,0,12.0,6,476288,524887,48599,51,False,0,3,2
8,0,0,27,1,4.4,506,0.02,0.03,0.01,1.03,90,0,0,1.9,12.2,2023-10-23T19:00:00Z,90,10,0,0,0,0,9,0,1223881,1,0,2,2.0,6,169810,208971,39161,52,True,0,3,2
9,0,0,14,0,9.8,506,0.03,0.06,0.03,0.64,96,1,0,3.0,16.2,2023-10-27T19:00:00Z,90,8,0,0,0,0,10,0,1280015,1,2,1,4.0,2,54083,119974,65891,52,False,0,3,2
10,0,0,19,0,23.8,506,0.34,0.37,0.03,4.04,110,4,0,5.3,20.2,2023-11-06T20:00:00Z,90,7,0,0,0,0,11,0,1251726,1,4,1,9.0,0,-26980,52844,79824,52,True,0,3,3
11,1,1,26,0,31.6,506,0.62,0.62,0.0,2.15,120,2,0,7.7,43.6,2023-11-11T12:30:00Z,90,20,0,0,0,0,12,0,1290641,1,1,2,2.0,5,28267,83974,55707,52,False,0,3,2
