Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,184,0.0,0,0,0.0,10392.0,0.0,0.0,2018-12-26T12:30:00Z,26 Dec 12:30,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,19,0,0,0.0,0.0,0.0,1,1,0.0,0,0,0,0,40,False,0.0,0,3,2,19,2018-19,,,,,,Max_Kilman
1,1,1,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,199,0.0,0,0,0.0,10960.0,0.0,0.0,2018-12-29T15:00:00Z,29 Dec 15:00,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,20,0,390,0.0,0.0,0.0,3,1,0.0,0,206,236,30,40,False,0.0,0,3,4,20,2018-19,,,,,,Max_Kilman
2,2,2,2.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,210,0.0,0,0,0.0,11528.0,0.0,0.0,2019-01-02T19:45:00Z,02 Jan 19:45,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,21,0,665,0.0,0.0,0.0,2,0,0.0,0,258,374,116,40,True,0.0,0,3,2,21,2018-19,,,,,,Max_Kilman
3,3,3,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,218,0.0,0,0,0.0,12098.0,0.0,0.0,2019-01-14T20:00:00Z,14 Jan 20:00,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,22,0,1168,0.0,0.0,0.0,0,3,0.0,0,311,535,224,40,False,0.0,0,3,5,22,2018-19,,,,,,Max_Kilman
4,4,4,4.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,230,0.0,0,0,0.0,12672.0,0.0,0.0,2019-01-19T12:30:00Z,19 Jan 12:30,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,23,0,1539,0.0,0.0,0.0,3,4,0.0,0,267,468,201,40,True,0.0,0,3,3,23,2018-19,,,,,,Max_Kilman
5,5,5,5.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,236,0.0,0,0,0.0,13251.0,0.0,0.0,2019-01-29T19:45:00Z,29 Jan 19:45,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0,0.0,0,24,0,1874,0.0,0.0,0.0,0,3,0.0,0,201,419,218,40,True,0.0,0,3,3,24,2018-19,,,,,,Max_Kilman
6,6,6,6.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,246,0.0,0,0,0.0,13891.0,0.0,0.0,2019-02-02T15:00:00Z,02 Feb 15:00,0.0,0.0,0,0.0,0.0,8,0,0.0,0,0,0.0,0,25,0,2117,0.0,0.0,0.0,3,1,0.0,0,120,250,130,40,False,0.0,0,3,3,25,2018-19,,,,,,Max_Kilman
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,260,0.0,0,0,0.0,14488.0,0.0,0.0,2019-02-11T20:00:00Z,11 Feb 20:00,0.0,0.0,0,0.0,0.0,15,0,0.0,0,0,0.0,0,26,0,2059,0.0,0.0,0.0,1,1,0.0,0,-20,190,210,40,True,0.0,0,3,2,26,2018-19,,,,,,Max_Kilman
8,8,8,8.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,262,0.0,0,0,0.0,14975.0,0.0,0.0,2019-02-23T15:00:00Z,23 Feb 15:00,0.0,0.0,0,0.0,0.0,2,0,0.0,0,0,0.0,0,27,0,2272,0.0,0.0,0.0,1,1,0.0,0,41,218,177,40,False,0.0,0,3,3,27,2018-19,,,,,,Max_Kilman
9,9,9,9.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,567,0.0,0.0,274,0.0,0,0,0.0,15572.0,0.0,0.0,2019-02-26T19:45:00Z,26 Feb 19:45,0.0,0.0,0,0.0,0.0,10,0,0.0,0,0,0.0,0,28,0,2281,0.0,0.0,0.0,0,1,0.0,0,46,128,82,40,False,0.0,0,3,2,28,2018-19,,,,,,Max_Kilman
