Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,668,370,0,0,0.0,0.0,2020-07-20T19:15:00Z,0,20,0,0,0,0,46,0,0,0,2,0.0,0,0,0,0,45,False,0,3,3,46,2019-20,,,,,,John-Kymani_Gordon
1,1,1,1.0,0,0,0,0,0.0,668,374,0,0,0.0,0.0,2020-07-26T15:00:00Z,0,17,0,0,0,0,47,0,34,1,1,0.0,0,24,30,6,45,True,0,3,3,47,2019-20,,,,,,John-Kymani_Gordon
0,0,0,0.0,0,0,0,0,0.0,634,83,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,6,0,0,0,0,9,0,0,2,1,0.0,0,0,0,0,45,True,0,2,3,9,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
1,1,1,1.0,0,0,0,0,0.0,634,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,11,0,0,0,0,10,0,5656,1,2,0.0,0,4196,4837,641,45,True,0,2,2,10,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
2,2,2,2.0,0,0,0,0,0.0,634,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,10,0,0,0,0,11,0,8356,0,0,0.0,0,1776,3155,1379,45,False,0,2,3,11,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
3,3,3,3.0,0,0,0,0,0.0,634,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,20,0,0,0,0,12,0,9639,1,2,0.0,0,160,1801,1641,45,True,0,2,2,12,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
4,4,4,4.0,0,0,0,0,0.0,634,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,11359,0,3,0.0,0,1671,3228,1557,45,False,0,2,2,13,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
5,5,5,5.0,0,0,0,0,0.0,634,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,11273,0,1,0.0,0,-690,2095,2785,45,True,0,2,2,14,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
6,6,6,6.0,0,0,0,0,0.0,634,149,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,19,0,0,0,0,15,0,12500,2,1,0.0,0,494,2571,2077,45,False,0,2,3,15,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
7,7,7,7.0,0,0,0,0,0.0,634,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,16,0,0,0,0,16,0,15511,0,1,0.0,0,2335,4283,1948,45,False,0,2,2,16,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
8,8,8,8.0,0,0,0,0,0.0,634,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,9,0,0,0,0,17,0,17792,3,0,0.0,0,1516,6164,4648,45,True,0,2,2,17,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
9,9,9,9.0,0,0,0,0,0.0,634,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,17994,2,0,0.0,0,-103,1445,1548,45,False,0,2,2,18,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
10,10,10,10.0,0,0,0,0,0.0,634,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,17505,4,0,0.0,0,-660,788,1448,45,True,0,2,3,19,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
11,11,11,11.0,0,0,0,0,0.0,634,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,17473,0,1,0.0,0,-527,1321,1848,45,False,0,2,4,20,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
12,12,12,12.0,0,0,0,0,0.0,634,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,17473,1,1,0.0,0,-527,1321,1848,45,True,0,2,3,20,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
13,13,13,13.0,0,0,0,0,0.0,634,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,15,0,0,0,0,21,0,15111,0,0,0.0,0,-2204,81,2285,45,True,0,2,3,21,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
14,14,14,14.0,0,0,0,0,0.0,634,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,13222,1,2,0.0,0,-1882,0,1882,45,False,0,2,4,22,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
15,15,15,15.0,0,0,0,0,0.0,634,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,12463,1,1,0.0,0,-806,0,806,45,True,0,2,3,23,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
16,16,16,16.0,0,0,0,0,0.0,634,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,11869,1,1,0.0,0,-591,0,591,45,False,0,2,3,24,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
17,17,17,17.0,0,0,0,0,0.0,634,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,11337,0,0,0.0,0,-473,0,473,45,True,0,2,4,25,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
18,18,18,18.0,0,0,0,0,0.0,634,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,11054,0,1,0.0,0,-359,0,359,45,False,0,2,2,26,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
19,19,19,19.0,0,0,0,0,0.0,634,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,10758,1,0,0.0,0,-300,0,300,45,True,0,2,5,27,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
20,20,20,20.0,0,0,0,0,0.0,634,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,10758,0,1,0.0,0,-300,0,300,45,False,0,2,3,27,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
21,21,21,21.0,0,0,0,0,0.0,634,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,10518,1,4,0.0,0,-224,0,224,45,False,0,2,4,28,2022-23,0.0,0.0,0.0,0.0,0.0,John-Kymani_Gordon
