Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,16,0,0,0,0,17,0,0,0,0,3,0.0,0,0,0,0,40,True,0,4,2,17,2022-23,Rhys_Bennett
1,1,1,1.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,20,0,0,0,0,18,0,155,0,1,0,0.0,0,71,85,14,40,False,0,3,2,18,2022-23,Rhys_Bennett
2,2,2,2.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,3,0,0,0,0,19,0,279,0,0,3,0.0,0,40,63,23,40,True,0,4,2,19,2022-23,Rhys_Bennett
3,3,3,3.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,0,20,0,545,0,1,2,0.0,0,86,153,67,40,True,0,4,5,20,2022-23,Rhys_Bennett
4,4,4,4.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,0,20,0,545,0,1,1,0.0,0,86,153,67,40,False,0,3,2,20,2022-23,Rhys_Bennett
5,5,5,5.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,1,0,0,0,0,21,0,676,0,2,3,0.0,0,-4,71,75,40,False,0,3,4,21,2022-23,Rhys_Bennett
6,6,6,6.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,7,0,0,0,0,22,0,901,0,1,2,0.0,0,-14,75,89,40,True,0,4,2,22,2022-23,Rhys_Bennett
7,7,7,7.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,11,0,0,0,0,22,0,901,0,2,2,0.0,0,-14,75,89,40,True,0,4,2,22,2022-23,Rhys_Bennett
8,8,8,8.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2023-02-12T14:00:00Z,0,11,0,0,0,0,23,0,1042,0,2,0,0.0,0,1,59,58,40,False,0,3,2,23,2022-23,Rhys_Bennett
9,9,9,9.0,0,0,0,0,0.0,674,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2023-02-19T14:00:00Z,0,10,0,0,0,0,24,0,1147,0,0,3,0.0,0,2,59,57,40,True,0,4,3,24,2022-23,Rhys_Bennett
