Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,7,0,0,0,0,1,0,8331,0,2,0,0.0,0,0,0,0,50,False,0,4,2
1,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,10,0,0,0,0,2,0,8780,0,2,4,0.0,0,-1637,675,2312,49,True,0,4,3
2,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,3,0,0,0,0,3,0,8125,0,3,0,0.0,0,-1501,964,2465,49,False,0,4,2
3,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,9,0,0,0,0,4,0,7596,0,1,2,0.0,0,-1113,570,1683,48,True,0,4,2
4,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,2,0,0,0,0,5,0,7475,0,1,2,0.0,0,-632,369,1001,48,True,0,4,2
5,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,14,0,0,0,0,6,0,7711,0,1,3,0.0,0,-347,543,890,48,False,0,4,4
6,0,0,3,0,0.2,27,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,1,4,0,0,0,0,8,0,8391,0,3,0,0.0,1,39,285,246,48,False,0,4,3
7,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,18,0,0,0,0,9,0,8465,0,1,3,0.0,0,-118,419,537,47,True,0,4,3
8,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,12,0,0,0,0,10,0,8586,0,2,3,0.0,0,-134,473,607,47,True,0,4,4
9,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,11,0,0,0,0,11,0,8596,0,1,0,0.0,0,-216,311,527,47,False,0,4,2
10,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,17,0,0,0,0,13,0,8520,0,1,1,0.0,0,-72,137,209,47,False,0,4,2
11,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,16,0,0,0,0,14,0,8302,0,0,5,0.0,0,-297,89,386,47,True,0,4,2
12,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,6,0,0,0,0,15,0,8140,0,1,0,0.0,0,-236,64,300,47,False,0,4,4
13,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,20,0,0,0,0,16,0,8155,0,2,0,0.0,0,-54,142,196,46,False,0,4,2
14,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,19,0,0,0,0,17,0,8564,0,1,3,0.0,0,185,697,512,46,True,0,4,2
15,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,5,0,0,0,0,18,0,8552,0,4,2,0.0,0,-67,142,209,46,False,0,4,3
16,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,15,0,0,0,0,19,0,8525,0,0,0,0.0,0,-77,81,158,46,True,0,4,3
17,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,18,0,0,0,0,20,0,8533,0,2,0,0.0,0,-92,115,207,46,False,0,4,4
18,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,14,0,0,0,0,21,0,8490,0,2,3,0.0,0,-86,68,154,46,True,0,4,3
19,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,8,0,0,0,0,22,0,8319,0,0,1,0.0,0,-229,81,310,46,False,0,4,2
20,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,4,0,0,0,0,23,0,8114,0,1,1,0.0,0,-211,0,211,46,True,0,4,3
21,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,13,0,0,0,0,23,0,8114,0,3,1,0.0,0,-211,0,211,46,True,0,4,5
